sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,asphalt,brick,transition
2,1775669126240,-11988,-30576,21057,1609019,-987158,-1244943,0,0,0,217,383,199,321,353,351,396,437,260,168,237,189,0,,,
1,1775669126256,-2536,-531,13070,2141693,-540004,401949,0,0,0,403,413,198,476,369,508,372,182,429,269,167,557,0,,,
2,1775669126256,-4331,2536,21933,3103195,-3516140,204028,0,0,0,223,346,185,314,323,341,442,460,255,212,326,182,0,,,
1,1775669126272,-3330,-425,14419,2704911,-640186,519235,0,0,0,400,405,192,469,378,509,344,168,434,260,161,559,0,,,
2,1775669126272,3326,20473,12979,3925420,-5131268,1736079,0,0,0,237,348,174,326,323,349,470,476,265,207,340,182,0,,,
1,1775669126288,-4412,-205,16223,3466049,-643851,729373,0,0,0,410,402,201,453,394,502,281,172,440,244,156,546,0,,,
2,1775669126288,-2464,6360,12438,5084842,-3694512,1820378,0,0,0,244,356,190,340,322,364,494,494,277,252,368,184,0,,,
1,1775669126304,-6623,220,18683,4533841,-510683,1128878,0,0,0,412,386,209,437,388,501,240,214,454,213,154,511,0,,,
2,1775669126304,-8925,-4675,21880,5562538,-1463633,726929,0,0,0,252,371,208,346,330,369,508,508,281,232,347,198,0,,,
1,1775669126320,-9045,636,22234,5668829,-326202,1682322,0,0,0,382,382,223,415,353,475,251,166,438,183,123,436,0,,,
2,1775669126320,-4345,-2412,26920,4392121,-306654,-587652,0,0,0,264,391,246,352,341,380,516,516,289,230,341,216,0,,,
1,1775669126336,-10524,827,26388,6709743,-178372,2255314,0,0,0,350,357,190,401,333,432,225,144,382,182,120,372,0,,,
2,1775669126336,2861,1478,18219,2362826,-140499,-277332,0,0,0,279,410,274,362,356,390,527,533,287,268,360,236,0,,,
1,1775669126352,-10547,1158,29853,7648032,-86742,2731789,0,0,0,301,329,179,354,275,379,213,156,329,158,119,282,0,,,
2,1775669126352,3010,1430,10662,1150870,-35430,294437,0,0,0,294,423,288,372,362,398,536,554,290,315,394,252,0,,,
1,1775669126368,-9877,2617,31624,8373740,-68416,3112969,0,0,0,250,295,177,303,231,314,231,191,290,147,158,183,0,,,
2,1775669126368,928,-81,8887,629191,-24434,373849,0,0,0,313,437,293,382,366,403,539,565,292,337,412,264,0,,,
1,1775669126384,-10284,5824,28724,8718268,291993,3392745,0,0,0,243,260,174,279,187,269,280,217,268,165,201,133,0,,,
2,1775669126384,885,52,10337,348193,-152716,113620,0,0,0,336,449,296,389,373,405,538,563,289,374,416,270,0,,,
1,1775669126400,-12433,10624,19617,8729264,781907,3672521,0,0,0,243,252,176,274,170,259,309,229,266,181,224,123,0,,,
2,1775669126400,1373,1158,10696,155159,-300545,-21991,0,0,0,351,454,305,395,381,409,544,561,294,361,383,285,0,,,
1,1775669126416,-13811,16305,10945,7318165,415388,3942524,0,0,0,235,276,181,273,183,265,310,238,269,183,231,127,0,,,
2,1775669126416,1258,1617,10198,153938,-300545,-1221,0,0,0,361,461,311,401,385,414,551,560,300,267,322,314,0,,,
1,1775669126432,-9801,22033,9069,3704286,-291993,3297450,0,0,0,235,285,184,269,189,268,304,239,269,178,227,131,0,,,
2,1775669126432,1095,1521,10093,216246,-274889,1221,0,0,0,370,467,309,399,380,414,550,552,300,274,321,323,0,,,
1,1775669126448,-3010,22880,10696,-1274264,100181,1163087,0,0,0,240,270,187,266,179,270,301,231,273,175,222,134,0,,,
2,1775669126448,914,1454,10265,272445,-233350,-14660,0,0,0,379,472,312,405,387,424,551,543,312,281,311,332,0,,,
1,1775669126464,-3249,14553,8892,-4431216,1751961,-1209513,0,0,0,248,272,185,272,179,266,309,233,270,182,222,132,0,,,
2,1775669126464,837,1555,10370,334754,-136833,-28099,0,0,0,390,479,315,407,390,428,543,524,315,261,293,340,0,,,
1,1775669126480,-7891,7403,5317,-4896695,1980425,-1767844,0,0,0,247,272,189,269,176,268,303,232,276,181,222,131,0,,,
2,1775669126480,909,1521,10256,416610,-23212,-30543,0,0,0,401,489,315,406,387,428,539,507,318,273,299,355,0,,,
1,1775669126496,-9672,4771,3603,-4477642,491135,-1014036,0,0,0,242,272,190,268,177,271,304,230,276,181,224,134,0,,,
2,1775669126496,1038,1263,10016,481361,23212,-24434,0,0,0,406,489,315,409,392,434,534,490,324,257,252,364,0,,,
1,1775669126512,-5364,5613,5752,-4577824,-642630,-463035,0,0,0,229,275,195,259,178,269,303,235,276,178,228,136,0,,,
2,1775669126512,1105,1067,9873,485026,15882,-28099,0,0,0,406,494,309,415,398,441,526,473,325,253,238,372,0,,,
1,1775669126528,-1885,6537,8523,-5127602,-626747,-625526,0,0,0,226,276,196,262,181,273,306,237,280,180,229,135,0,,,
2,1775669126528,1153,1048,9882,456927,-7330,-39095,0,0,0,415,498,313,416,399,440,516,447,322,251,225,377,0,,,
1,1775669126544,-2287,6432,10346,-5885075,-202807,-1218065,0,0,0,227,277,200,260,180,275,307,239,282,180,230,139,0,,,
2,1775669126544,1273,1081,9959,452040,-47647,-52534,0,0,0,420,502,315,415,402,444,511,430,328,248,216,385,0,,,
1,1775669126560,-4015,4958,11529,-6473949,-580321,-1582140,0,0,0,228,275,203,260,179,277,307,240,286,177,229,138,0,,,
2,1775669126560,1306,1024,9983,465479,-111177,-72082,0,0,0,428,504,316,417,400,445,512,410,332,246,200,394,0,,,
1,1775669126576,-3713,3637,12907,-6691417,-1164309,-1591914,0,0,0,228,278,207,261,182,281,306,241,288,177,230,138,0,,,
2,1775669126576,1182,909,9973,476474,-155159,-89186,0,0,0,436,506,319,421,406,450,504,390,337,252,192,405,0,,,
1,1775669126592,-2574,2814,15199,-6758613,-1406211,-1408655,0,0,0,229,278,206,262,181,281,308,240,288,177,227,136,0,,,
2,1775669126592,1076,842,10007,491135,-169820,-101403,0,0,0,441,511,320,434,438,448,499,371,342,255,188,418,0,,,
1,1775669126608,-2502,2426,17602,-6866125,-1368338,-1159422,0,0,0,229,277,202,263,179,280,311,240,288,178,226,135,0,,,
2,1775669126608,1067,789,10064,509461,-155159,-109955,0,0,0,447,514,318,439,448,451,493,351,346,254,183,431,0,,,
1,1775669126624,-2593,1818,20416,-7010289,-1461189,-874759,0,0,0,229,277,204,266,179,282,310,238,289,181,227,137,0,,,
2,1775669126624,1105,641,10059,513126,-124616,-123394,0,0,0,453,515,318,433,423,465,481,329,348,257,181,445,0,,,
1,1775669126640,-2278,1062,23086,-7059158,-1535715,-792903,0,0,0,229,277,209,264,178,284,306,233,288,180,226,139,0,,,
2,1775669126640,1191,536,10107,514348,-113620,-142942,0,0,0,459,518,318,435,428,466,472,306,352,259,178,458,0,,,
1,1775669126656,-2684,129,25642,-6960198,-1447750,-1033583,0,0,0,228,278,207,261,177,283,307,234,291,180,224,138,0,,,
2,1775669126656,1277,512,10232,557109,-163711,-177150,0,0,0,468,523,320,434,429,468,460,281,362,258,174,470,0,,,
1,1775669126672,-4575,-2086,28336,-6729291,-1458746,-1610240,0,0,0,229,278,209,260,183,283,311,235,291,182,218,136,0,,,
2,1775669126672,1330,483,10342,632856,-222354,-219911,0,0,0,471,525,323,439,438,483,451,261,357,267,183,491,0,,,
1,1775669126688,-6412,-6604,30648,-6539923,-1745852,-2225992,0,0,0,231,277,210,257,196,284,308,228,292,183,216,139,0,,,
2,1775669126688,1363,421,10495,735481,-267558,-274889,0,0,0,472,532,317,447,460,491,423,229,350,335,239,501,0,,,
1,1775669126704,-8159,-14859,31375,-6376211,-2036624,-2634050,0,0,0,231,277,208,268,178,285,312,232,292,184,215,133,0,,,
2,1775669126704,1325,311,10705,866206,-293215,-327423,0,0,0,486,545,333,452,456,497,420,226,354,261,179,519,0,,,
1,1775669126720,-9131,-28561,27226,-5893627,-2067167,-2089159,0,0,0,229,279,220,264,178,295,308,233,300,181,217,141,0,,,
2,1775669126720,938,248,11160,1037249,-279776,-361632,0,0,0,487,550,332,454,463,503,405,214,355,275,181,533,0,,,
1,1775669126736,-3388,-39832,21062,-4809952,-2371378,-858876,0,0,0,237,283,213,272,180,292,314,234,299,187,220,137,0,,,
2,1775669126736,315,315,11954,1269377,-208915,-334754,0,0,0,495,551,303,458,467,500,391,208,359,269,179,545,0,,,
1,1775669126752,9806,-45986,16176,-2654820,-2113593,102625,0,0,0,234,282,225,271,178,300,313,233,305,188,223,143,0,,,
2,1775669126752,406,330,12845,1629788,-136833,-249233,0,0,0,505,551,283,463,481,501,355,201,358,272,183,558,0,,,
1,1775669126768,14103,-47456,13677,-535117,-521678,261450,0,0,0,223,270,202,268,182,283,332,284,284,216,286,126,0,,,
2,1775669126768,985,201,13663,2120924,-118507,-206472,0,0,0,504,554,265,468,486,506,316,202,357,275,189,561,0,,,
1,1775669126784,7461,-40157,16534,1204626,1170417,293215,0,0,0,217,250,166,265,172,248,381,372,258,266,369,98,0,,,
2,1775669126784,1694,205,14879,2687807,-172263,-262672,0,0,0,503,554,246,460,492,503,284,202,350,269,190,560,0,,,
1,1775669126800,-277,-15151,17348,3319441,2632829,456927,0,0,0,225,237,142,270,159,229,436,440,246,330,416,82,0,,,
2,1775669126800,2699,354,16678,3422067,-312763,-400727,0,0,0,505,546,239,448,490,492,260,197,345,268,190,559,0,,,
1,1775669126816,-4972,10763,14089,5050633,3236364,437379,0,0,0,237,236,136,281,156,236,469,469,250,395,433,81,0,,,
2,1775669126816,4087,579,19100,4367686,-583987,-649960,0,0,0,507,537,246,435,487,484,247,190,347,258,183,536,0,,,
1,1775669126832,-2345,8647,17071,5903401,2313957,259006,0,0,0,242,244,149,291,159,252,485,485,258,439,449,87,0,,,
2,1775669126832,5819,832,21713,5360953,-913854,-984714,0,0,0,495,531,249,422,490,474,243,179,345,234,167,475,0,,,
1,1775669126848,1292,-2967,26872,5481904,537561,502131,0,0,0,248,261,180,300,172,276,501,501,265,455,466,97,0,,,
2,1775669126848,7858,751,25862,6621779,-1378111,-1507615,0,0,0,451,515,236,412,472,454,240,167,327,220,157,409,0,,,
1,1775669126864,-2622,-3603,22943,3298672,-15882,544891,0,0,0,255,278,216,318,190,317,509,512,293,465,476,123,0,,,
2,1775669126864,9432,1038,30634,7746992,-1694540,-2003637,0,0,0,378,486,225,387,435,427,249,176,304,198,145,361,0,,,
1,1775669126880,-4824,-536,11261,1550375,54977,81855,0,0,0,276,272,232,342,191,337,512,531,306,483,501,171,0,,,
2,1775669126880,10069,3929,32428,8635191,-1408655,-2531425,0,0,0,307,447,219,353,393,383,275,222,267,169,136,302,0,,,
1,1775669126896,-3374,641,3713,681725,248011,-302989,0,0,0,305,287,236,362,197,338,523,543,301,474,508,175,0,,,
2,1775669126896,10011,6010,32361,9129991,-1095892,-3056769,0,0,0,248,409,229,318,354,355,303,274,258,130,130,213,0,,,
1,1775669126912,-2115,-86,8427,353080,172263,-164933,0,0,0,305,299,245,361,200,357,522,539,313,479,524,207,0,,,
2,1775669126912,12605,7839,22584,8783020,-1516167,-3572339,0,0,0,243,409,236,313,351,362,303,288,265,125,132,205,0,,,
1,1775669126928,-2316,430,11720,179594,90408,20769,0,0,0,313,301,243,370,200,370,521,521,307,471,534,224,0,,,
2,1775669126928,14625,14185,10107,6829473,-1792278,-3848451,0,0,0,244,414,229,316,355,357,304,285,255,130,132,207,0,,,
1,1775669126944,-2574,1220,10543,218689,96516,58643,0,0,0,321,311,251,376,209,357,521,502,306,494,530,241,0,,,
2,1775669126944,11816,22641,6738,2629163,-1091005,-2897944,0,0,0,240,414,228,315,355,352,310,287,254,131,133,207,0,,,
1,1775669126960,-2469,1229,9533,301767,124616,50090,0,0,0,330,318,283,375,216,350,528,493,314,490,518,246,0,,,
2,1775669126960,6479,20942,9107,-2392148,-659734,-127059,0,0,0,238,417,228,317,358,355,297,288,256,128,134,205,0,,,
1,1775669126976,-2278,866,9710,331088,129503,41538,0,0,0,329,326,275,378,225,353,527,484,319,474,504,259,0,,,
2,1775669126976,7633,10634,6274,-4300491,-877202,2018298,0,0,0,235,419,229,318,359,358,304,291,255,130,136,209,0,,,
1,1775669126992,-2254,952,10251,332310,75747,54977,0,0,0,323,342,271,378,237,373,527,458,343,454,483,279,0,,,
2,1775669126992,10605,4187,1943,-3595552,113620,1930334,0,0,0,230,422,228,315,360,359,310,294,256,129,138,211,0,,,
1,1775669127008,-2187,1048,10289,373849,-12217,67195,0,0,0,319,351,267,377,248,384,523,434,352,447,454,295,0,,,
2,1775669127008,7738,4522,2622,-3299894,1446528,1154535,0,0,0,230,423,230,314,360,359,310,296,257,128,137,210,0,,,
1,1775669127024,-2196,909,9873,414166,-96516,68416,0,0,0,316,353,263,379,253,389,516,417,351,438,430,308,0,,,
2,1775669127024,2464,7796,6551,-4010941,1651779,740368,0,0,0,229,423,231,314,360,359,310,296,257,129,137,210,0,,,
1,1775669127040,-2306,708,9542,417831,-136833,72082,0,0,0,317,353,269,380,253,401,516,396,355,421,417,316,0,,,
2,1775669127040,2641,7757,7901,-4893030,1194852,823446,0,0,0,227,423,231,317,363,362,308,296,256,129,138,209,0,,,
1,1775669127056,-2392,655,9499,394618,-116064,80634,0,0,0,323,350,265,384,254,397,526,376,345,418,408,315,0,,,
2,1775669127056,3670,6513,8418,-5392718,1424537,744033,0,0,0,226,424,232,318,367,364,303,295,256,127,138,208,0,,,
1,1775669127072,-2431,641,9542,387288,-68416,91629,0,0,0,323,350,271,384,252,399,527,364,348,414,392,324,0,,,
2,1775669127072,2627,5642,9877,-5583308,2046398,557109,0,0,0,226,423,234,317,366,363,303,298,259,133,141,209,0,,,
1,1775669127088,-2392,588,9557,386066,-23212,101403,0,0,0,325,354,271,386,248,406,530,361,351,406,375,345,0,,,
2,1775669127088,918,5273,12041,-5760459,2386039,522900,0,0,0,227,424,236,316,365,364,310,302,261,142,147,209,0,,,
1,1775669127104,-2321,516,9533,371406,4886,103847,0,0,0,331,358,278,394,249,416,520,331,354,458,331,352,0,,,
2,1775669127104,287,5135,14017,-5976705,2355496,696386,0,0,0,229,424,236,316,365,364,310,302,261,131,143,212,0,,,
1,1775669127120,-2273,469,9538,348193,26878,103847,0,0,0,330,362,269,399,249,413,510,326,355,393,332,352,0,,,
2,1775669127120,277,5120,16089,-6201503,2364048,944397,0,0,0,226,425,236,317,367,366,311,301,262,130,141,211,0,,,
1,1775669127136,-2239,469,9629,346971,36651,106290,0,0,0,340,374,262,418,261,407,509,316,360,379,330,364,0,,,
2,1775669127136,287,5202,18348,-6404311,2428800,1191187,0,0,0,227,426,236,318,367,367,307,298,258,129,141,209,0,,,
1,1775669127152,-2201,425,9734,378736,23212,113620,0,0,0,331,375,254,402,271,419,497,297,372,374,313,371,0,,,
2,1775669127152,665,5106,20756,-6607118,2445904,1436755,0,0,0,225,426,236,318,367,367,304,298,263,137,141,206,0,,,
1,1775669127168,-2211,325,9806,419053,-8552,128281,0,0,0,334,383,242,413,270,416,492,273,383,370,300,380,0,,,
2,1775669127168,1660,4694,23752,-6817256,2445904,1700648,0,0,0,226,424,239,319,365,366,313,299,267,127,136,207,0,,,
1,1775669127184,-2349,248,9825,461814,-51312,158824,0,0,0,339,384,241,412,276,420,485,261,383,365,286,394,0,,,
2,1775669127184,2474,3929,27231,-6984633,2500882,2004859,0,0,0,227,424,237,315,360,363,316,300,270,127,135,208,0,,,
1,1775669127200,-2517,215,9873,521678,-112399,218689,0,0,0,345,390,240,419,279,430,483,245,396,361,265,419,0,,,
2,1775669127200,2646,1186,30605,-7031058,2569299,2390926,0,0,0,227,424,237,319,360,367,317,294,270,128,135,209,0,,,
1,1775669127216,-2574,220,10016,610865,-191811,302989,0,0,0,357,389,245,427,283,440,484,231,404,346,243,444,0,,,
2,1775669127216,2656,-6748,33964,-6789156,2603507,2668259,0,0,0,231,425,236,325,361,370,320,290,270,130,134,208,0,,,
1,1775669127232,-2550,153,10303,740368,-228463,373849,0,0,0,369,388,249,424,311,450,478,227,395,315,220,464,0,,,
2,1775669127232,2995,-18434,34879,-6294355,2357939,2387261,0,0,0,234,424,235,328,363,373,324,292,276,132,134,209,0,,,
1,1775669127248,-2512,0,10605,893084,-221133,422718,0,0,0,373,395,242,437,337,462,467,218,393,298,198,490,0,,,
2,1775669127248,3168,-33103,28810,-5259549,1850921,1134987,0,0,0,235,424,235,328,364,374,324,293,278,133,135,211,0,,,
1,1775669127264,-2498,-110,10926,1051909,-191811,444709,0,0,0,378,386,234,462,326,474,456,198,403,304,187,523,0,,,
2,1775669127264,-1282,-45091,20602,-3483153,1725083,-673173,0,0,0,235,424,236,328,364,374,325,294,277,133,135,212,0,,,
1,1775669127280,-2498,-167,11452,1247386,-161268,455705,0,0,0,381,395,232,463,347,487,427,185,412,283,175,541,0,,,
2,1775669127280,-11677,-47815,16520,-1303586,1524719,-2116037,0,0,0,233,417,229,329,363,370,340,331,273,139,155,204,0,,,
1,1775669127296,-2325,-239,12299,1538158,-173485,463035,0,0,0,367,417,229,456,382,519,398,179,408,279,180,544,0,,,
2,1775669127296,-16051,-41861,19698,491135,-131946,-1886351,0,0,0,229,391,208,324,353,357,378,415,259,158,211,188,0,,,
1,1775669127312,-2201,-315,13041,1954768,-284663,455705,0,0,0,388,412,203,485,356,508,371,167,415,288,162,563,0,,,
2,1775669127312,-9763,-23431,23129,2399478,-2700024,-750142,0,0,0,226,353,184,315,329,340,423,465,254,182,267,182,0,,,
1,1775669127328,-2550,-335,13826,2459343,-406836,471587,0,0,0,394,395,195,496,366,508,323,159,442,266,152,575,0,,,
2,1775669127328,2646,5436,16769,4076914,-4780631,667064,0,0,0,235,344,173,320,321,342,463,475,265,196,323,181,0,,,
1,1775669127344,-3584,-239,15290,3150842,-430049,581543,0,0,0,390,418,207,447,385,501,262,171,423,228,152,556,0,,,
2,1775669127344,2852,10705,13572,5001764,-4682892,1343903,0,0,0,243,353,179,333,324,355,489,491,273,212,348,189,0,,,
1,1775669127360,-5154,33,17032,3958406,-334754,806342,0,0,0,397,387,225,430,333,500,227,148,433,216,132,543,0,,,
2,1775669127360,-5494,488,20569,5348736,-2888170,982271,0,0,0,243,359,206,339,321,371,497,512,276,275,407,191,0,,,
1,1775669127376,-7446,440,19506,4973664,-83077,1229060,0,0,0,418,359,230,404,303,474,218,138,422,199,116,474,0,,,
2,1775669127376,-5355,-1698,25321,4464203,-1348790,63529,0,0,0,254,383,215,354,347,380,511,512,287,229,347,217,0,,,
1,1775669127392,-10404,421,23302,6029239,316428,1828930,0,0,0,396,345,210,380,284,445,203,135,391,177,101,382,0,,,
2,1775669127392,-167,378,20760,2961474,-543670,-252898,0,0,0,265,409,248,365,365,393,518,524,285,236,349,238,0,,,
1,1775669127408,-12916,373,26934,6929655,693942,2481334,0,0,0,338,334,190,358,269,401,205,145,347,164,109,301,0,,,
2,1775669127408,2301,1325,12447,1408655,-229685,61086,0,0,0,282,424,264,380,374,403,531,536,292,246,344,260,0,,,
1,1775669127424,-13314,1416,29571,7689571,1048244,3167947,0,0,0,273,314,184,314,247,351,226,177,310,164,150,232,0,,,
2,1775669127424,1497,593,8877,442266,-188146,229685,0,0,0,307,438,274,391,376,408,538,542,297,255,348,275,0,,,
1,1775669127440,-12701,3814,29806,8213694,1249830,3685960,0,0,0,244,279,182,274,203,300,261,209,283,171,196,166,0,,,
2,1775669127440,674,478,10165,162490,-335975,108734,0,0,0,323,446,279,394,376,409,544,547,302,258,353,284,0,,,
1,1775669127456,-13266,7633,23809,8355414,1687209,3986506,0,0,0,255,251,182,268,162,261,297,226,267,179,221,127,0,,,
2,1775669127456,770,1421,10720,84299,-384845,13439,0,0,0,336,451,285,399,379,414,544,545,303,263,353,293,0,,,
1,1775669127472,-15252,12782,14261,7775092,1876578,4195422,0,0,0,257,258,194,271,168,270,303,237,274,183,228,133,0,,,
2,1775669127472,880,1947,10342,48869,-273667,0,0,0,0,346,455,289,404,380,417,544,546,301,268,351,298,0,,,
1,1775669127488,-14587,17918,9557,5430591,983493,3836233,0,0,0,256,265,194,272,174,270,300,236,272,186,229,137,0,,,
2,1775669127488,971,1914,10035,56199,-145385,9773,0,0,0,350,455,290,406,380,417,548,555,311,268,346,297,0,,,
1,1775669127504,-6949,20722,10887,543670,227241,1500285,0,0,0,255,269,194,272,175,271,302,232,265,187,225,137,0,,,
2,1775669127504,942,1871,10141,103847,-111177,-1221,0,0,0,356,458,296,406,379,417,547,560,330,265,338,298,0,,,
1,1775669127520,-2933,16525,10471,-3222925,1116661,-1428202,0,0,0,255,269,196,272,179,279,307,238,272,187,229,144,0,,,
2,1775669127520,823,1957,10236,193033,-62308,-20769,0,0,0,362,461,300,405,377,415,543,554,333,264,330,301,0,,,
1,1775669127536,-7059,9040,6350,-4130670,1984090,-2866179,0,0,0,251,272,200,270,179,279,304,242,275,186,231,143,0,,,
2,1775669127536,823,1943,10112,274889,28099,-26878,0,0,0,362,463,296,411,380,416,545,543,333,265,327,300,0,,,
1,1775669127552,-10576,5259,3249,-3700621,703716,-2251649,0,0,0,244,273,201,269,180,280,304,242,276,186,232,141,0,,,
2,1775669127552,918,1842,9935,329867,96516,-23212,0,0,0,374,466,303,407,379,411,538,531,324,259,311,299,0,,,
1,1775669127568,-8111,5235,4020,-3747047,-612086,-1447750,0,0,0,241,274,200,268,182,281,304,244,276,186,234,143,0,,,
2,1775669127568,1038,1727,9806,346971,111177,-18325,0,0,0,358,464,288,406,385,416,529,525,329,248,290,305,0,,,
1,1775669127584,-4661,6030,6652,-4448320,-602313,-1343903,0,0,0,241,275,201,268,182,282,303,247,274,185,235,140,0,,,
2,1775669127584,1115,1679,9786,350636,84299,-19547,0,0,0,359,465,290,408,397,423,538,515,333,247,281,310,0,,,
1,1775669127600,-4364,5896,8767,-5321857,-167377,-1659109,0,0,0,241,275,205,269,182,283,300,244,271,185,235,140,0,,,
2,1775669127600,1172,1675,9806,364075,46425,-28099,0,0,0,363,463,287,408,382,423,530,487,327,249,263,322,0,,,
1,1775669127616,-5843,4637,10035,-5965709,-361632,-1912008,0,0,0,243,276,206,270,183,282,303,245,271,183,233,139,0,,,
2,1775669127616,1206,1665,9839,392175,1221,-39095,0,0,0,367,465,290,411,388,430,525,472,335,241,242,336,0,,,
1,1775669127632,-5896,3297,11347,-6332229,-821002,-1980425,0,0,0,244,278,206,269,185,280,304,246,271,183,233,136,0,,,
2,1775669127632,1191,1593,9863,430049,-40317,-51312,0,0,0,380,470,294,412,388,435,516,454,329,236,222,350,0,,,
1,1775669127648,-5259,2158,12945,-6526484,-1132544,-1988977,0,0,0,241,281,207,267,187,281,300,244,268,185,236,136,0,,,
2,1775669127648,1134,1493,9868,449596,-59864,-63529,0,0,0,392,474,303,414,389,440,513,437,332,240,211,366,0,,,
1,1775669127664,-5063,1330,14903,-6670648,-1227839,-2006081,0,0,0,234,284,205,264,187,280,300,245,268,184,238,135,0,,,
2,1775669127664,1076,1426,9873,455705,-53756,-69638,0,0,0,404,482,308,420,396,446,516,421,334,241,198,380,0,,,
1,1775669127680,-5230,516,17209,-6769608,-1296256,-2050063,0,0,0,227,284,203,264,192,283,303,248,268,180,236,132,0,,,
2,1775669127680,1076,1363,9940,469144,-42760,-72082,0,0,0,415,490,312,425,406,455,513,402,334,239,187,395,0,,,
1,1775669127696,-5728,-234,19401,-6743952,-1391551,-2136806,0,0,0,228,283,206,267,188,284,305,248,269,178,234,133,0,,,
2,1775669127696,1143,1258,10007,492357,-46425,-69638,0,0,0,427,498,320,430,415,464,508,380,341,241,181,417,0,,,
1,1775669127712,-6642,-961,21866,-6586349,-1576032,-2265088,0,0,0,227,279,206,264,185,283,307,247,273,182,233,136,0,,,
2,1775669127712,1196,1143,10059,520457,-56199,-76969,0,0,0,437,506,323,435,421,473,505,358,353,246,176,439,0,,,
1,1775669127728,-7585,-1689,24670,-6398202,-1846034,-2372600,0,0,0,229,280,210,265,185,283,304,243,273,185,229,136,0,,,
2,1775669127728,1258,1028,10088,544891,-48869,-106290,0,0,0,444,516,316,443,426,484,498,329,351,248,169,453,0,,,
1,1775669127744,-7547,-3732,27925,-6327342,-2262644,-2447126,0,0,0,229,280,206,268,185,279,304,233,268,181,224,131,0,,,
2,1775669127744,1512,985,10155,557109,-29321,-157603,0,0,0,451,523,314,451,434,493,491,291,349,252,167,471,0,,,
1,1775669127760,-6159,-8394,30715,-6407976,-2635272,-2465452,0,0,0,231,279,206,270,181,279,306,230,271,184,223,132,0,,,
2,1775669127760,1818,966,10299,594982,-39095,-233350,0,0,0,459,520,319,446,433,489,470,261,355,262,169,488,0,,,
1,1775669127776,-4833,-16008,30791,-6462954,-2509434,-2240653,0,0,0,231,281,206,273,183,283,308,232,271,185,226,132,0,,,
2,1775669127776,1871,918,10605,695164,-103847,-338419,0,0,0,466,530,325,452,441,491,452,217,356,357,232,495,0,,,
1,1775669127792,-5063,-27977,25666,-5969375,-1857030,-1163087,0,0,0,231,282,200,273,187,279,308,237,271,186,228,127,0,,,
2,1775669127792,1651,856,11170,868650,-128281,-433714,0,0,0,479,541,321,463,465,506,447,225,363,259,168,520,0,,,
1,1775669127808,-1368,-38640,18420,-4684114,-1679879,663399,0,0,0,233,282,198,279,188,279,309,237,271,190,231,128,0,,,
2,1775669127808,1191,890,12155,1131322,-19547,-478918,0,0,0,485,543,320,473,469,512,437,215,365,314,179,536,0,,,
1,1775669127824,9825,-42139,15376,-2845410,-1434311,1770287,0,0,0,233,283,199,277,189,280,306,238,271,192,236,130,0,,,
2,1775669127824,636,1043,13074,1521054,51312,-441044,0,0,0,484,543,306,475,474,519,409,207,373,275,178,547,0,,,
1,1775669127840,16180,-42440,15223,-1062905,-189368,1593136,0,0,0,230,284,201,275,193,278,306,243,270,194,242,126,0,,,
2,1775669127840,564,1067,13682,1999972,-54977,-332310,0,0,0,482,561,278,465,496,512,373,211,374,269,189,567,0,,,
1,1775669127856,11792,-38836,15850,700051,1516167,630412,0,0,0,223,279,196,277,195,272,330,278,269,214,283,116,0,,,
2,1775669127856,1450,813,14218,2543642,-229685,-255341,0,0,0,495,562,259,465,497,510,336,210,371,264,186,570,0,,,
1,1775669127872,1000,-22134,17999,2276083,2191784,186924,0,0,0,218,259,169,270,180,252,386,356,259,260,366,97,0,,,
2,1775669127872,2775,607,15261,3197268,-326202,-345749,0,0,0,498,546,243,459,490,509,299,203,367,260,183,570,0,,,
1,1775669127888,-6910,8848,17444,3213151,2736676,-4886,0,0,0,231,234,135,261,158,225,444,422,236,317,414,80,0,,,
2,1775669127888,3723,851,17114,4111123,-360410,-668286,0,0,0,498,530,232,454,494,509,265,181,361,254,173,560,0,,,
1,1775669127904,-5077,17621,10878,3957185,3824016,-202807,0,0,0,239,234,136,279,159,237,472,472,254,389,434,85,0,,,
2,1775669127904,4340,1454,19650,5101946,-409279,-1005484,0,0,0,498,520,237,448,489,506,250,158,366,243,167,527,0,,,
1,1775669127920,1335,3622,14486,5368283,3486818,-139277,0,0,0,238,242,145,290,156,250,487,488,255,435,452,85,0,,,
2,1775669127920,5857,1880,23373,6351776,-551000,-1382998,0,0,0,475,507,240,438,470,495,247,148,367,227,157,467,0,,,
1,1775669127936,3713,-6034,25460,5618738,1446528,239459,0,0,0,256,256,162,318,168,260,501,500,266,462,463,90,0,,,
2,1775669127936,7303,1986,28413,7674910,-652404,-1784948,0,0,0,417,487,221,422,449,471,250,152,345,208,142,394,0,,,
1,1775669127952,-1330,-2871,24249,3611435,288328,443488,0,0,0,253,265,184,320,182,275,517,517,294,468,473,93,0,,,
2,1775669127952,8064,3421,32342,8708494,-279776,-2136806,0,0,0,348,462,207,388,418,431,264,181,308,186,136,334,0,,,
1,1775669127968,-4288,751,15056,1523497,164933,53756,0,0,0,276,272,236,330,185,321,525,526,295,472,483,132,0,,,
