sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,concrete
2,1775671279872,1167,823,10026,453262,-84299,-78190,0,0,0,480,539,356,459,451,506,517,366,363,306,190,470,0,
1,1775671279888,-4800,277,22177,-6884451,-1784948,-974940,0,0,0,221,313,236,259,209,313,316,273,293,161,228,131,0,
2,1775671279888,1273,765,10088,471587,-56199,-92851,0,0,0,484,543,347,467,463,508,511,345,369,261,176,491,0,
1,1775671279904,-5465,-904,24919,-6723182,-1820378,-1186300,0,0,0,222,313,237,257,207,311,313,269,290,162,227,129,0,
2,1775671279904,1445,708,10189,510683,-40317,-129503,0,0,0,492,547,345,476,467,521,503,324,371,258,170,507,0,
1,1775671279920,-7039,-2680,28145,-6367659,-1879021,-1663996,0,0,0,221,312,237,260,207,313,312,266,291,162,230,130,0,
2,1775671279920,1593,655,10370,581543,-62308,-193033,0,0,0,498,550,347,481,476,532,490,301,373,264,172,524,0,
1,1775671279936,-8289,-6130,31222,-6021909,-2284635,-2272418,0,0,0,221,313,237,265,207,316,309,265,294,162,232,131,0,
2,1775671279936,1526,646,10533,697608,-124616,-259006,0,0,0,506,554,346,482,480,529,479,279,375,266,171,543,0,
1,1775671279952,-7901,-12390,32835,-5852088,-2959031,-2707354,0,0,0,222,314,237,267,207,317,312,265,296,164,232,129,0,
2,1775671279952,1378,526,10667,835663,-169820,-289550,0,0,0,511,561,342,489,491,534,465,258,379,269,175,561,0,
1,1775671279968,-4264,-23694,29686,-5759237,-3183829,-2549751,0,0,0,224,314,236,260,218,315,315,267,299,168,233,127,0,
2,1775671279968,1340,406,10993,982271,-186924,-305432,0,0,0,518,569,337,494,502,539,446,242,386,274,179,570,0,
1,1775671279984,1407,-37654,22388,-5138598,-2874731,-1810604,0,0,0,225,314,236,254,231,313,315,267,299,172,236,129,0,
2,1775671279984,1311,368,11653,1188743,-182037,-317649,0,0,0,521,574,327,494,511,538,423,235,393,280,184,582,0,
1,1775671280000,9471,-48810,15769,-3319441,-2199114,-428827,0,0,0,224,310,233,263,204,314,327,280,297,180,249,128,0,
2,1775671280000,1095,421,12347,1507615,-162490,-317649,0,0,0,516,572,308,495,519,538,390,228,396,286,195,595,0,
1,1775671280016,17248,-52519,14663,-923628,-728151,897971,0,0,0,224,282,219,260,186,293,371,348,286,216,319,113,0,
2,1775671280016,827,421,12955,1908343,-146607,-289550,0,0,0,517,571,284,493,521,533,344,221,392,284,197,596,0,
1,1775671280032,14051,-38588,18267,1970651,2454456,1285260,0,0,0,240,264,186,280,173,268,427,408,258,291,368,97,0,
2,1775671280032,1057,311,13864,2372600,-149051,-250454,0,0,0,524,576,271,488,524,537,309,220,392,281,193,605,0,
1,1775671280048,1095,-7384,17353,4438546,5020090,1022588,0,0,0,253,268,156,282,171,248,456,451,254,311,407,82,0,
2,1775671280048,2282,363,15644,3077539,-227241,-306654,0,0,0,530,572,266,480,526,532,277,219,387,277,192,595,0,
1,1775671280064,-6412,11672,15099,5334075,4640132,392175,0,0,0,249,261,147,296,168,259,473,472,269,356,423,82,0,
2,1775671280064,3584,464,17295,3826459,-420275,-481361,0,0,0,535,569,259,472,529,527,256,202,377,281,196,583,0,
1,1775671280080,-1502,5460,18420,5574756,2227214,3665,0,0,0,248,264,179,302,168,291,488,488,293,387,432,101,0,
2,1775671280080,4843,665,19277,4758640,-719599,-813672,0,0,0,527,554,259,470,526,522,246,170,379,256,174,567,0,
1,1775671280096,2392,-3359,24929,4607145,431270,403171,0,0,0,256,284,214,309,184,312,493,493,297,395,434,112,0,
2,1775671280096,5427,1024,22378,5823989,-988379,-1210734,0,0,0,506,539,257,459,509,511,250,163,374,233,157,494,0,
1,1775671280112,-1588,-3651,21947,2452013,20769,555887,0,0,0,255,289,261,321,203,352,497,497,320,397,437,153,0,
2,1775671280112,5848,995,26479,6884451,-1177748,-1521054,0,0,0,446,523,239,444,492,492,262,167,354,214,146,419,0,
1,1775671280128,-3752,148,12644,959058,20769,8552,0,0,0,280,294,271,348,211,373,509,503,333,402,447,193,0,
2,1775671280128,7690,1569,28777,7766540,-961501,-1802052,0,0,0,363,492,217,409,449,457,276,181,330,191,133,367,0,
1,1775671280144,-2718,1555,7485,452040,-24434,-301767,0,0,0,309,307,266,369,212,373,523,505,338,409,456,219,0,
2,1775671280144,8245,3172,28896,8495913,-186924,-2239431,0,0,0,307,460,223,365,404,418,284,236,294,158,137,295,0,
1,1775671280160,-1990,727,9121,379958,53756,-156381,0,0,0,316,317,271,376,219,380,534,503,346,413,454,248,0,
2,1775671280160,8049,4364,28217,8961393,718377,-2763554,0,0,0,269,435,234,334,372,389,298,280,275,117,118,218,0,
1,1775671280176,-2182,722,10557,254119,163711,-8552,0,0,0,321,326,264,384,233,393,543,494,346,421,447,277,0,
2,1775671280176,9581,6188,20272,8824559,816115,-3424510,0,0,0,260,438,242,329,371,388,308,301,279,103,113,195,0,
1,1775671280192,-2258,1215,10437,212581,190589,32986,0,0,0,327,339,269,386,247,398,546,479,355,439,444,300,0,
2,1775671280192,9399,10629,11734,7573507,324980,-4061032,0,0,0,260,443,241,333,378,392,311,304,280,106,115,199,0,
1,1775671280208,-1933,1292,10064,267558,48869,19547,0,0,0,327,345,267,385,258,400,549,466,354,439,433,318,0,
2,1775671280208,4556,17525,9552,3756821,-241902,-3347541,0,0,0,259,441,237,336,379,390,314,301,273,120,117,195,0,
1,1775671280224,-1962,1215,11184,274889,-63529,30543,0,0,0,322,345,264,380,264,404,560,444,364,442,417,342,0,
2,1775671280224,737,19559,10045,-1969429,-1070235,-905302,0,0,0,261,441,235,338,379,388,317,301,269,129,122,193,0,
1,1775671280240,-2077,1282,12309,270002,-91629,63529,0,0,0,330,350,270,393,268,413,550,428,368,434,402,360,0,
2,1775671280240,3584,11825,8494,-4227187,-1497841,978606,0,0,0,260,439,235,339,380,389,320,303,271,112,118,197,0,
1,1775671280256,-2091,1301,11165,368962,-157603,81855,0,0,0,335,363,274,389,277,414,554,412,360,399,386,368,0,
2,1775671280256,7317,4197,4728,-4493524,-1185078,1764178,0,0,0,258,444,238,342,382,392,321,306,275,114,119,199,0,
1,1775671280272,-2124,1110,9605,467922,-246789,85521,0,0,0,343,349,264,394,273,416,555,399,366,397,365,374,0,
2,1775671280272,7408,2962,2948,-3668856,-268780,1183856,0,0,0,253,444,238,338,379,389,318,305,273,124,125,199,0,
1,1775671280288,-2225,909,9351,461814,-261450,90408,0,0,0,342,352,267,402,269,436,547,389,381,383,350,383,0,
2,1775671280288,5230,4886,4503,-3844785,222354,645073,0,0,0,253,444,241,338,380,394,321,310,276,207,172,199,0,
1,1775671280304,-2292,799,9562,401949,-212581,95294,0,0,0,340,354,269,416,265,430,543,381,375,383,343,386,0,
2,1775671280304,4158,6159,6489,-4627915,317649,458148,0,0,0,255,446,242,341,383,395,320,308,276,112,118,200,0,
1,1775671280320,-2282,784,9571,353080,-158824,92851,0,0,0,332,354,263,413,272,431,544,378,378,373,332,393,0,
2,1775671280320,4422,5867,7858,-5429370,389732,505796,0,0,0,255,444,242,337,383,395,320,308,276,112,119,200,0,
1,1775671280336,-2316,799,9576,322536,-111177,89186,0,0,0,330,366,262,410,300,431,539,373,383,365,330,397,0,
2,1775671280336,4804,4723,8911,-5904623,770911,610865,0,0,0,256,446,242,339,383,397,319,309,275,110,117,198,0,
1,1775671280352,-2364,813,9657,318871,-57421,92851,0,0,0,332,375,259,411,324,432,537,371,384,358,326,400,0,
2,1775671280352,4723,4101,9892,-6079330,1183856,734260,0,0,0,253,444,240,340,383,395,322,312,275,111,120,198,0,
1,1775671280368,-2306,780,9739,339641,-13439,100181,0,0,0,337,373,255,415,325,434,540,360,384,354,314,409,0,
2,1775671280368,4178,3828,11624,-6232047,1556484,957836,0,0,0,252,444,239,340,381,393,323,312,274,112,119,196,0,
1,1775671280384,-2153,698,9763,360410,3665,102625,0,0,0,342,369,257,420,313,434,537,338,383,353,302,422,0,
2,1775671280384,3857,3637,13874,-6454402,1789835,1244943,0,0,0,253,445,240,340,382,393,324,313,277,112,119,196,0,
1,1775671280400,-2077,598,9743,355523,-19547,91629,0,0,0,338,366,255,421,311,441,526,325,384,341,296,433,0,
2,1775671280400,4192,3287,16113,-6714630,1913229,1434311,0,0,0,254,445,241,340,382,394,325,314,279,112,121,196,0,
1,1775671280416,-2144,521,9748,348193,-53756,86742,0,0,0,345,374,258,422,324,451,527,321,389,331,286,449,0,
2,1775671280416,4560,2502,18741,-6901555,2081828,1477072,0,0,0,254,445,241,340,381,394,325,312,278,112,119,194,0,
1,1775671280432,-2306,488,9786,361632,-85521,112399,0,0,0,349,384,270,430,334,465,532,303,396,328,278,463,0,
2,1775671280432,4919,1861,21785,-6965085,2251649,1478293,0,0,0,255,446,241,340,380,392,327,311,277,111,117,193,0,
1,1775671280448,-2455,449,9796,389732,-107512,157603,0,0,0,355,389,265,431,341,465,519,292,401,323,261,470,0,
2,1775671280448,5690,1631,26250,-7004180,2415361,1544267,0,0,0,255,447,243,339,379,391,328,309,279,111,116,194,0,
1,1775671280464,-2531,382,9772,417831,-123394,218689,0,0,0,355,396,254,438,352,464,519,277,405,305,238,475,0,
2,1775671280464,6446,110,30830,-7123910,2577851,1803274,0,0,0,255,445,243,340,377,391,330,306,283,110,115,193,0,
1,1775671280480,-2479,306,9830,442266,-120951,271224,0,0,0,359,399,255,432,338,464,511,258,413,299,218,484,0,
2,1775671280480,6054,-5159,33376,-7177666,2941926,2241875,0,0,0,258,441,242,345,379,392,337,304,288,115,114,197,0,
1,1775671280496,-2479,282,10007,489913,-94073,310319,0,0,0,381,403,255,446,350,479,499,252,418,297,219,499,0,
2,1775671280496,2828,-16185,34486,-6692639,3389080,2492330,0,0,0,258,445,240,348,383,398,341,304,293,114,111,199,0,
1,1775671280512,-2483,215,10141,568104,-46425,349414,0,0,0,390,399,255,457,327,490,486,237,422,290,201,514,0,
2,1775671280512,-1000,-29016,31562,-5656612,2967583,2320066,0,0,0,264,446,242,353,384,404,341,303,294,116,113,199,0,
1,1775671280528,-2392,134,10332,648738,-12217,375071,0,0,0,391,400,252,468,326,500,476,224,436,277,188,530,0,
2,1775671280528,-3484,-41818,22268,-3896098,1756848,1461189,0,0,0,266,446,243,354,384,406,343,303,296,118,113,200,0,
1,1775671280544,-2268,119,10748,777020,-9773,383623,0,0,0,396,412,255,469,343,510,462,216,436,269,180,540,0,
2,1775671280544,-6800,-47456,14084,-1687209,1134987,-171042,0,0,0,266,447,244,352,385,405,343,303,297,120,116,205,0,
1,1775671280560,-1818,81,11313,1023810,-73303,360410,0,0,0,405,424,254,472,351,513,440,207,430,272,178,556,0,
2,1775671280560,-11892,-44766,13802,117286,742812,-1290147,0,0,0,250,442,237,345,384,397,356,382,289,125,156,194,0,
1,1775671280576,-1383,-62,11816,1287703,-199142,287106,0,0,0,407,426,243,478,363,518,415,200,427,271,180,573,0,
2,1775671280576,-12849,-31342,19473,1706757,-508239,-1310916,0,0,0,236,412,211,345,375,385,398,448,278,155,213,186,0,
1,1775671280592,-1895,-138,12610,1656666,-401949,196698,0,0,0,403,424,232,475,387,528,384,198,441,266,183,581,0,
2,1775671280592,-2206,2593,20234,3259576,-3049439,-184481,0,0,0,237,384,193,341,355,381,439,474,275,166,243,182,0,
1,1775671280608,-2938,-71,13496,2098932,-498466,219911,0,0,0,411,437,225,470,395,528,345,197,467,272,179,586,0,
2,1775671280608,5594,18162,11883,4271169,-4397007,790459,0,0,0,250,380,184,348,349,381,475,489,278,186,275,180,0,
1,1775671280624,-4024,-19,14367,2700024,-425162,389732,0,0,0,423,451,217,467,404,536,307,200,448,261,177,579,0,
2,1775671280624,129,4809,12242,5189911,-3111747,894306,0,0,0,258,389,200,357,350,390,503,505,288,200,296,182,0,
1,1775671280640,-4962,-33,15080,3452610,-229685,707381,0,0,0,422,432,214,452,422,541,234,184,453,235,164,569,0,
2,1775671280640,-5915,-4374,21119,5240002,-1207069,320093,0,0,0,263,405,233,363,355,404,520,519,298,202,302,190,0,
1,1775671280656,-5551,38,16362,4159992,-81855,1055575,0,0,0,426,416,235,430,378,537,198,157,447,228,135,544,0,
2,1775671280656,-2124,-1373,23991,3736051,-521678,-415388,0,0,0,278,426,266,375,364,414,527,526,301,209,300,208,0,
1,1775671280672,-6446,9,19483,4971221,-18325,1415985,0,0,0,424,424,232,411,359,514,197,146,430,185,112,516,0,
2,1775671280672,2603,1296,18324,2012190,-293215,-362853,0,0,0,296,445,291,392,375,423,530,530,304,216,292,231,0,
1,1775671280688,-8255,-167,22813,5865528,51312,1783726,0,0,0,400,422,225,397,360,486,180,139,415,171,107,446,0,
2,1775671280688,2670,1636,10887,976162,-105068,130725,0,0,0,309,459,303,400,390,435,541,542,312,224,293,257,0,
1,1775671280704,-10035,-52,24843,6680422,162490,2219884,0,0,0,372,381,209,369,310,446,177,138,369,150,99,349,0,
2,1775671280704,1344,985,8892,579100,-31764,233350,0,0,0,336,467,311,407,392,438,550,550,313,234,297,279,0,
1,1775671280720,-9428,425,26427,7363369,305432,2742784,0,0,0,317,346,209,336,266,405,196,165,342,140,114,284,0,
2,1775671280720,1019,665,9700,235793,-158824,116064,0,0,0,354,467,318,416,396,447,558,560,307,234,285,283,0,
1,1775671280736,-8102,1909,27006,7819075,483805,3061656,0,0,0,258,319,204,298,244,357,238,211,297,158,161,202,0,
2,1775671280736,1273,1229,10260,-12217,-282219,23212,0,0,0,359,475,327,416,398,446,560,561,318,241,295,295,0,
1,1775671280752,-9131,3910,24441,8189259,669508,3209485,0,0,0,246,287,207,282,203,304,291,245,278,164,203,139,0,
2,1775671280752,1196,1742,10112,-124616,-293215,3665,0,0,0,372,481,332,416,396,437,568,566,339,243,297,288,0,
1,1775671280768,-11074,7839,15931,8032877,486248,3436727,0,0,0,245,280,216,273,186,291,311,256,283,161,222,124,0,
2,1775671280768,1005,1895,10054,-102625,-189368,9773,0,0,0,373,482,336,420,400,447,561,561,318,242,297,295,0,
1,1775671280784,-9614,12663,8418,6676757,84299,3597996,0,0,0,233,294,221,262,194,301,308,258,286,158,224,128,0,
2,1775671280784,1110,1876,10212,-41538,-111177,-2443,0,0,0,376,483,334,420,401,447,552,561,317,242,294,295,0,
1,1775671280800,-4398,18793,8892,2333505,298102,2031737,0,0,0,231,303,221,260,196,298,312,261,284,158,220,127,0,
2,1775671280800,1139,1895,10217,9773,-72082,-20769,0,0,0,375,484,334,418,401,447,561,565,319,240,294,293,0,
1,1775671280816,-2345,18918,11016,-2317622,1343903,-513126,0,0,0,233,306,220,261,198,298,315,264,283,160,222,128,0,
2,1775671280816,1105,1928,10088,57421,-35430,-31764,0,0,0,374,485,334,418,402,447,561,562,320,239,292,294,0,
1,1775671280832,-6484,11174,8796,-4504520,2173458,-1998751,0,0,0,230,305,220,265,199,301,315,263,283,161,223,128,0,
2,1775671280832,1105,1928,9949,114842,6108,-35430,0,0,0,377,485,333,417,399,447,557,558,319,239,289,298,0,
1,1775671280848,-9935,5537,5068,-4503298,1579697,-1601688,0,0,0,226,308,220,261,200,301,311,265,283,161,225,128,0,
2,1775671280848,1167,1876,9853,163711,20769,-36651,0,0,0,382,489,335,420,401,448,557,557,317,239,287,296,0,
1,1775671280864,-8490,4398,3776,-4125783,180816,-331088,0,0,0,225,309,222,261,206,304,296,257,284,162,229,130,0,
2,1775671280864,1201,1789,9786,184481,7330,-36651,0,0,0,384,493,337,424,403,448,556,556,318,241,287,292,0,
1,1775671280880,-4268,5470,6173,-4679227,-85521,145385,0,0,0,225,307,222,261,203,304,310,266,285,159,225,130,0,
2,1775671280880,1210,1761,9753,184481,-12217,-37873,0,0,0,383,492,335,422,402,446,556,554,323,243,284,294,0,
1,1775671280896,-2976,5594,8427,-5461135,345749,-19547,0,0,0,226,307,225,262,205,305,307,264,284,164,230,132,0,
2,1775671280896,1234,1775,9777,190589,-36651,-42760,0,0,0,385,492,333,419,402,446,556,550,325,237,272,296,0,
1,1775671280912,-5005,4503,9413,-6009692,361632,-432492,0,0,0,227,310,226,263,202,305,310,270,282,163,231,130,0,
2,1775671280912,1229,1761,9796,204028,-63529,-47647,0,0,0,387,493,336,424,405,452,559,546,330,236,268,298,0,
1,1775671280928,-6034,3359,10145,-6224716,-235793,-722042,0,0,0,225,309,228,264,203,307,311,270,283,163,228,130,0,
2,1775671280928,1201,1751,9801,223576,-90408,-51312,0,0,0,394,494,336,425,405,453,557,537,332,247,271,301,0,
1,1775671280944,-5422,2397,11399,-6255260,-966388,-1029918,0,0,0,224,309,226,262,202,307,312,271,284,164,229,131,0,
2,1775671280944,1162,1751,9782,256563,-96516,-51312,0,0,0,405,497,340,434,413,460,556,522,332,304,315,305,0,
1,1775671280960,-5005,1631,13232,-6299242,-1240056,-1389107,0,0,0,226,311,228,262,202,306,314,273,285,163,232,131,0,
2,1775671280960,1129,1718,9777,299323,-94073,-47647,0,0,0,414,507,343,435,432,466,556,515,334,305,312,326,0,
1,1775671280976,-5479,847,15118,-6361550,-1387885,-1628566,0,0,0,228,313,230,262,203,307,313,274,286,163,233,130,0,
2,1775671280976,1124,1641,9825,332310,-81855,-41538,0,0,0,425,509,342,445,423,475,555,509,343,248,239,356,0,
1,1775671280992,-6144,90,17190,-6357885,-1609019,-1606575,0,0,0,228,313,230,263,205,307,312,274,286,164,234,129,0,
2,1775671280992,1167,1593,9906,351858,-74525,-39095,0,0,0,433,511,343,450,426,485,559,494,346,246,223,377,0,
1,1775671281008,-6484,-617,19727,-6282138,-1852143,-1516167,0,0,0,227,311,228,262,205,305,310,271,283,164,233,128,0,
2,1775671281008,1206,1569,10002,383623,-73303,-41538,0,0,0,443,522,353,452,433,493,554,471,350,247,214,400,0,
1,1775671281024,-6838,-1158,22215,-6139195,-1999972,-1532050,0,0,0,226,310,227,261,204,304,307,269,281,165,233,127,0,
2,1775671281024,1215,1521,10064,437379,-73303,-51312,0,0,0,453,526,354,455,438,502,550,451,354,262,210,429,0,
1,1775671281040,-7451,-2206,25087,-5921727,-2188119,-1749518,0,0,0,229,311,230,263,204,303,307,273,283,164,233,129,0,
2,1775671281040,1234,1454,10117,498466,-73303,-64751,0,0,0,465,532,355,462,446,506,549,428,370,260,197,452,0,
1,1775671281056,-7264,-4551,28107,-5722585,-2505769,-2122145,0,0,0,230,311,230,264,206,307,307,272,284,161,235,127,0,
2,1775671281056,1263,1368,10189,575435,-68416,-85521,0,0,0,479,543,356,467,453,508,547,400,380,251,183,473,0,
1,1775671281072,-5757,-9069,30610,-5640729,-2836858,-2514321,0,0,0,226,312,230,263,207,312,310,270,292,162,229,129,0,
2,1775671281072,1330,1320,10265,668286,-62308,-109955,0,0,0,495,554,361,473,461,513,540,368,382,255,175,495,0,
1,1775671281088,-3900,-17066,29906,-5649281,-2762332,-2542421,0,0,0,229,316,230,267,208,313,313,268,294,162,227,128,0,
2,1775671281088,1464,1210,10437,781907,-50090,-145385,0,0,0,507,559,366,480,472,523,528,331,386,263,173,519,0,
1,1775671281104,-2019,-28355,23723,-5304753,-2469117,-1808161,0,0,0,224,314,228,269,209,315,314,267,299,165,225,128,0,
2,1775671281104,1722,1052,10691,875980,-1221,-202807,0,0,0,511,560,359,485,482,532,508,291,386,267,175,544,0,
1,1775671281120,1976,-38300,16625,-4343251,-2447126,-491135,0,0,0,224,313,237,268,208,322,317,266,303,167,227,135,0,
2,1775671281120,1651,1000,11198,1029918,35430,-287106,0,0,0,520,565,350,493,489,530,475,257,388,275,179,563,0,
1,1775671281136,11256,-44852,12577,-2508212,-2348165,1048244,0,0,0,224,303,213,265,201,304,337,305,289,197,273,124,0,
2,1775671281136,1277,995,11792,1303586,19547,-323758,0,0,0,525,573,337,496,498,538,445,238,400,274,179,578,0,
1,1775671281152,16822,-44340,16300,-270002,-486248,1297477,0,0,0,229,285,206,265,191,288,374,356,279,226,325,110,0,
2,1775671281152,1210,947,12849,1739744,40317,-305432,0,0,0,526,570,331,501,510,548,412,233,398,269,177,593,0,
1,1775671281168,10964,-28872,17745,2797762,2785545,963945,0,0,0,239,268,188,269,173,266,423,399,263,265,369,103,0,
2,1775671281168,1574,928,14204,2294409,68416,-310319,0,0,0,531,574,295,501,531,544,372,241,398,273,182,596,0,
1,1775671281184,-2268,804,15506,5202128,4932125,607200,0,0,0,248,268,169,285,169,256,455,442,258,297,398,92,0,
2,1775671281184,2148,957,15295,2955366,-20769,-368962,0,0,0,536,567,274,491,527,543,313,242,390,265,186,603,0,
1,1775671281200,-4029,8274,15716,5610186,3802025,379958,0,0,0,250,270,165,298,174,265,467,466,272,329,414,86,0,
2,1775671281200,2952,971,15908,3629761,-245567,-494800,0,0,0,531,553,257,486,535,540,278,224,388,270,182,604,0,
1,1775671281216,1349,-406,20449,5136154,1361007,300545,0,0,0,256,272,173,305,186,283,474,474,280,356,421,92,0,
2,1775671281216,3761,1043,16999,4309043,-472809,-687834,0,0,0,530,553,255,474,521,527,264,200,383,262,182,586,0,
1,1775671281232,296,-3484,22785,3732386,535117,505796,0,0,0,263,282,201,310,199,305,477,478,287,370,425,105,0,
2,1775671281232,4489,1387,19224,5150815,-684169,-966388,0,0,0,520,547,252,469,510,526,254,176,382,254,173,548,0,
1,1775671281248,-3096,-1947,18750,2001194,294437,337197,0,0,0,257,300,240,314,209,335,482,482,308,382,430,133,0,
2,1775671281248,5163,1517,22301,6119647,-867428,-1258382,0,0,0,499,532,254,459,498,515,252,161,373,229,153,480,0,
1,1775671281264,-3646,1081,10978,791681,168598,-125838,0,0,0,263,314,256,329,222,364,498,494,314,389,441,176,0,
2,1775671281264,5991,1421,25929,7180110,-1016479,-1546710,0,0,0,441,512,237,445,482,493,263,164,358,209,142,411,0,
1,1775671281280,-2182,1119,7690,410501,74525,-216246,0,0,0,303,304,256,355,210,365,510,497,321,410,453,205,0,
2,1775671281280,6671,2038,27030,7889935,-640186,-1797165,0,0,0,376,489,222,420,455,464,278,186,336,191,134,365,0,
1,1775671281296,-1885,325,8700,150272,138055,-109955,0,0,0,313,312,266,359,212,368,514,498,324,424,462,218,0,
2,1775671281296,6470,3244,26451,8478809,175929,-2134363,0,0,0,320,461,223,378,415,426,290,227,303,161,128,308,0,
1,1775671281312,-2172,641,10007,-68416,221133,-42760,0,0,0,319,320,263,363,216,371,520,491,327,440,466,219,0,
2,1775671281312,6776,3694,24479,8778133,1022588,-2550973,0,0,0,274,436,229,340,380,393,300,271,280,127,123,231,0,
1,1775671281328,-2153,1234,10227,-167377,229685,-28099,0,0,0,325,321,265,368,219,380,529,492,330,443,465,235,0,
2,1775671281328,8638,5388,16774,8550891,1130100,-3126408,0,0,0,261,432,239,327,368,386,310,294,281,107,111,198,0,
1,1775671281344,-1976,1541,10054,-103847,140499,-24434,0,0,0,339,324,260,372,215,373,528,472,340,440,461,238,0,
2,1775671281344,8494,9801,9758,7524638,846659,-3791029,0,0,0,267,441,243,334,377,394,313,297,282,110,114,202,0,
1,1775671281360,-1966,1454,10122,26878,19547,3665,0,0,0,342,322,271,373,216,380,532,482,344,441,463,248,0,
2,1775671281360,3235,17114,8451,4223522,120951,-3242472,0,0,0,261,439,234,338,377,389,313,297,272,110,113,201,0,
1,1775671281376,-2014,1363,10141,119729,-69638,28099,0,0,0,343,325,281,375,219,391,535,486,351,440,467,267,0,
2,1775671281376,67,20244,9016,-417831,-896750,-1288925,0,0,0,262,442,236,338,377,389,317,299,272,113,113,201,0,
1,1775671281392,-2096,1368,10035,175929,-129503,42760,0,0,0,338,331,297,373,218,403,532,482,363,440,465,286,0,
2,1775671281392,2694,13692,8753,-4713436,-1841147,1255938,0,0,0,261,442,237,342,380,392,317,298,273,113,115,200,0,
1,1775671281408,-2163,1344,9911,221133,-158824,56199,0,0,0,333,337,310,370,220,415,529,480,373,439,459,298,0,
2,1775671281408,6566,5470,5934,-5186245,-1512502,1696983,0,0,0,254,441,237,342,381,394,318,302,279,114,116,200,0,
1,1775671281424,-2191,1258,9748,248011,-156381,69638,0,0,0,333,345,314,372,225,420,527,476,375,435,454,305,0,
2,1775671281424,7193,2349,4058,-4629136,-651182,1149648,0,0,0,252,441,239,341,382,394,321,305,278,114,115,199,0,
1,1775671281440,-2187,1186,9614,240680,-131946,74525,0,0,0,337,350,312,375,230,417,527,465,372,424,448,309,0,
2,1775671281440,5116,3402,4675,-4412890,30543,560774,0,0,0,249,440,236,340,382,393,322,305,278,114,117,199,0,
1,1775671281456,-2172,1167,9552,221133,-105068,78190,0,0,0,341,346,295,381,231,409,533,451,366,408,437,309,0,
2,1775671281456,3302,4565,6451,-4849048,216246,477696,0,0,0,252,443,239,341,385,394,322,305,278,113,118,198,0,
1,1775671281472,-2158,1182,9566,207694,-84299,76969,0,0,0,344,345,266,387,238,403,540,446,359,414,426,312,0,
2,1775671281472,3096,4388,8068,-5477017,240680,722042,0,0,0,251,443,238,342,385,393,320,305,273,111,116,197,0,
1,1775671281488,-2158,1196,9552,195476,-62308,75747,0,0,0,342,340,267,387,239,407,543,443,359,415,411,313,0,
2,1775671281488,3665,3512,9093,-5833763,538783,948062,0,0,0,252,443,238,340,383,392,322,306,275,111,116,197,0,
1,1775671281504,-2158,1191,9605,208915,-52534,73303,0,0,0,329,336,266,391,248,413,535,429,364,400,397,323,0,
2,1775671281504,3728,2603,10380,-6029239,1018923,1106887,0,0,0,254,444,240,340,383,392,322,307,277,111,116,197,0,
1,1775671281520,-2158,1153,9672,234572,-54977,69638,0,0,0,332,348,275,391,248,413,536,413,369,399,393,337,0,
2,1775671281520,3053,1952,11974,-6113539,1340238,1211956,0,0,0,253,444,239,342,384,392,321,307,275,112,117,197,0,
1,1775671281536,-2167,1086,9672,252898,-45204,62308,0,0,0,338,344,273,394,248,415,537,406,367,387,374,343,0,
2,1775671281536,2526,1273,13548,-6148969,1411098,1285260,0,0,0,252,443,238,344,386,394,324,308,277,113,119,198,0,
1,1775671281552,-2167,1038,9652,254119,-23212,54977,0,0,0,339,343,275,396,249,425,538,393,373,379,360,351,0,
2,1775671281552,2502,531,15132,-6148969,1467298,1274264,0,0,0,252,443,239,342,383,394,327,309,278,112,118,196,0,
1,1775671281568,-2120,995,9700,256563,-12217,50090,0,0,0,338,349,277,396,254,434,541,386,385,375,352,363,0,
2,1775671281568,2569,76,16951,-6098878,1571145,1137431,0,0,0,253,446,239,343,383,394,326,309,277,112,117,196,0,
1,1775671281584,-2086,961,9767,271224,-21991,50090,0,0,0,339,353,271,399,264,430,536,376,380,374,335,374,0,
2,1775671281584,2546,124,18951,-6021909,1610240,981049,0,0,0,252,443,237,347,387,398,326,309,277,113,121,196,0,
1,1775671281600,-2110,933,9820,296880,-48869,58643,0,0,0,343,361,281,407,272,434,533,364,383,367,320,385,0,
2,1775671281600,3072,119,21162,-5913175,1632231,872315,0,0,0,255,446,240,346,385,396,326,309,277,114,121,194,0,
1,1775671281616,-2191,909,9882,338419,-74525,75747,0,0,0,349,373,289,412,286,445,536,347,392,357,309,404,0,
2,1775671281616,3766,-311,23527,-5792224,1742187,857654,0,0,0,255,444,239,343,382,392,328,308,281,114,116,195,0,
1,1775671281632,-2292,875,9920,401949,-86742,103847,0,0,0,353,379,277,412,298,454,535,321,393,351,296,430,0,
2,1775671281632,3742,-2005,26910,-5820323,1938886,979827,0,0,0,255,443,236,350,385,392,338,313,284,117,119,197,0,
1,1775671281648,-2354,818,9916,469144,-73303,134390,0,0,0,357,379,278,414,298,464,527,296,397,350,279,447,0,
2,1775671281648,2866,-6666,29217,-6003583,2035402,1186300,0,0,0,255,443,240,351,386,395,338,317,285,117,119,198,0,
