sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,grass
1,1775670262368,-1904,205,10031,522900,-64751,177150,0,0,0,350,371,276,415,272,464,511,272,390,319,254,450,0,
2,1775670262368,4426,3393,25264,-7205766,1910786,362853,0,0,0,247,433,243,337,374,391,317,304,274,116,121,196,0,
1,1775670262384,-1904,62,10098,588874,-97738,202807,0,0,0,357,394,268,422,287,462,512,274,396,308,252,470,0,
2,1775670262384,4393,1445,29911,-7348708,2202780,695164,0,0,0,251,434,246,337,372,389,322,303,277,120,123,199,0,
1,1775670262400,-2038,-52,10165,669508,-152716,246789,0,0,0,370,406,271,407,297,466,497,283,415,293,233,496,0,
2,1775670262400,3996,-4709,32959,-7209431,2509434,1207069,0,0,0,252,433,242,343,372,391,330,301,281,119,118,196,0,
1,1775670262416,-2306,-100,10279,783129,-210137,321315,0,0,0,370,422,266,423,306,488,492,239,452,285,207,512,0,
2,1775670262416,3426,-16506,34998,-6820921,2681698,1599245,0,0,0,254,435,240,346,374,394,333,303,283,120,120,196,0,
1,1775670262432,-2440,-167,10461,967610,-218689,420275,0,0,0,390,423,270,439,311,491,489,227,451,285,200,519,0,
2,1775670262432,2498,-32232,30528,-5678603,2211332,1132544,0,0,0,256,437,240,348,378,395,335,304,287,122,121,198,0,
1,1775670262448,-2421,-306,10792,1167974,-190589,500909,0,0,0,397,418,251,456,327,502,469,216,440,277,183,536,0,
2,1775670262448,-1828,-43938,22799,-3792251,1920560,124616,0,0,0,256,436,240,351,380,398,335,305,287,124,124,201,0,
1,1775670262464,-2273,-454,11361,1365894,-173485,543670,0,0,0,396,440,235,458,342,498,457,216,436,273,184,545,0,
2,1775670262464,-10557,-48934,17468,-1413542,1599245,-891863,0,0,0,253,433,236,350,378,394,342,318,286,128,132,201,0,
1,1775670262480,-1947,-617,12045,1655444,-201585,554665,0,0,0,407,445,218,477,366,505,410,210,433,276,187,558,0,
2,1775670262480,-13974,-45690,18564,357967,353080,-945619,0,0,0,247,419,233,344,371,387,374,399,274,162,204,186,0,
1,1775670262496,-1670,-713,12557,1984090,-290771,532674,0,0,0,418,442,202,489,387,519,368,198,435,266,180,569,0,
2,1775670262496,-10591,-30030,22402,1907121,-1222952,-492357,0,0,0,238,393,209,341,355,372,423,457,265,167,239,177,0,
1,1775670262512,-1856,-737,13299,2386039,-409279,515570,0,0,0,426,445,198,498,393,529,330,186,445,253,165,568,0,
2,1775670262512,1244,9619,19358,3401297,-3265685,306654,0,0,0,245,374,188,335,339,364,458,476,263,174,271,176,0,
1,1775670262528,-2569,-727,14678,2983465,-464257,568104,0,0,0,438,449,204,490,405,531,272,182,453,229,150,565,0,
2,1775670262528,5929,19818,10074,4135557,-3995058,817337,0,0,0,254,372,185,337,335,374,481,489,270,194,317,178,0,
1,1775670262544,-3718,-775,16539,3759264,-431270,723264,0,0,0,451,436,214,465,410,539,220,174,458,197,133,552,0,
2,1775670262544,540,4508,11753,5198463,-2829527,1120326,0,0,0,258,376,199,347,340,392,497,503,280,219,356,178,0,
1,1775670262560,-5790,-818,19042,4670675,-465479,1017701,0,0,0,457,409,224,444,377,546,207,153,459,182,115,507,0,
2,1775670262560,-6551,-4436,20382,5161811,-724486,695164,0,0,0,259,388,220,359,348,404,509,512,290,228,358,190,0,
1,1775670262576,-8480,-832,22196,5613851,-532674,1469741,0,0,0,444,404,218,419,359,506,208,145,428,178,110,440,0,
2,1775670262576,-5996,-1373,21545,4278500,519235,-356745,0,0,0,263,414,242,373,361,413,521,522,301,223,337,219,0,
1,1775670262592,-11155,-1014,25848,6698748,-553443,2158797,0,0,0,413,356,205,414,337,476,217,141,388,157,92,351,0,
2,1775670262592,1383,2967,17152,3120299,729373,-983493,0,0,0,284,440,280,383,372,420,531,532,310,234,338,245,0,
1,1775670262608,-11055,-612,29298,7634593,-398284,2872288,0,0,0,333,351,212,344,290,408,189,161,339,134,94,269,0,
2,1775670262608,4996,1033,14032,1863138,355523,-409279,0,0,0,301,455,300,394,378,430,545,545,316,240,330,261,0,
1,1775670262624,-10059,57,31217,8322428,-172263,3343876,0,0,0,253,328,192,302,260,345,208,194,323,129,138,202,0,
2,1775670262624,3129,-411,11844,889419,-32986,166155,0,0,0,316,462,310,406,387,443,552,552,323,256,329,277,0,
1,1775670262640,-10179,2680,30715,8652295,-164933,3600439,0,0,0,226,272,205,255,187,288,273,216,281,139,197,124,0,
2,1775670262640,1119,430,10643,498466,-145385,150272,0,0,0,342,465,322,410,382,442,541,542,328,388,375,273,0,
1,1775670262656,-10385,9504,21320,8345640,-248011,3780034,0,0,0,247,273,215,266,188,293,293,234,279,153,211,124,0,
2,1775670262656,1253,1158,10265,320093,-188146,0,0,0,0,351,470,332,410,388,449,553,558,317,268,333,298,0,
1,1775670262672,-8724,12658,12208,7611380,51312,3734830,0,0,0,245,281,217,268,194,297,294,250,282,154,233,127,0,
2,1775670262672,1655,1306,10366,175929,-213802,-42760,0,0,0,364,477,337,411,389,445,554,562,313,263,328,306,0,
1,1775670262688,-5364,13811,8963,5448917,753807,2678033,0,0,0,239,285,221,265,200,300,292,258,284,154,239,128,0,
2,1775670262688,1435,1416,10342,91629,-182037,-13439,0,0,0,366,478,335,409,390,445,553,555,315,259,325,301,0,
1,1775670262704,-3665,16324,9270,918741,1308473,76969,0,0,0,239,286,223,264,202,303,293,261,285,156,239,132,0,
2,1775670262704,1249,1555,10241,79412,-145385,-17104,0,0,0,366,478,335,409,386,445,508,547,333,255,318,304,0,
1,1775670262720,-4417,14678,8954,-3202155,1698205,-2235766,0,0,0,230,288,224,260,202,301,297,264,282,155,239,134,0,
2,1775670262720,1191,1627,10169,111177,-100181,-46425,0,0,0,364,480,328,412,388,443,533,550,325,273,336,300,0,
1,1775670262736,-7001,8724,6412,-4620584,1720196,-2586403,0,0,0,220,291,226,254,204,299,299,267,281,153,241,132,0,
2,1775670262736,1239,1641,10074,160046,-47647,-68416,0,0,0,366,481,328,408,386,441,540,558,318,341,400,292,0,
1,1775670262752,-8116,4843,3943,-4627915,1204626,-1663996,0,0,0,216,294,228,251,205,299,299,271,283,154,243,131,0,
2,1775670262752,1273,1636,9906,208915,-19547,-74525,0,0,0,369,485,330,407,387,443,535,556,318,338,394,293,0,
1,1775670262768,-5728,4618,4225,-4723210,519235,-508239,0,0,0,217,293,228,250,202,299,301,274,285,154,245,132,0,
2,1775670262768,1263,1588,9772,250454,-6108,-72082,0,0,0,369,486,326,410,390,445,533,550,318,298,347,303,0,
1,1775670262784,-3067,5125,6030,-5299866,410501,12217,0,0,0,220,293,230,252,204,299,303,273,284,157,245,131,0,
2,1775670262784,1292,1507,9734,266337,-1221,-68416,0,0,0,368,484,324,410,391,445,530,546,319,299,341,306,0,
1,1775670262800,-2397,4972,7896,-6019466,687834,-14660,0,0,0,216,293,232,253,202,300,301,272,283,157,243,130,0,
2,1775670262800,1359,1402,9710,265115,-4886,-70860,0,0,0,373,486,327,410,391,448,529,541,326,295,332,306,0,
1,1775670262816,-3685,3900,9097,-6500827,634078,-200363,0,0,0,215,293,236,252,201,306,300,271,288,161,249,134,0,
2,1775670262816,1430,1330,9696,243124,-35430,-76969,0,0,0,380,486,326,417,396,451,532,538,329,258,281,320,0,
1,1775670262832,-4283,2924,10083,-6610783,-43982,-348193,0,0,0,213,293,236,255,203,309,303,277,287,159,249,134,0,
2,1775670262832,1450,1320,9696,224798,-80634,-81855,0,0,0,389,486,331,425,398,456,527,527,325,245,259,329,0,
1,1775670262848,-3689,2301,11643,-6670648,-730594,-625526,0,0,0,214,294,236,253,205,303,296,276,282,159,253,134,0,
2,1775670262848,1411,1354,9705,230907,-128281,-86742,0,0,0,399,494,334,421,399,464,529,523,335,240,254,329,0,
1,1775670262864,-3484,1713,13448,-6765943,-962723,-1054353,0,0,0,215,294,235,256,208,308,299,279,286,162,254,136,0,
2,1775670262864,1344,1368,9739,260228,-161268,-87964,0,0,0,414,495,346,421,394,464,537,512,346,243,245,347,0,
1,1775670262880,-4235,1000,15175,-6823364,-1127657,-1363451,0,0,0,216,295,241,253,208,309,299,282,290,158,253,138,0,
2,1775670262880,1253,1340,9815,306654,-164933,-84299,0,0,0,426,505,355,422,396,467,529,497,342,267,263,356,0,
1,1775670262896,-5235,191,17176,-6805038,-1403768,-1409876,0,0,0,216,296,239,253,207,308,302,281,288,161,255,134,0,
2,1775670262896,1225,1292,9944,367740,-135612,-80634,0,0,0,428,502,346,433,408,481,529,483,346,244,222,374,0,
1,1775670262912,-5618,-483,19597,-6721961,-1672549,-1253495,0,0,0,215,294,238,252,205,309,305,280,288,160,257,132,0,
2,1775670262912,1268,1282,10054,436157,-106290,-80634,0,0,0,443,514,353,442,413,484,525,464,354,239,200,394,0,
1,1775670262928,-6188,-981,22306,-6635218,-1797165,-1238834,0,0,0,216,292,241,252,205,308,306,281,290,156,253,128,0,
2,1775670262928,1311,1196,10102,527787,-87964,-92851,0,0,0,452,525,359,439,414,487,526,444,360,238,191,411,0,
1,1775670262944,-7212,-1550,25302,-6546031,-1869247,-1486845,0,0,0,216,292,243,254,205,310,305,281,292,157,252,130,0,
2,1775670262944,1316,1115,10160,608421,-69638,-113620,0,0,0,462,530,364,441,425,494,524,422,366,242,186,435,0,
1,1775670262960,-8499,-3776,29456,-6420193,-2171015,-2117258,0,0,0,215,292,245,254,206,314,303,277,294,160,253,135,0,
2,1775670262960,1378,1095,10284,690277,-37873,-142942,0,0,0,474,533,367,450,436,499,516,383,370,254,181,468,0,
1,1775670262976,-8312,-9466,31672,-6351776,-2637716,-2643824,0,0,0,214,294,244,255,208,313,301,272,293,162,251,133,0,
2,1775670262976,1550,1057,10480,789237,0,-182037,0,0,0,487,539,380,455,438,499,499,331,380,264,179,502,0,
1,1775670262992,-7274,-19037,31189,-6174625,-2877175,-2807536,0,0,0,215,298,241,257,210,313,302,271,294,164,251,130,0,
2,1775670262992,1818,942,10787,916297,52534,-241902,0,0,0,493,547,382,468,456,504,484,288,387,276,183,530,0,
1,1775670263008,-5202,-31332,25747,-5472130,-2685363,-2163684,0,0,0,215,298,240,260,207,313,306,272,297,166,255,131,0,
2,1775670263008,2187,760,11251,1064127,130725,-324980,0,0,0,496,555,367,479,473,512,466,259,388,304,199,548,0,
1,1775670263024,1742,-40301,17568,-3673743,-2577851,-502131,0,0,0,215,297,239,260,206,313,305,269,296,172,256,133,0,
2,1775670263024,2263,507,12151,1340238,156381,-445931,0,0,0,504,561,354,472,466,518,433,235,391,326,217,557,0,
1,1775670263040,11237,-43684,13720,-1716531,-2008524,962723,0,0,0,214,297,237,257,207,313,307,271,296,172,257,133,0,
2,1775670263040,1971,483,13108,1769065,17104,-513126,0,0,0,506,562,333,484,484,532,404,224,389,312,211,573,0,
1,1775670263056,14252,-42928,14496,-129503,-279776,1403768,0,0,0,215,291,231,256,193,302,322,279,293,200,270,128,0,
2,1775670263056,2024,555,14189,2373822,-175929,-535117,0,0,0,514,561,309,480,497,532,367,221,390,287,201,575,0,
1,1775670263072,9533,-36233,16932,1412320,1483180,1353677,0,0,0,219,277,219,266,193,294,383,364,281,242,331,114,0,
2,1775670263072,2502,574,15400,3083647,-300545,-599869,0,0,0,510,556,274,489,507,536,319,213,389,283,204,586,0,
1,1775670263088,-713,-11045,19301,3232698,3203377,1033583,0,0,0,229,252,171,272,171,259,439,430,255,284,378,92,0,
2,1775670263088,2904,674,16549,3860668,-382401,-737925,0,0,0,526,549,251,477,498,529,279,209,381,268,178,591,0,
1,1775670263104,-9073,20655,14395,3846007,4142888,337197,0,0,0,242,245,144,278,164,236,461,457,245,323,409,81,0,
2,1775670263104,3570,985,18171,4776966,-478918,-930958,0,0,0,513,545,248,466,497,530,250,188,379,241,160,558,0,
1,1775670263120,-7595,19684,9791,4224743,3590665,-442266,0,0,0,242,245,138,285,166,246,469,468,256,360,424,84,0,
2,1775670263120,5374,1445,20780,5881410,-605978,-1226617,0,0,0,518,540,267,459,484,518,241,157,388,233,147,520,0,
1,1775670263136,1517,-157,15539,5123937,1666440,-789237,0,0,0,244,248,161,293,165,272,482,482,274,399,438,92,0,
2,1775670263136,7494,1464,24120,6999293,-695164,-1663996,0,0,0,485,516,259,448,470,505,248,156,378,221,143,445,0,
1,1775670263152,5872,-6168,22105,4842939,344527,-359188,0,0,0,250,262,193,309,175,301,496,496,286,427,452,100,0,
2,1775670263152,9504,277,28963,8228354,-356745,-2221106,0,0,0,413,497,233,427,451,482,256,162,362,202,136,387,0,
1,1775670263168,966,-459,20823,3215594,86742,516791,0,0,0,253,280,218,324,197,331,511,511,299,440,468,130,0,
2,1775670263168,10102,751,32318,9170308,659734,-2764776,0,0,0,354,465,222,383,436,420,278,197,322,175,127,333,0,
1,1775670263184,-4666,626,14295,1659109,102625,291993,0,0,0,266,294,243,332,210,359,527,527,318,452,485,186,0,
2,1775670263184,6518,5360,32959,9528275,1357342,-3280346,0,0,0,286,432,230,342,391,383,294,248,282,135,118,246,0,
1,1775670263200,-3594,-856,11328,893084,123394,-178372,0,0,0,294,310,251,351,215,375,534,533,334,464,492,224,0,
2,1775670263200,4905,9705,27968,9226508,973719,-3557679,0,0,0,259,426,243,330,369,380,302,274,273,115,113,204,0,
1,1775670263216,-1531,-579,10801,431270,122173,-200363,0,0,0,309,315,266,353,207,371,550,548,341,474,504,244,0,
2,1775670263216,7695,11083,16482,8557000,-72082,-3771481,0,0,0,258,431,249,330,371,382,305,287,276,116,117,205,0,
1,1775670263232,-1512,382,10744,228463,107512,-53756,0,0,0,315,328,277,360,222,390,553,553,346,462,498,282,0,
2,1775670263232,7748,12543,10629,7136127,-1100779,-3948632,0,0,0,252,431,246,329,371,384,303,294,270,118,122,204,0,
1,1775670263248,-2124,985,10361,182037,92851,21991,0,0,0,325,329,282,357,222,396,544,544,357,469,491,307,0,
2,1775670263248,4058,19487,8643,3251024,-1820378,-2882062,0,0,0,251,432,239,330,372,383,302,292,263,116,120,198,0,
1,1775670263264,-2077,1038,10064,221133,65973,13439,0,0,0,323,343,292,352,240,405,538,536,365,470,486,316,0,
2,1775670263264,4082,19942,7240,-2188119,-1638340,-538783,0,0,0,253,432,237,330,371,379,306,294,265,114,118,199,0,
1,1775670263280,-1837,990,10069,285884,43982,25656,0,0,0,332,335,280,367,246,397,543,520,356,466,464,321,0,
2,1775670263280,5565,13199,6786,-6012135,-888198,1364672,0,0,0,251,434,238,331,372,380,310,295,272,114,118,207,0,
1,1775670263296,-1703,971,10217,349414,-9773,52534,0,0,0,329,341,282,364,239,405,538,501,364,458,445,346,0,
2,1775670263296,5762,5264,6633,-6708522,-164933,1912008,0,0,0,250,436,242,329,372,377,314,299,270,116,119,199,0,
1,1775670263312,-1703,966,10217,398284,-91629,67195,0,0,0,328,364,278,369,251,413,530,490,363,452,426,362,0,
2,1775670263312,4647,3196,5891,-5947383,-91629,1569923,0,0,0,244,436,241,331,377,383,313,300,270,114,119,198,0,
1,1775670263328,-1756,894,10078,430049,-178372,72082,0,0,0,345,361,281,375,253,415,527,480,360,432,415,365,0,
2,1775670263328,4053,3350,6006,-5667607,-89186,1259604,0,0,0,243,436,240,331,377,383,315,301,270,114,121,198,0,
1,1775670263344,-1818,789,11055,393397,-183259,73303,0,0,0,348,351,281,375,248,409,529,467,361,418,402,364,0,
2,1775670263344,3608,3814,7403,-5986479,114842,1071457,0,0,0,241,434,240,332,378,384,314,309,270,113,125,198,0,
1,1775670263360,-1890,713,11610,340862,-156381,78190,0,0,0,335,349,277,370,249,407,531,450,359,410,386,367,0,
2,1775670263360,3067,3656,9078,-6423858,467922,988379,0,0,0,239,435,239,329,377,382,315,314,269,115,128,198,0,
1,1775670263376,-1981,674,10179,351858,-147829,87964,0,0,0,331,345,278,365,253,415,530,433,356,393,373,378,0,
2,1775670263376,2684,3326,10323,-6614448,753807,961501,0,0,0,240,436,240,330,378,382,309,311,267,117,127,196,0,
1,1775670263392,-2038,631,9241,364075,-118507,97738,0,0,0,329,349,278,367,258,417,528,414,366,377,363,392,0,
2,1775670263392,2345,2924,11619,-6618113,960280,996932,0,0,0,242,437,243,332,377,384,313,309,269,118,125,196,0,
1,1775670263408,-2005,593,9437,354301,-63529,108734,0,0,0,335,363,283,376,257,418,524,398,377,373,355,406,0,
2,1775670263408,2177,2498,12845,-6576575,1095892,1056796,0,0,0,244,438,245,332,373,383,318,307,269,119,124,199,0,
1,1775670263424,-1947,559,9777,346971,-21991,108734,0,0,0,344,375,293,382,268,425,532,388,389,378,339,415,0,
2,1775670263424,2311,2182,14194,-6519153,1265712,1099557,0,0,0,245,438,245,334,373,383,319,308,270,119,124,199,0,
1,1775670263440,-1899,521,9830,357967,-6108,106290,0,0,0,356,376,277,386,276,424,522,366,376,369,328,420,0,
2,1775670263440,2412,2201,15960,-6486167,1480737,1080009,0,0,0,245,437,245,335,377,386,320,310,274,120,125,200,0,
1,1775670263456,-1861,469,9810,389732,-20769,105068,0,0,0,342,377,283,387,285,435,521,350,386,355,314,433,0,
2,1775670263456,2483,2517,18186,-6520375,1587027,1061683,0,0,0,244,436,244,332,378,386,320,310,276,121,126,202,0,
1,1775670263472,-1847,406,9873,428827,-52534,112399,0,0,0,342,392,286,396,298,449,509,327,407,360,303,442,0,
2,1775670263472,3168,3005,21330,-6663318,1611462,1098335,0,0,0,248,438,246,334,374,384,322,312,277,118,124,200,0,
1,1775670263488,-1909,306,9935,472809,-83077,131946,0,0,0,340,387,272,413,298,461,505,309,389,346,288,456,0,
2,1775670263488,4283,2885,25584,-6857573,1729970,1207069,0,0,0,248,438,248,333,371,380,323,310,277,117,121,197,0,
1,1775670263504,-2033,205,9897,509461,-87964,168598,0,0,0,353,400,278,417,305,463,505,294,392,335,273,469,0,
2,1775670263504,5015,454,29729,-6962641,1940107,1406211,0,0,0,250,438,247,334,371,380,327,306,278,119,120,199,0,
1,1775670263520,-2215,148,9911,544891,-74525,217468,0,0,0,353,418,283,421,320,476,499,275,402,328,267,489,0,
2,1775670263520,5034,-6834,32476,-6779382,2136806,1628566,0,0,0,252,437,246,337,372,384,329,299,277,117,120,199,0,
1,1775670263536,-2474,86,10031,601091,-63529,298102,0,0,0,361,431,277,428,336,491,496,256,406,326,255,503,0,
2,1775670263536,4536,-17994,32768,-6244264,2158797,1640784,0,0,0,253,437,244,342,374,385,332,301,281,124,120,200,0,
1,1775670263552,-2689,-4,10227,689055,-62308,406836,0,0,0,375,434,283,437,342,506,493,240,422,311,231,517,0,
2,1775670263552,3034,-31543,27939,-5084842,1885130,1215621,0,0,0,253,438,245,346,377,391,332,301,281,145,152,201,0,
1,1775670263568,-2689,-124,10610,825889,-67195,526565,0,0,0,377,426,287,447,348,522,482,227,438,288,211,536,0,
2,1775670263568,-2072,-40152,19870,-3160616,1754404,367740,0,0,0,251,437,245,312,407,375,336,304,287,145,156,202,0,
1,1775670263584,-2368,-172,11347,1049466,-53756,604756,0,0,0,384,431,269,450,391,521,465,219,433,288,208,543,0,
2,1775670263584,-8810,-43316,15472,-1238834,1386664,-434936,0,0,0,251,434,240,333,381,383,334,311,282,157,177,200,0,
1,1775670263600,-1832,-234,11964,1382998,-54977,624304,0,0,0,397,466,267,458,440,512,435,216,439,293,212,548,0,
2,1775670263600,-10241,-41483,16333,234572,196698,-812450,0,0,0,244,424,235,343,372,386,357,395,270,165,215,188,0,
1,1775670263616,-1292,-421,12371,1732413,-145385,565661,0,0,0,402,468,221,484,405,536,394,202,449,272,191,560,0,
2,1775670263616,-7240,-28461,20200,2041511,-1343903,-770911,0,0,0,240,403,218,337,361,372,399,449,264,169,238,182,0,
1,1775670263632,-1569,-550,13342,2120924,-318871,499687,0,0,0,396,465,215,493,411,542,364,197,465,270,187,555,0,
2,1775670263632,1411,3426,17975,3975510,-3021339,-166155,0,0,0,245,385,195,337,349,366,438,472,264,192,278,177,0,
1,1775670263648,-2780,-440,14941,2632829,-478918,544891,0,0,0,407,471,224,486,408,549,318,181,453,248,162,571,0,
2,1775670263648,4838,14548,11806,4796513,-3197268,467922,0,0,0,254,383,199,343,342,379,467,488,270,221,327,177,0,
1,1775670263664,-4201,-129,16817,3462384,-439822,780685,0,0,0,413,442,208,484,363,544,291,165,441,219,135,552,0,
2,1775670263664,76,4833,14194,5297423,-2056172,720820,0,0,0,258,396,223,355,346,396,493,502,282,227,350,187,0,
1,1775670263680,-6082,167,18755,4436103,-267558,1131322,0,0,0,421,400,227,449,356,533,239,160,432,182,108,518,0,
2,1775670263680,-4804,-2976,22067,4877148,-654847,211359,0,0,0,265,419,251,370,361,408,509,527,292,261,384,201,0,
1,1775670263696,-8743,-215,21708,5568647,-72082,1694540,0,0,0,425,402,222,432,349,518,221,156,437,175,106,466,0,
2,1775670263696,-2273,-1497,23081,3665191,-24434,-401949,0,0,0,286,446,285,384,378,420,517,553,297,311,416,226,0,
1,1775670263712,-10796,-1306,25728,6647435,-52534,2322509,0,0,0,390,382,205,404,321,478,203,151,413,165,104,391,0,
2,1775670263712,3177,1354,17200,2026850,140499,-334754,0,0,0,314,465,303,401,390,432,539,552,302,282,373,264,0,
1,1775670263728,-10409,-110,30150,7523416,-184481,2946813,0,0,0,331,347,198,350,288,423,199,165,363,145,106,304,0,
2,1775670263728,2665,363,11548,904080,151494,166155,0,0,0,352,475,319,407,393,437,545,559,311,250,328,297,0,
1,1775670263744,-7585,3551,32093,8086634,178372,3347541,0,0,0,268,317,196,301,245,356,233,190,327,146,146,210,0,
2,1775670263744,985,-315,10174,486248,125838,193033,0,0,0,372,483,333,413,397,441,543,566,308,258,334,310,0,
1,1775670263760,-7609,6690,29973,8493470,979827,3401297,0,0,0,237,278,223,265,194,315,278,219,310,155,199,152,0,
2,1775670263760,1177,272,10614,315206,92851,19547,0,0,0,380,484,328,413,397,439,546,571,313,275,345,318,0,
1,1775670263776,-11179,9504,19612,8658403,999375,3413514,0,0,0,232,255,259,248,165,313,302,238,308,155,229,141,0,
2,1775670263776,1832,1124,10504,153938,9773,-34208,0,0,0,392,488,329,417,397,441,558,575,313,275,338,318,0,
1,1775670263792,-11031,12711,9944,7911926,647517,3419623,0,0,0,225,268,262,249,170,315,306,244,315,152,234,141,0,
2,1775670263792,1799,1430,10179,59864,-45204,-23212,0,0,0,399,486,330,422,398,446,560,579,312,284,346,318,0,
1,1775670263808,-6618,17530,8164,4577824,704938,2217440,0,0,0,221,276,251,255,181,311,309,249,309,153,233,140,0,
2,1775670263808,1670,1469,10098,56199,-103847,-24434,0,0,0,412,494,340,419,394,438,557,575,312,270,330,327,0,
1,1775670263824,-3211,19937,9260,-412944,1381777,-334754,0,0,0,223,282,251,256,189,314,308,249,293,159,239,138,0,
2,1775670263824,1517,1560,10222,123394,-164933,-56199,0,0,0,413,495,332,426,399,440,559,572,312,265,312,332,0,
1,1775670263840,-5240,14252,7552,-3843564,2213775,-2495995,0,0,0,218,286,256,254,191,314,301,251,297,162,246,146,0,
2,1775670263840,1301,1651,10227,207694,-141720,-81855,0,0,0,412,495,329,427,403,445,549,562,311,360,400,326,0,
1,1775670263856,-9145,7240,3311,-4157548,1715309,-2201558,0,0,0,221,286,262,254,191,319,301,252,297,162,247,145,0,
2,1775670263856,1234,1588,10083,283441,-39095,-91629,0,0,0,414,496,330,423,404,443,542,554,311,367,408,324,0,
1,1775670263872,-8944,4503,1847,-4102570,463035,-1049466,0,0,0,221,287,236,263,192,304,304,253,287,167,247,138,0,
2,1775670263872,1306,1445,9911,327423,39095,-92851,0,0,0,414,499,323,421,404,442,540,546,314,310,348,330,0,
1,1775670263888,-4986,5125,3828,-4517959,-289550,-229685,0,0,0,223,288,241,267,194,309,305,253,289,167,246,137,0,
2,1775670263888,1411,1325,9772,323758,48869,-96516,0,0,0,414,506,319,422,406,443,536,538,317,280,308,338,0,
1,1775670263904,-2546,5498,6322,-5233893,7330,-232128,0,0,0,223,288,244,260,190,309,303,253,290,164,244,139,0,
2,1775670263904,1454,1292,9710,305432,30543,-101403,0,0,0,417,509,324,425,407,443,533,529,319,265,283,343,0,
1,1775670263920,-2933,4958,7887,-5789780,248011,-483805,0,0,0,225,287,247,263,189,311,304,252,291,169,246,140,0,
2,1775670263920,1497,1301,9715,291993,3665,-103847,0,0,0,419,507,325,431,411,447,530,517,321,246,254,351,0,
1,1775670263936,-4024,4053,9217,-6152634,-282219,-691499,0,0,0,222,286,248,265,192,315,302,253,292,169,248,140,0,
2,1775670263936,1569,1268,9719,288328,-32986,-101403,0,0,0,424,511,329,429,413,450,528,509,326,252,251,362,0,
1,1775670263952,-3445,3340,11021,-6442184,-1010371,-823446,0,0,0,221,288,245,265,195,314,303,255,290,168,248,138,0,
2,1775670263952,1588,1229,9734,288328,-79412,-101403,0,0,0,431,513,335,425,409,448,529,499,332,288,282,370,0,
1,1775670263968,-2435,2488,12940,-6630331,-1374446,-924849,0,0,0,222,291,240,266,195,309,308,256,290,169,246,136,0,
2,1775670263968,1541,1206,9758,291993,-120951,-102625,0,0,0,440,514,335,428,409,456,533,488,338,242,217,381,0,
1,1775670263984,-2627,1368,14749,-6665761,-1483180,-882089,0,0,0,221,293,238,268,195,307,312,259,292,169,246,136,0,
2,1775670263984,1469,1196,9830,304210,-144164,-96516,0,0,0,441,520,344,427,413,463,525,472,339,242,210,394,0,
1,1775670264000,-2943,406,16640,-6623000,-1678657,-678060,0,0,0,221,292,239,267,198,309,312,259,292,171,248,135,0,
2,1775670264000,1416,1182,9930,329867,-145385,-86742,0,0,0,450,519,342,434,417,469,526,458,344,244,202,407,0,
1,1775670264016,-2723,-459,18549,-6569244,-1859473,-459370,0,0,0,219,291,237,269,201,310,309,255,289,174,248,137,0,
2,1775670264016,1435,1139,10016,379958,-127059,-84299,0,0,0,457,525,346,443,426,477,523,445,345,245,197,424,0,
1,1775670264032,-2976,-1411,20382,-6448293,-1802052,-518013,0,0,0,215,290,238,267,204,313,306,255,288,169,250,135,0,
2,1775670264032,1464,1086,10078,433714,-112399,-90408,0,0,0,462,528,349,448,427,479,518,424,345,246,189,441,0,
1,1775670264048,-4465,-1986,22282,-6152634,-1784948,-868650,0,0,0,218,290,246,256,193,306,303,254,291,169,250,138,0,
2,1775670264048,1502,1014,10126,500909,-100181,-109955,0,0,0,470,532,352,454,433,485,512,398,353,253,183,461,0,
1,1775670264064,-5915,-2579,25096,-5743354,-2008524,-1455080,0,0,0,216,294,244,260,198,312,306,255,292,169,243,137,0,
2,1775670264064,1531,976,10184,565661,-92851,-142942,0,0,0,475,535,356,458,439,490,506,371,360,258,177,478,0,
1,1775670264080,-6188,-4268,28312,-5414709,-2432465,-2239431,0,0,0,220,289,252,257,189,313,308,248,294,172,234,139,0,
2,1775670264080,1603,909,10289,642630,-81855,-182037,0,0,0,480,541,360,460,445,493,499,342,362,263,177,497,0,
1,1775670264096,-5910,-9877,30404,-5335296,-2791654,-3054326,0,0,0,225,289,251,267,190,318,324,248,302,177,228,135,0,
2,1775670264096,1785,760,10428,740368,-69638,-230907,0,0,0,489,548,360,463,451,498,490,311,368,266,175,518,0,
1,1775670264112,-5695,-19593,28925,-5418374,-2764776,-3280346,0,0,0,226,296,243,270,192,315,322,246,298,182,233,137,0,
2,1775670264112,1976,631,10658,856433,-52534,-301767,0,0,0,497,552,358,471,457,505,477,281,373,266,171,535,0,
1,1775670264128,-3843,-32232,23034,-5116607,-2555860,-2565634,0,0,0,228,300,242,274,197,315,324,250,297,217,227,153,0,
2,1775670264128,1962,569,11103,1023810,-29321,-389732,0,0,0,505,560,355,481,470,514,452,255,378,266,175,549,0,
