sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,brick
1,1775671650576,-8547,14089,10978,6164851,191811,3429397,0,0,0,241,297,234,257,195,308,301,265,290,153,218,135,0,
2,1775671650576,813,1694,10308,24434,-162490,12217,0,0,0,385,488,337,424,405,453,567,567,316,244,287,314,0,
1,1775671650592,-4216,17894,9983,2146580,389732,1450194,0,0,0,229,301,234,254,203,314,297,264,290,151,223,137,0,
2,1775671650592,756,1789,10251,102625,-109955,-7330,0,0,0,391,489,336,426,404,453,570,569,317,245,286,317,0,
1,1775671650608,-2732,17075,11079,-2640159,1369559,-1562593,0,0,0,227,302,234,255,205,314,301,265,289,154,225,136,0,
2,1775671650608,693,1799,10155,197920,-24434,-21991,0,0,0,395,490,335,427,407,453,573,567,325,247,284,321,0,
1,1775671650624,-6958,10701,9193,-4542393,1923003,-2697580,0,0,0,223,303,235,256,206,314,301,264,290,158,227,137,0,
2,1775671650624,713,1737,10074,280998,61086,-26878,0,0,0,398,495,336,428,409,456,575,564,329,246,276,325,0,
1,1775671650640,-9820,5958,5987,-4741535,1270599,-2113593,0,0,0,220,305,233,256,205,315,305,266,290,160,227,138,0,
2,1775671650640,813,1655,9987,329867,106290,-24434,0,0,0,401,497,337,433,412,463,571,557,326,241,263,328,0,
1,1775671650656,-7796,4986,4685,-4604702,36651,-816115,0,0,0,221,308,235,252,205,315,308,272,292,160,227,138,0,
2,1775671650656,947,1574,9911,359188,107512,-20769,0,0,0,404,494,336,439,415,467,565,545,327,240,253,334,0,
1,1775671650672,-4431,5355,6393,-5192354,-120951,-271224,0,0,0,220,309,234,253,207,313,305,272,290,160,231,137,0,
2,1775671650672,1019,1497,9849,366519,70860,-23212,0,0,0,410,497,336,440,416,466,564,535,331,244,246,348,0,
1,1775671650688,-3709,4929,8193,-5856975,139277,-140499,0,0,0,219,309,237,254,206,314,305,273,291,160,234,138,0,
2,1775671650688,1024,1440,9844,361632,23212,-34208,0,0,0,412,497,336,440,414,467,564,519,330,244,237,355,0,
1,1775671650704,-4575,3919,9294,-6201503,-59864,-157603,0,0,0,219,310,236,256,207,315,308,275,291,162,236,137,0,
2,1775671650704,1024,1397,9868,356745,-10995,-43982,0,0,0,421,500,337,442,420,469,561,504,334,242,226,364,0,
1,1775671650720,-4417,3072,10375,-6362772,-598647,-252898,0,0,0,219,310,235,256,209,314,310,276,290,163,235,135,0,
2,1775671650720,1033,1359,9892,355523,-41538,-51312,0,0,0,426,499,337,443,464,460,562,498,342,240,212,376,0,
1,1775671650736,-3555,2464,11710,-6460510,-1040914,-530231,0,0,0,221,310,235,255,209,314,311,277,291,162,235,137,0,
2,1775671650736,1005,1301,9892,361632,-67195,-57421,0,0,0,434,506,335,448,434,484,562,485,342,244,212,388,0,
1,1775671650752,-3412,1818,13390,-6536258,-1262047,-944397,0,0,0,220,310,234,256,211,315,313,278,293,168,234,138,0,
2,1775671650752,952,1234,9887,368962,-83077,-64751,0,0,0,439,512,336,451,436,490,565,475,350,246,207,401,0,
1,1775671650768,-3914,1196,15343,-6531371,-1483180,-1329242,0,0,0,219,309,234,257,211,314,308,276,289,174,235,139,0,
2,1775671650768,923,1182,9906,383623,-79412,-67195,0,0,0,447,520,340,458,443,499,563,457,351,243,195,420,0,
1,1775671650784,-4656,717,17592,-6477614,-1744631,-1525941,0,0,0,220,309,233,260,213,313,306,274,287,161,239,135,0,
2,1775671650784,961,1158,9997,411723,-68416,-72082,0,0,0,452,525,339,459,444,503,554,428,351,240,179,439,0,
1,1775671650800,-5226,215,20004,-6455623,-1924225,-1615127,0,0,0,221,308,232,257,208,312,315,279,291,161,235,134,0,
2,1775671650800,1038,1129,10122,465479,-50090,-87964,0,0,0,464,530,342,473,458,513,542,400,357,240,169,453,0,
1,1775671650816,-5867,-373,22813,-6411641,-1998751,-1704314,0,0,0,221,310,232,263,211,311,315,278,289,161,232,130,0,
2,1775671650816,1067,1076,10217,536339,-25656,-117286,0,0,0,480,539,344,483,474,517,543,376,367,253,173,477,0,
1,1775671650832,-6523,-1493,26221,-6252816,-2063502,-1903456,0,0,0,221,310,234,262,211,311,315,277,288,161,232,130,0,
2,1775671650832,1072,1000,10275,630412,-3665,-142942,0,0,0,484,544,338,485,483,521,528,351,372,259,177,497,0,
1,1775671650848,-6700,-4067,29648,-6073222,-2177123,-2252871,0,0,0,223,311,234,256,220,309,315,272,288,162,228,131,0,
2,1775671650848,1129,904,10437,747699,24434,-172263,0,0,0,489,548,339,485,485,529,513,318,377,259,174,511,0,
1,1775671650864,-6733,-9882,31768,-5993809,-2293188,-2682920,0,0,0,220,315,233,261,213,315,310,268,290,159,223,131,0,
2,1775671650864,1320,804,10796,890641,53756,-210137,0,0,0,503,554,340,487,487,533,508,283,383,264,170,530,0,
1,1775671650880,-7116,-18870,30590,-5973040,-2332283,-2803871,0,0,0,221,316,234,262,209,316,309,268,292,162,224,131,0,
2,1775671650880,1569,732,11256,1076344,40317,-265115,0,0,0,510,553,329,496,500,540,488,256,390,271,173,550,0,
1,1775671650896,-6154,-29700,25039,-5692042,-2480112,-2238210,0,0,0,219,317,234,263,212,319,310,269,294,163,224,131,0,
2,1775671650896,1593,650,12031,1372003,-52534,-320093,0,0,0,521,561,326,510,515,550,463,239,394,274,177,563,0,
1,1775671650912,1804,-42024,17248,-4329812,-2823419,-636521,0,0,0,219,318,234,265,215,321,314,273,296,164,228,132,0,
2,1775671650912,1387,593,12993,1762957,-156381,-346971,0,0,0,530,574,309,510,525,553,421,238,395,272,182,583,0,
1,1775671650928,13208,-47791,13596,-2293188,-2109928,858876,0,0,0,219,306,224,263,211,308,331,308,287,183,274,124,0,
2,1775671650928,971,650,14008,2290744,-184481,-350636,0,0,0,546,576,290,514,539,555,378,230,399,264,178,591,0,
1,1775671650944,15783,-45608,16147,-31764,356745,1317025,0,0,0,222,283,202,262,197,281,368,369,269,227,346,108,0,
2,1775671650944,1225,660,14816,2877175,-167377,-350636,0,0,0,537,580,266,508,547,556,335,231,391,261,181,595,0,
1,1775671650960,9274,-31174,18434,2638937,3196046,1169196,0,0,0,235,267,177,269,179,260,420,425,256,279,389,94,0,
2,1775671650960,2005,689,15869,3532022,-241902,-403171,0,0,0,534,570,256,498,540,540,297,221,381,274,185,608,0,
1,1775671650976,-2684,-713,16238,5177693,4908913,764803,0,0,0,244,259,158,281,169,258,463,463,258,320,413,86,0,
2,1775671650976,2780,808,17094,4293160,-416610,-553443,0,0,0,530,563,244,497,543,542,260,196,380,261,180,598,0,
1,1775671650992,-3986,8446,16467,5858197,3254689,315206,0,0,0,247,268,156,297,176,269,470,471,271,374,427,85,0,
2,1775671650992,3402,1000,18726,5117828,-579100,-758694,0,0,0,532,560,252,490,530,532,262,195,379,255,170,571,0,
1,1775671651008,818,904,22129,5655390,831998,197920,0,0,0,247,268,174,302,177,285,481,482,278,397,432,88,0,
2,1775671651008,4039,1268,21885,6206390,-707381,-1047023,0,0,0,516,545,250,491,523,532,259,174,381,239,156,510,0,
1,1775671651024,210,-3321,24579,4201531,-90408,553443,0,0,0,256,282,227,306,182,318,488,488,303,419,441,111,0,
2,1775671651024,5216,1201,26556,7363369,-685390,-1318247,0,0,0,467,525,236,472,503,512,263,166,366,216,144,434,0,
1,1775671651040,-3570,-1904,18846,2288301,0,477696,0,0,0,268,294,247,324,204,358,499,498,319,415,448,174,0,
2,1775671651040,7025,1469,30299,8368853,-280998,-1607797,0,0,0,398,496,220,432,466,473,277,176,340,193,135,376,0,
1,1775671651056,-4498,1100,9897,1015258,219911,-105068,0,0,0,301,309,250,347,208,363,519,497,323,419,468,216,0,
2,1775671651056,7958,3168,32275,9231395,593761,-2036624,0,0,0,322,461,217,374,428,421,295,223,304,158,119,308,0,
1,1775671651072,-2656,258,8092,553443,200363,-280998,0,0,0,321,316,256,363,209,363,532,502,329,420,475,233,0,
2,1775671651072,7504,4982,31064,9688322,1463633,-2574186,0,0,0,279,435,229,335,396,390,310,273,281,120,103,232,0,
1,1775671651088,-2129,-373,9897,135612,263893,-122173,0,0,0,331,324,271,365,212,367,537,508,328,432,489,248,0,
2,1775671651088,7934,7939,24637,9688322,1773952,-3181386,0,0,0,279,431,238,335,372,392,319,290,282,106,104,200,0,
1,1775671651104,-2388,507,10681,-101403,340862,-18325,0,0,0,332,333,275,364,217,372,545,515,329,440,505,269,0,
2,1775671651104,7494,12749,15462,8277223,706160,-3847229,0,0,0,280,436,238,338,378,397,321,301,282,109,111,203,0,
1,1775671651120,-2354,1220,10361,-123394,298102,-19547,0,0,0,333,332,275,371,222,381,545,514,331,435,507,274,0,
2,1775671651120,4642,18018,10241,4949230,-796568,-3501479,0,0,0,275,439,236,342,380,395,318,301,274,110,109,202,0,
1,1775671651136,-2301,1392,9920,7330,183259,-24434,0,0,0,335,348,278,373,252,389,542,507,338,436,504,281,0,
2,1775671651136,2479,20837,9193,-948062,-2020742,-1291369,0,0,0,274,440,235,343,378,391,323,303,274,116,113,203,0,
1,1775671651152,-2225,1263,10122,153938,111177,24434,0,0,0,341,360,281,380,260,394,539,497,346,441,493,294,0,
2,1775671651152,4819,13888,9404,-4684114,-2229658,767246,0,0,0,269,441,235,342,380,392,325,304,275,114,112,202,0,
1,1775671651168,-2100,1186,10332,261450,21991,65973,0,0,0,348,349,279,390,235,397,538,480,344,438,471,304,0,
2,1775671651168,7633,6240,6886,-5643173,-1864360,1285260,0,0,0,261,441,236,341,380,391,326,306,277,117,115,208,0,
1,1775671651184,-2067,1196,10160,333532,-111177,75747,0,0,0,348,350,268,381,235,396,540,456,343,429,445,314,0,
2,1775671651184,7968,3838,4393,-5122715,-819781,465479,0,0,0,260,443,239,342,383,395,325,309,277,190,157,200,0,
1,1775671651200,-2144,1172,9877,364075,-186924,70860,0,0,0,348,360,259,379,244,391,540,443,344,423,424,318,0,
2,1775671651200,5948,4216,4824,-5073846,197920,-212581,0,0,0,256,443,241,340,383,393,325,310,277,120,119,203,0,
1,1775671651216,-2278,1043,9629,357967,-191811,61086,0,0,0,348,374,259,382,266,393,533,439,346,409,420,318,0,
2,1775671651216,2995,5283,7365,-5541769,588874,-257785,0,0,0,256,444,242,340,383,394,325,313,278,114,114,204,0,
1,1775671651232,-2349,875,9490,329867,-152716,57421,0,0,0,347,382,264,392,274,406,526,433,354,410,416,323,0,
2,1775671651232,2182,5321,9160,-6070778,527787,219911,0,0,0,254,442,239,343,386,396,325,312,276,115,115,204,0,
1,1775671651248,-2364,808,9437,291993,-102625,61086,0,0,0,344,384,265,393,275,404,524,419,346,397,405,327,0,
2,1775671651248,2828,4733,9954,-6371324,762359,689055,0,0,0,254,443,239,344,386,396,326,315,277,113,116,202,0,
1,1775671651264,-2359,823,9447,256563,-45204,65973,0,0,0,338,392,261,385,275,398,522,412,348,393,403,331,0,
2,1775671651264,2814,4115,11083,-6488610,1358564,1061683,0,0,0,259,445,243,344,385,395,329,317,279,112,117,200,0,
1,1775671651280,-2325,823,9466,233350,1221,72082,0,0,0,348,396,257,414,279,398,521,404,354,390,388,337,0,
2,1775671651280,1622,3957,13022,-6546031,1692096,1335351,0,0,0,258,445,243,343,385,395,328,317,279,113,117,200,0,
1,1775671651296,-2244,823,9528,223576,31764,78190,0,0,0,342,397,258,397,287,404,517,393,353,383,371,347,0,
2,1775671651296,1148,3866,15070,-6680422,1725083,1533271,0,0,0,254,444,241,345,387,397,326,317,277,115,119,202,0,
1,1775671651312,-2129,827,9652,241902,21991,78190,0,0,0,341,395,259,400,291,410,519,391,356,382,358,353,0,
2,1775671651312,1746,3421,17128,-6928433,1690874,1502728,0,0,0,256,444,243,347,389,399,327,316,276,115,118,202,0,
1,1775671651328,-2100,804,9748,278554,-4886,74525,0,0,0,345,402,262,383,328,406,519,376,366,383,348,376,0,
2,1775671651328,2378,2574,19387,-7158118,1726305,1271821,0,0,0,256,446,244,345,387,396,331,319,279,114,116,199,0,
1,1775671651344,-2158,756,9810,328645,-32986,75747,0,0,0,354,405,264,398,317,422,516,359,369,377,331,385,0,
2,1775671651344,2809,1703,21986,-7248526,1772730,935845,0,0,0,252,443,241,343,386,393,332,318,280,113,116,199,0,
1,1775671651360,-2301,703,9844,400727,-51312,97738,0,0,0,362,404,273,421,292,438,510,340,367,367,308,389,0,
2,1775671651360,3302,1497,25360,-7214318,1806939,813672,0,0,0,257,447,245,347,389,396,335,317,281,117,116,202,0,
1,1775671651376,-2445,670,9892,497244,-45204,145385,0,0,0,366,418,279,426,321,446,507,318,383,352,293,408,0,
2,1775671651376,3694,760,29566,-7205766,1918116,1017701,0,0,0,257,446,242,347,386,396,344,318,284,122,118,202,0,
1,1775671651392,-2531,603,10007,614530,-30543,204028,0,0,0,377,436,272,429,354,455,501,294,405,338,278,434,0,
2,1775671651392,3627,-3220,33347,-7183775,2255314,1668883,0,0,0,258,447,241,349,387,399,344,310,287,117,113,199,0,
1,1775671651408,-2569,464,10222,753807,-23212,276111,0,0,0,399,439,268,434,342,460,489,268,407,329,253,459,0,
2,1775671651408,2368,-13366,35199,-6867347,2658485,2268753,0,0,0,258,447,241,352,390,401,346,307,286,117,112,198,0,
1,1775671651424,-2651,335,10409,886976,-52534,351858,0,0,0,408,449,270,439,368,476,481,253,416,309,235,494,0,
2,1775671651424,1698,-27925,33060,-6065891,2233323,2320066,0,0,0,259,447,241,353,388,403,349,309,292,119,115,204,0,
1,1775671651440,-2723,224,10552,1012814,-58643,430049,0,0,0,406,459,284,440,381,490,459,241,426,288,220,525,0,
2,1775671651440,2000,-42287,22943,-4240626,1376890,1119105,0,0,0,259,445,240,358,391,406,347,309,290,120,117,204,0,
1,1775671651456,-2751,172,10964,1134987,24434,482583,0,0,0,420,464,267,478,395,504,440,229,417,288,200,543,0,
2,1775671651456,-2948,-48389,15328,-2094046,1314581,-687834,0,0,0,240,438,228,354,393,402,360,369,290,132,149,206,0,
1,1775671651472,-2603,28,11873,1372003,141720,526565,0,0,0,448,470,244,494,385,497,413,213,414,292,191,564,0,
2,1775671651472,-12155,-46886,18511,-174707,555887,-1653001,0,0,0,234,423,216,349,386,395,387,438,281,144,189,195,0,
1,1775671651488,-1952,-95,12763,1718974,138055,541226,0,0,0,460,490,242,502,415,524,376,211,454,305,205,564,0,
2,1775671651488,-13414,-34457,22440,2219884,-1886351,-1375668,0,0,0,240,397,191,345,369,378,428,474,268,169,231,182,0,
1,1775671651504,-1426,-57,13481,2182010,-2443,469144,0,0,0,461,501,242,507,427,540,329,210,464,291,206,568,0,
2,1775671651504,-1507,-3407,17994,4664566,-4565606,-375071,0,0,0,250,383,179,347,359,377,465,486,268,183,266,180,0,
1,1775671651520,-1923,-14,14142,2674368,-57421,398284,0,0,0,458,501,222,501,439,539,257,200,456,269,204,583,0,
2,1775671651520,4407,8619,13591,5292536,-4032932,397062,0,0,0,259,388,193,354,357,393,487,498,276,225,298,182,0,
1,1775671651536,-3350,-33,14864,3309667,-1221,445931,0,0,0,480,486,223,493,448,530,217,194,455,259,190,568,0,
2,1775671651536,-33,3024,16893,5326744,-1953547,825889,0,0,0,264,395,211,359,358,405,503,512,282,260,322,184,0,
1,1775671651552,-4623,-4,15802,4030488,107512,700051,0,0,0,491,476,225,473,446,528,190,181,445,234,170,556,0,
2,1775671651552,-6341,-2833,23795,4759861,-193033,461814,0,0,0,264,406,231,365,363,411,519,519,294,219,316,191,0,
1,1775671651568,-5695,-143,17425,4809952,251676,1073901,0,0,0,501,474,223,447,429,519,184,160,417,203,141,522,0,
2,1775671651568,-2407,-229,21119,3484375,-31764,-261450,0,0,0,277,429,262,374,368,414,530,530,303,218,304,206,0,
1,1775671651584,-6838,-583,20535,5540547,420275,1450194,0,0,0,478,472,218,417,413,498,187,148,390,184,121,457,0,
2,1775671651584,1876,1832,14429,2331061,-67195,-328645,0,0,0,289,456,286,396,387,437,538,538,311,226,305,257,0,
1,1775671651600,-9227,-636,23929,6360328,665843,1891238,0,0,0,413,448,216,378,389,473,176,149,369,165,113,388,0,
2,1775671651600,2211,765,10366,1364672,-69638,15882,0,0,0,327,471,307,411,397,454,552,552,325,234,287,300,0,
1,1775671651616,-11380,-392,26465,7177666,985936,2504547,0,0,0,349,399,226,332,340,446,165,162,349,139,119,331,0,
2,1775671651616,1206,-607,10270,508239,-172263,152716,0,0,0,357,478,323,417,400,456,560,561,323,237,280,315,0,
1,1775671651632,-11265,918,28360,7821518,1258382,3056769,0,0,0,288,365,238,306,287,403,196,199,328,142,156,267,0,
2,1775671651632,564,153,10993,14660,-340862,48869,0,0,0,373,486,325,419,400,455,573,565,321,246,287,329,0,
1,1775671651648,-9753,4484,28121,8321206,1422094,3402519,0,0,0,238,316,214,282,231,332,263,240,281,146,190,166,0,
2,1775671651648,593,1215,10552,-31764,-317649,-4886,0,0,0,384,494,336,423,405,459,574,572,326,249,289,336,0,
1,1775671651664,-11222,7714,22277,8638856,1462411,3601661,0,0,0,262,286,231,257,193,290,286,259,275,151,226,132,0,
2,1775671651664,703,1579,10270,-18325,-193033,-2443,0,0,0,387,495,338,425,406,459,575,573,323,253,293,337,0,
1,1775671651680,-12983,10126,14725,8273558,893084,3764151,0,0,0,250,297,232,250,227,289,293,258,280,158,247,129,0,
2,1775671651680,789,1483,10323,0,-84299,8552,0,0,0,384,489,332,425,406,459,578,574,322,251,292,334,0,
1,1775671651696,-8509,13601,11308,5751907,-89186,2778215,0,0,0,235,301,232,259,204,307,289,253,280,163,250,134,0,
2,1775671651696,741,1512,10294,39095,-47647,-7330,0,0,0,388,490,330,427,407,460,573,571,323,251,286,335,0,
1,1775671651712,-2321,17702,10926,1171639,70860,31764,0,0,0,230,304,232,258,201,307,290,256,285,162,251,137,0,
2,1775671651712,684,1631,10208,107512,-17104,-25656,0,0,0,396,496,334,427,408,459,572,566,322,249,279,338,0,
1,1775671651728,-2981,16094,10859,-3093421,1470963,-2970026,0,0,0,229,306,228,258,204,305,294,258,284,161,250,135,0,
2,1775671651728,693,1646,10145,210137,26878,-32986,0,0,0,400,498,336,427,408,460,570,558,321,246,274,343,0,
1,1775671651744,-9676,9365,7762,-4570493,1544267,-3363424,0,0,0,224,307,228,256,205,307,295,259,284,161,250,137,0,
2,1775671651744,727,1555,10069,285884,59864,-34208,0,0,0,400,497,331,424,406,459,558,543,327,244,265,347,0,
1,1775671651760,-10916,5240,4967,-4536285,39095,-1860695,0,0,0,226,308,228,260,206,308,302,264,285,167,248,136,0,
2,1775671651760,794,1459,9959,318871,70860,-29321,0,0,0,401,498,327,424,406,458,550,531,333,243,255,353,0,
1,1775671651776,-5360,5077,5479,-4591263,-1062905,-334754,0,0,0,226,309,226,263,210,309,307,269,284,166,240,135,0,
2,1775671651776,871,1426,9892,320093,50090,-21991,0,0,0,406,503,330,431,409,463,558,532,328,245,248,361,0,
1,1775671651792,-1684,5513,7370,-5111720,-888198,169820,0,0,0,223,311,227,263,212,312,306,270,289,163,232,138,0,
2,1775671651792,918,1359,9863,320093,13439,-21991,0,0,0,408,506,329,433,413,465,560,524,330,246,243,368,0,
1,1775671651808,-1732,5321,9217,-5795889,-328645,56199,0,0,0,222,312,228,263,212,313,305,271,292,163,230,138,0,
2,1775671651808,928,1273,9849,315206,-30543,-28099,0,0,0,416,503,327,433,413,467,557,515,332,252,242,371,0,
1,1775671651824,-3034,4503,10323,-6173404,-614530,-118507,0,0,0,223,312,226,264,212,311,307,271,284,164,232,133,0,
2,1775671651824,899,1225,9820,301767,-58643,-40317,0,0,0,424,506,329,439,417,477,556,504,337,251,228,382,0,
1,1775671651840,-2732,3876,11586,-6377433,-1237612,-315206,0,0,0,224,313,226,263,212,311,309,273,284,163,232,132,0,
2,1775671651840,894,1220,9830,296880,-81855,-51312,0,0,0,430,509,329,445,422,481,556,493,337,244,216,393,0,
1,1775671651856,-1526,3555,13400,-6563136,-1568701,-696386,0,0,0,221,314,226,263,213,313,310,275,283,162,235,132,0,
2,1775671651856,918,1215,9906,317649,-113620,-57421,0,0,0,438,518,332,454,424,491,556,481,335,246,205,407,0,
1,1775671651872,-1459,3235,15252,-6781825,-1605353,-1054353,0,0,0,223,315,228,264,214,313,304,271,283,164,235,132,0,
2,1775671651872,871,1172,9983,349414,-140499,-62308,0,0,0,446,523,338,456,432,492,552,470,342,248,206,427,0,
1,1775671651888,-2249,2756,17449,-7021285,-1649336,-1290147,0,0,0,224,316,228,265,215,311,306,274,282,164,233,135,0,
2,1775671651888,780,1105,10059,390953,-151494,-65973,0,0,0,460,532,341,464,447,502,548,452,359,254,198,449,0,
1,1775671651904,-2723,1813,19913,-7144679,-1832595,-1275486,0,0,0,221,316,229,264,214,311,308,274,281,160,230,127,0,
2,1775671651904,789,1057,10126,449596,-139277,-69638,0,0,0,469,536,342,461,446,511,548,431,365,253,190,469,0,
1,1775671651920,-3153,483,22277,-7134905,-1916895,-1202182,0,0,0,221,316,234,264,213,314,309,276,286,161,231,129,0,
2,1775671651920,899,1033,10208,529009,-131946,-84299,0,0,0,479,538,346,467,453,510,542,402,368,259,184,491,0,
1,1775671651936,-4685,-961,25120,-6990741,-1843591,-1297477,0,0,0,224,316,235,267,214,314,310,275,288,161,230,131,0,
2,1775671651936,933,933,10284,619417,-113620,-118507,0,0,0,488,543,346,491,493,501,535,371,372,265,183,514,0,
1,1775671651952,-6537,-2713,28303,-6780604,-1828930,-1699427,0,0,0,223,314,234,268,213,313,312,273,287,164,232,134,0,
2,1775671651952,981,784,10356,707381,-62308,-168598,0,0,0,496,548,348,496,497,512,520,335,375,266,181,535,0,
1,1775671651968,-8068,-6054,31203,-6527705,-2095267,-2433687,0,0,0,224,315,235,269,212,314,312,270,287,168,227,133,0,
2,1775671651968,1206,655,10586,794124,6108,-227241,0,0,0,503,553,350,490,485,528,501,299,381,270,179,552,0,
1,1775671651984,-8418,-13261,33136,-6184399,-2730567,-3276681,0,0,0,227,317,236,269,213,318,313,271,289,167,223,130,0,
2,1775671651984,1330,626,11165,951728,-2443,-285884,0,0,0,507,560,343,491,494,530,481,270,390,333,193,555,0,
1,1775671652000,-5795,-25795,30428,-5717698,-3026226,-3373197,0,0,0,225,319,235,267,215,319,312,270,290,162,224,127,0,
2,1775671652000,1225,603,11658,1198517,-65973,-327423,0,0,0,513,570,331,493,502,529,456,248,393,384,205,560,0,
1,1775671652016,-47,-38209,23737,-4852713,-2723237,-2420248,0,0,0,222,321,234,268,216,319,309,269,289,163,226,127,0,
2,1775671652016,1296,473,12203,1503950,-90408,-357967,0,0,0,523,578,314,501,511,534,420,236,393,283,184,587,0,
1,1775671652032,7427,-47580,17109,-3330437,-2052507,-897971,0,0,0,221,318,227,268,217,315,318,284,286,177,249,125,0,
2,1775671652032,1091,521,13582,1969429,-37873,-415388,0,0,0,524,582,291,503,527,541,376,239,393,276,185,593,0,
1,1775671652048,15056,-50198,13299,-915076,-586430,1100779,0,0,0,219,307,207,265,213,295,340,327,272,208,306,110,0,
2,1775671652048,722,607,14907,2616946,-123394,-411723,0,0,0,529,582,271,502,539,545,331,236,386,279,191,607,0,
1,1775671652064,13500,-39971,17793,1441641,1694540,1736079,0,0,0,219,280,195,266,203,279,385,415,263,248,372,97,0,
2,1775671652064,1206,655,15568,3279124,-331088,-372627,0,0,0,529,575,256,499,535,545,293,234,385,267,185,605,0,
1,1775671652080,2847,-12902,18358,3814242,3783699,1444085,0,0,0,240,261,165,271,172,256,446,455,246,310,413,90,0,
2,1775671652080,2019,689,16262,3911980,-489913,-412944,0,0,0,536,572,245,495,549,541,272,216,374,270,181,601,0,
1,1775671652096,-6920,11663,15491,5211902,3975510,830776,0,0,0,246,262,165,285,172,257,466,467,264,339,417,83,0,
2,1775671652096,2914,674,17257,4625471,-638965,-563217,0,0,0,534,566,251,479,540,525,250,188,375,259,171,582,0,
1,1775671652112,-3603,5862,17803,5827654,1814269,313984,0,0,0,243,270,162,295,177,275,474,474,275,369,425,93,0,
2,1775671652112,3938,344,19377,5466022,-803898,-839328,0,0,0,524,559,265,483,542,529,249,166,373,240,151,529,0,
1,1775671652128,990,-3048,24000,5519778,307876,293215,0,0,0,250,278,192,310,189,302,484,484,293,392,433,105,0,
2,1775671652128,4828,23,23455,6421415,-971275,-1169196,0,0,0,497,540,252,469,522,508,252,163,360,229,148,464,0,
1,1775671652144,-1397,-3445,22478,3314554,311541,408057,0,0,0,255,292,234,323,208,348,499,499,319,397,441,145,0,
2,1775671652144,6929,325,27571,7293730,-915076,-1488067,0,0,0,425,515,226,445,492,486,262,169,342,209,143,401,0,
1,1775671652160,-3704,-86,14314,1308473,375071,43982,0,0,0,283,297,242,348,211,363,518,507,331,424,453,192,0,
2,1775671652160,8351,1837,29825,8101294,-592539,-1926668,0,0,0,360,486,218,403,451,448,282,201,311,183,133,354,0,
1,1775671652176,-2718,794,9384,647517,133168,-208915,0,0,0,306,312,245,361,215,366,536,517,331,434,468,218,0,
2,1775671652176,8097,3957,30198,8702386,-172263,-2411695,0,0,0,294,452,224,356,401,405,299,247,283,146,127,264,0,
1,1775671652192,-2000,143,8906,248011,31764,-183259,0,0,0,318,325,250,367,225,369,541,522,330,434,478,230,0,
2,1775671652192,8786,5766,27441,9006597,218689,-2939483,0,0,0,260,436,232,333,378,389,311,283,275,121,127,202,0,
1,1775671652208,-2191,339,10677,-37873,173485,-41538,0,0,0,327,329,255,376,230,375,539,521,336,438,486,245,0,
2,1775671652208,9748,9619,19018,8555778,-1221,-3518583,0,0,0,261,439,237,335,382,396,313,297,279,115,123,204,0,
1,1775671652224,-2201,1402,10557,-73303,188146,-24434,0,0,0,334,332,260,383,231,384,543,522,340,436,494,267,0,
2,1775671652224,7226,15013,12127,5930279,-888198,-3473379,0,0,0,261,440,237,338,384,396,311,299,275,115,119,203,0,
1,1775671652240,-2144,1722,10007,56199,94073,-21991,0,0,0,342,335,265,384,235,390,542,513,340,429,492,283,0,
2,1775671652240,4044,19516,9944,1450194,-1489289,-2096489,0,0,0,264,441,234,342,384,391,319,299,270,120,121,204,0,
1,1775671652256,-2086,1488,9973,193033,30543,12217,0,0,0,360,337,270,388,233,394,539,501,348,431,483,299,0,
2,1775671652256,3311,17133,10591,-3349984,-1744631,395840,0,0,0,264,441,234,346,384,394,323,301,268,119,120,202,0,
1,1775671652272,-2014,1335,10169,271224,-20769,47647,0,0,0,343,352,267,393,248,394,540,484,347,430,470,312,0,
2,1775671652272,6637,8590,7738,-4737870,-1588249,1780061,0,0,0,263,442,236,348,387,395,321,301,266,118,120,200,0,
1,1775671652288,-2005,1368,10208,320093,-101403,68416,0,0,0,337,361,263,384,254,407,544,459,353,420,437,320,0,
2,1775671652288,8624,3819,4388,-4274834,-878424,1657888,0,0,0,263,444,237,345,384,394,324,307,271,118,123,201,0,
1,1775671652304,-2029,1392,9968,370184,-171042,70860,0,0,0,332,354,256,384,277,402,536,450,357,412,426,330,0,
2,1775671652304,7293,3665,3876,-3819129,69638,851546,0,0,0,262,444,237,348,388,396,322,307,268,121,124,201,0,
1,1775671652320,-2072,1306,9739,395840,-201585,64751,0,0,0,332,355,257,393,266,406,533,437,354,405,415,336,0,
2,1775671652320,4895,5120,6188,-4422664,344527,421497,0,0,0,261,444,237,348,388,396,323,307,268,121,125,201,0,
1,1775671652336,-2177,1143,9576,381179,-190589,59864,0,0,0,333,360,264,389,267,417,527,428,362,401,407,349,0,
2,1775671652336,4541,5307,7657,-5098281,355523,334754,0,0,0,258,444,237,348,390,397,325,311,269,118,122,198,0,
1,1775671652352,-2273,1048,9495,342084,-139277,64751,0,0,0,332,355,261,392,265,415,528,419,360,389,388,351,0,
