sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098513216,105,2914,18612,-6537479,1894903,425162,0,0,0,222,424,159,330,366,326,303,352,240,153,183,180,0
2,1769098513232,105,3010,20689,-6783047,1942551,737925,0,0,0,224,423,159,329,363,325,302,352,239,152,183,180,0
2,1769098513248,516,2469,22928,-6886894,1986533,1122770,0,0,0,224,422,160,329,362,327,302,349,240,152,182,179,0
2,1769098513264,1119,1684,25934,-6891781,2024407,1578475,0,0,0,226,423,163,331,361,329,303,345,242,156,181,181,0
2,1769098513280,1789,-741,29193,-6913772,1963320,2145358,0,0,0,231,424,166,331,360,327,306,343,241,153,175,178,0
2,1769098513296,2866,-5900,31662,-6903998,1861917,2581516,0,0,0,229,422,164,335,360,328,317,344,247,156,175,179,0
2,1769098513312,3163,-15175,32773,-6615670,1738522,2613281,0,0,0,231,424,162,341,366,330,322,343,252,162,176,178,0
2,1769098513328,3192,-26154,29327,-5747020,1275486,2052507,0,0,0,228,423,159,329,376,326,328,348,256,168,180,184,0
2,1769098513344,3402,-36142,21593,-4329812,884532,1071457,0,0,0,231,424,162,347,359,338,328,349,260,168,180,187,0
2,1769098513360,-1349,-40617,14993,-2613281,962723,-201585,0,0,0,232,428,166,346,361,337,329,351,264,168,182,189,0
2,1769098513376,-7255,-42009,13060,-1170417,730594,-1119105,0,0,0,231,423,163,349,361,338,324,348,260,166,173,185,0
2,1769098513392,-9126,-41138,14505,145385,-32986,-1459967,0,0,0,229,379,153,332,323,329,391,438,246,198,268,180,0
2,1769098513408,-8633,-31409,21421,2288301,-1751961,-1071457,0,0,0,231,346,157,318,297,328,428,463,251,222,354,182,0
2,1769098513424,-4115,-9873,22187,4856378,-3864333,-164933,0,0,0,232,346,157,323,298,338,446,487,250,276,424,176,0
