surface,source_user,hardness,evenness
soft,Kristian,27.90458884625306,9.409969481180061
soft,Kristian,42.92271680661888,8.559802354308967
soft,Kristian,22.746925056213527,8.63973259700625
soft,Kristian,30.50519167616373,58.10928644092428
soft,Kristian,44.445704465943884,64.37291091411133
soft,Kristian,57.50416922652042,52.179915709925886
soft,Kristian,35.55725217629062,38.780700479581455
soft,Kristian,49.03480109818456,8.86499055369859
soft,Kristian,23.357688360216823,24.771108850457782
soft,Kristian,52.116878722062374,56.83040255776777
soft,Kristian,28.874758467812413,26.98735648888243
soft,Kristian,32.64311070609308,6.932131957564308
soft,Kristian,70.66197799926147,23.68115099549484
soft,Kristian,57.635567109820904,19.713704403429734
soft,Kristian,49.242137029685736,34.15201278883883
soft,Kristian,20.9421381974971,31.056532480744075
soft,Kristian,43.06247628611018,44.17235866879814
soft,Kristian,21.556363937134286,17.301264351111755
soft,Kristian,26.4467720197747,15.237610812381922
soft,Kristian,23.738635424870143,46.28687690742625
soft,Kristian,27.790724094840513,59.75148960906845
soft,Kristian,31.792053675073635,33.34544397616626
soft,Kristian,49.99841695516732,11.844208690597297
soft,Kristian,42.18416190348145,10.834181078331637
soft,Kristian,24.746718942166464,7.259119314053191
soft,Kristian,58.91821398581959,10.281935765150415
soft,Kristian,37.79333375038383,36.4263915128615
soft,Kristian,45.774554504041646,42.45022525795669
soft,Kristian,52.83808964970691,13.500944630140967
soft,Kristian,62.089348370001396,41.40386571719227
soft,Kristian,22.284161728693526,73.31783171050719
soft,Kristian,29.488815163541144,42.76994622874582
soft,Kristian,39.5262693056802,26.64583636099404
soft,Kristian,45.98399709284649,18.391222206074698
soft,Kristian,46.2219290436615,20.89085888678971
soft,Kristian,28.185151625111455,52.070919924429596
soft,Kristian,27.954113348973692,20.215085016712685
soft,Kristian,72.4497594337531,25.03269873564889
soft,Kristian,36.19514974345675,9.83141985176573
soft,Kristian,36.79193249876507,8.603400668507485
soft,Kristian,37.08916817605833,13.159424502252579
soft,Kristian,45.21512227101236,16.19677372474931
soft,Kristian,55.614584403299325,0.6031100130794943
soft,Kristian,60.32284753274233,1.1044906263624472
soft,Kristian,37.499323773676316,3.6695247783752363
soft,Kristian,27.456484320197,29.327132684202876
soft,Kristian,57.243377919363425,13.907862229327133
soft,Kristian,48.40073746397693,1.3006830402557767
soft,Kristian,26.613671507476468,1.2134864118587414
soft,Kristian,36.36440480444433,8.49440488301119
soft,Kristian,32.26524995485164,45.23325098096207
soft,Kristian,34.413681336927446,10.96497602092719
soft,Kristian,64.51052391430997,25.570411277430605
soft,Kristian,6.553777066879104,96.83912222060746
soft,Kristian,20.63934095812706,22.845516640023252
soft,Kristian,18.803064851027774,4.388896962650778
soft,Kristian,36.17756992687062,16.480162767039673
soft,Kristian,44.45158710310923,16.363900595843628
soft,Kristian,49.281757632726,11.473623019909898
soft,Kristian,36.52498456529724,3.1899433221915423
soft,Kristian,17.534709306426578,5.021072518529284
soft,Kristian,55.31709626128899,2.557767766313036
soft,Kristian,46.93013819500787,3.6622583926754833
soft,Kristian,26.046936324261555,27.03095480308095
soft,Kristian,15.57340946859613,24.814707164656298
soft,Kristian,18.76276534815002,23.2088359250109
soft,Kristian,5.459731351436776,13.740735358232815
soft,Kristian,32.438784445788336,14.59090248510391
soft,Kristian,27.38864986622201,46.95538439180352
soft,Kristian,26.925928133424875,43.612846969917165
soft,Kristian,11.23440364293884,36.804243569248655
soft,Kristian,50.94122202589298,0.9155645981688708
soft,Kristian,3.015240116415691,24.291527394274087
soft,Kristian,23.09467662943006,9.228309838686236
soft,Kristian,27.29391181299368,30.07557041127743
soft,Kristian,11.235228124538825,39.42014242115972
soft,Kristian,28.367496636342054,17.09053916581892
soft,Kristian,29.173359582298747,50.8792326696701
soft,Kristian,16.47416056225388,16.872547594826333
soft,Kristian,37.74292545778168,15.252143583781427
soft,Kristian,36.47577163583443,59.37363755268129
soft,Kristian,12.98585944390102,29.05827641331202
soft,Kristian,13.241753483995728,7.230053771254179
soft,Kristian,38.92775224956764,19.263188490045053
soft,Kristian,29.64813709081731,18.17323063508211
soft,Kristian,5.437731693249047,13.522743787240227
soft,Kristian,40.85065316135521,38.708036622583926
soft,Kristian,33.84147504758908,50.11626217119605
soft,Kristian,19.78892060343119,26.703967446592063
soft,Kristian,23.743089830389938,18.572881848568525
soft,Kristian,8.014346650677322,21.450370585670687
soft,Kristian,13.668014150523044,60.54352565034152
soft,Kristian,30.69121083651983,47.10797849149833
soft,Kristian,13.434423673171253,19.63377416073245
soft,Kristian,5.240319785014821,23.695683766894344
soft,Kristian,24.877921019706424,27.924720244150556
soft,Kristian,34.77701018803164,15.223078040982415
soft,Kristian,17.488464370153057,3.1100130794942595
soft,Kristian,27.609049456667016,27.08908588867897
soft,Kristian,49.23151805557929,19.495712832437146
soft,Kristian,25.556170445562042,26.682168289492807
soft,Kristian,30.71628851210978,43.30765877052754
soft,Kristian,20.83313615233665,11.466356634210143
soft,Kristian,19.619460627843992,17.293997965412004
soft,Kristian,10.900240356042339,15.60093009736957
soft,Kristian,21.61617794025154,22.133410841447464
soft,Kristian,51.15059751884411,7.026594971661096
soft,Kristian,67.17130698912307,9.11204766749019
soft,Kristian,15.627641046397263,15.03415201278884
soft,Kristian,3.9159535136516057,31.289056823136175
soft,Kristian,35.181310051981214,25.00363319284988
soft,Kristian,24.428912774025815,18.834471733759628
soft,Kristian,41.399794111140395,30.722278738555442
soft,Kristian,24.52809094997934,26.95829094608342
soft,Kristian,13.07946600516115,8.683330911204767
soft,Kristian,38.408085062775356,16.327568667344863
soft,Kristian,19.037519999800523,9.497166109577096
