surface,source_user,hardness,evenness
paved,Catherine,58.074560413970325,84.72960992907801
paved,Catherine,51.16934389164874,76.52925531914893
paved,Catherine,46.30363473226599,81.34604018912529
paved,Catherine,70.44168308441417,90.00443262411348
paved,Catherine,51.489961034527276,79.44001182033097
paved,Catherine,45.28643325956287,22.562056737588655
paved,Catherine,54.979122089674235,19.27452718676123
paved,Catherine,46.17185855965536,18.30673758865248
paved,Kristian,60.99034661366809,40.61022458628842
paved,Kristian,62.725377792663615,50.3693853427896
paved,Kristian,64.61517261007083,37.765957446808514
paved,Kristian,51.54541545233933,52.29757683215131
paved,Kristian,67.13964854285861,42.75265957446808
paved,Kristian,62.300153287931934,35.062056737588655
paved,Kristian,67.94628345496892,53.191489361702125
paved,Kristian,54.752625527684565,46.81589834515367
paved,Kristian,55.978279374814655,52.26063829787234
paved,Kristian,58.717002733757894,54.73552009456265
paved,Kristian,60.17674317870486,58.37765957446809
paved,Kristian,63.34625511954355,54.06323877068559
paved,Kristian,65.09867771054392,44.42966903073286
paved,Kristian,64.65240262712496,59.182919621749406
paved,Kristian,66.69358297891341,47.85017730496454
paved,Kristian,64.22702294494711,57.45419621749409
paved,Kristian,79.24659265750839,55.356087470449175
paved,Kristian,64.62455445983932,47.52511820330969
paved,Kristian,97.77943692698322,21.72724586288416
paved,Kristian,47.36937502192252,6.530732860520095
paved,Kristian,76.99664889449096,13.1427304964539
paved,Kristian,61.500646029007065,11.86465721040189
paved,Kristian,67.54278944393619,56.183510638297875
paved,Kristian,62.59328940518309,60.3871158392435
paved,Kristian,66.60380258853162,58.28900709219859
paved,Kristian,60.59700274471699,54.01152482269504
paved,Kristian,66.20159774266386,50.029550827423165
paved,Kristian,50.99784625287671,42.24290780141844
paved,Kristian,59.603657490130324,18.21808510638298
paved,Kristian,59.53156245834668,52.01684397163121
paved,Kristian,60.701629404821425,59.16814420803782
paved,Kristian,55.37164635779599,34.67050827423168
paved,Kristian,61.50550319679836,31.77452718676123
paved,Kristian,51.87928950721955,36.960697399527184
paved,Kristian,60.31055778078037,36.45833333333333
paved,Kristian,62.14756507055191,38.77807328605201
paved,Kristian,62.08626054442102,52.94030732860519
paved,Kristian,61.455122269096606,49.80053191489361
paved,Kristian,59.61764871909128,51.425827423167846
paved,Kristian,60.99040560745463,52.21631205673759
paved,Kristian,44.81361285033881,42.41282505910166
paved,Kristian,53.51774969016812,46.89716312056738
paved,Kristian,59.49979014657831,40.3442671394799
paved,Kristian,61.293803735288975,48.4411938534279
paved,Kristian,59.8821312281011,55.71808510638297
paved,Kristian,65.40452277706282,61.1184988179669
paved,Kristian,49.4223067197664,44.80644208037825
paved,Kristian,55.49507956395027,56.072695035460995
paved,Kristian,64.19943494672133,54.84633569739953
paved,Kristian,61.30123404772336,49.785756501182036
paved,Kristian,60.886451698757696,54.307033096926716
paved,Kristian,59.85385776675333,53.57565011820331
paved,Kristian,51.452923149651454,56.95183215130024
paved,Kristian,66.73395082274959,44.28191489361702
paved,Kristian,61.55290191037375,48.21217494089834
paved,Kristian,61.54206692085611,45.89982269503546
paved,Kristian,64.95386980806248,49.68971631205674
paved,Kristian,58.11815107221363,17.819148936170212
paved,Kristian,49.680226142938785,44.437056737588655
paved,Kristian,81.04195384498222,64.39864066193853
paved,Kristian,57.154772497949146,27.44533096926714
paved,Kristian,53.70907381318688,32.27689125295508
paved,Kristian,44.25326428057587,27.97724586288416
paved,Kristian,69.68178417722802,42.597517730496456
paved,Kristian,53.82218720288176,22.47340425531915
paved,Kristian,66.19995557076436,57.09958628841607
paved,Kristian,59.56053295967163,35.35756501182033
paved,Kristian,65.02441997303127,33.451536643026
paved,Kristian,35.46781037540471,45.175827423167846
paved,Kristian,52.96689011955714,55.171394799054376
paved,Kristian,57.726053203985074,47.92405437352246
paved,Kristian,58.357060292816165,48.19739952718676
paved,Kristian,64.64365225147175,56.67109929078015
paved,Kristian,33.490946293011916,58.34072104018912
paved,Kristian,52.607141532471815,57.05526004728132
paved,Kristian,59.57519542092869,53.14716312056738
paved,Kristian,54.73761298041799,50.62056737588653
paved,Kristian,59.82218753987365,46.92671394799054
paved,Kristian,53.301155875112194,40.56589834515367
paved,Kristian,59.685087169693986,34.04255319148936
paved,Kristian,39.96389028386212,46.58687943262411
paved,Kristian,37.669478266219436,33.12647754137116
paved,Kristian,60.51182087017193,37.174940898345156
paved,Kristian,54.96496467948519,35.379728132387704
paved,Kristian,54.952069874699994,31.848404255319153
paved,Kristian,63.17203145252309,26.53664302600473
paved,Kristian,60.97712011035852,27.460106382978722
paved,Kristian,63.89228363190653,39.08835697399527
paved,Kristian,66.9691058068573,41.260342789598106
paved,Kristian,49.09251091049297,45.09456264775414
paved,Kristian,66.87530825244039,38.445626477541374
paved,Kristian,57.92255966404633,38.34219858156028
paved,Kristian,56.163393899857226,53.302304964539005
paved,Kristian,69.71791261148314,39.83451536643026
paved,Kristian,66.74129833380178,53.73817966903073
paved,Kristian,63.3090583363473,43.04816784869976
paved,Kristian,62.62602844616191,47.621158392434985
paved,Kristian,68.60942639702533,41.097813238770684
paved,Kristian,66.04959641874811,36.997635933806144
paved,Kristian,63.29032693605484,34.67789598108747
paved,Kristian,69.37297460378129,36.54698581560284
paved,Kristian,62.26682733500777,40.23345153664303
paved,Kristian,66.84222925819078,38.630319148936174
paved,Kristian,50.289721961267766,47.62854609929078
paved,Kristian,62.59743632237562,41.2677304964539
paved,Kristian,61.488819679000784,41.71838061465721
paved,Kristian,60.12361278025822,61.10372340425532
paved,Kristian,57.711726102183135,54.6911938534279
paved,Kristian,65.15966876965507,56.19828605200946
paved,Kristian,67.00610330280662,16.90307328605201
paved,Kristian,51.81545976883133,28.147163120567377
paved,Kristian,67.34817592680105,23.95094562647754
paved,Kristian,64.7420904781111,33.56973995271868
paved,Kristian,59.58157356224084,36.317966903073284
paved,Kristian,63.59387852490306,59.27157210401891
paved,Kristian,68.9478241754669,46.187943262411345
paved,Kristian,58.88524456527552,15.88356973995272
