sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
1,1773244819632,-2153,794,10313,54977,135612,-23212,0,0,0,325,354,321,386,214,407,581,560,326,541,552,244,0
2,1773244819632,-12553,-35601,20282,1080009,-1093448,-2613281,0,0,0,251,431,175,362,387,362,404,453,261,228,312,167,0
1,1773244819648,-2211,1115,10050,35430,144164,-18325,0,0,0,329,375,317,397,224,411,582,558,334,540,554,267,0
2,1773244819648,-1713,-4522,22330,2744006,-3444058,-1387885,0,0,0,272,406,159,367,370,362,453,477,260,232,337,164,0
1,1773244819664,-2091,1119,9968,90408,105068,-10995,0,0,0,329,390,312,383,240,406,586,559,331,537,538,282,0
2,1773244819664,7092,15257,13965,3693291,-4773300,96516,0,0,0,275,394,155,368,361,368,484,491,263,248,367,159,0
1,1773244819680,-1962,1105,10136,204028,42760,25656,0,0,0,352,382,311,398,239,421,581,545,347,523,540,275,0
2,1773244819680,3718,7652,10193,4664566,-4141666,1069014,0,0,0,266,403,160,366,361,374,502,514,270,290,424,161,0
1,1773244819696,-1904,1119,10203,291993,-43982,48869,0,0,0,357,384,315,401,239,429,574,533,351,531,540,297,0
2,1773244819696,-4843,-2239,16735,5039638,-2142915,913854,0,0,0,269,417,176,374,366,386,504,533,290,306,436,175,0
1,1773244819728,-2005,985,9825,390953,-202807,57421,0,0,0,334,400,309,411,261,437,571,496,367,494,519,312,0
2,1773244819728,521,2172,20100,3076317,-59864,-579100,0,0,0,294,453,245,395,378,412,558,559,303,334,438,219,0
1,1773244819744,-2148,813,9964,323758,-172263,57421,0,0,0,334,402,296,413,263,435,569,485,360,480,500,315,0
2,1773244819744,3259,890,14611,1650557,-111177,-152716,0,0,0,315,469,280,403,383,431,573,573,316,346,436,247,0
1,1773244819760,-2220,727,10045,217468,-79412,59864,0,0,0,352,404,303,418,259,436,561,476,364,469,480,323,0
2,1773244819760,1756,-263,10863,708603,-167377,221133,0,0,0,336,485,305,413,389,443,581,581,320,360,437,276,0
1,1773244819776,-2167,746,9614,219911,-50090,61086,0,0,0,358,414,325,418,256,447,552,463,379,451,467,347,0
2,1773244819776,756,311,10256,371406,-147829,160046,0,0,0,358,492,326,421,403,448,591,591,325,381,435,302,0
1,1773244819792,-2129,770,9432,221133,-18325,64751,0,0,0,333,422,333,415,259,455,552,444,381,429,463,365,0
2,1773244819792,928,1033,10184,186924,-188146,35430,0,0,0,365,496,326,422,403,453,591,593,334,390,443,310,0
1,1773244819808,-2091,799,9566,215024,17104,70860,0,0,0,327,417,329,421,265,446,557,427,375,429,451,368,0
2,1773244819808,1229,1296,10184,78190,-248011,-7330,0,0,0,376,504,327,427,408,453,602,609,337,403,446,310,0
1,1773244819824,-2019,808,9739,226020,34208,76969,0,0,0,329,423,333,426,276,451,555,416,378,442,437,375,0
2,1773244819824,1100,1340,10208,41538,-210137,7330,0,0,0,388,505,334,432,409,458,597,602,329,436,452,300,0
1,1773244819840,-1928,770,9767,266337,4886,78190,0,0,0,327,417,327,420,278,457,556,385,371,441,420,378,0
2,1773244819840,1009,1464,10241,80634,-171042,2443,0,0,0,391,506,336,431,406,458,592,596,322,409,441,316,0
1,1773244819856,-1895,713,9767,307876,-40317,76969,0,0,0,330,421,324,420,283,464,556,371,383,417,398,414,0
2,1773244819856,918,1608,10256,184481,-139277,-17104,0,0,0,389,506,334,433,409,462,592,599,323,379,421,323,0
1,1773244819872,-1947,646,9786,337197,-68416,73303,0,0,0,360,412,337,434,276,467,554,353,365,411,388,414,0
2,1773244819872,837,1622,10208,311541,-56199,-26878,0,0,0,400,511,346,440,417,470,587,591,331,326,365,342,0
1,1773244819888,-2005,574,9844,382401,-94073,81855,0,0,0,344,406,316,434,307,480,559,330,372,382,347,429,0
2,1773244819888,847,1517,10107,399505,37873,-24434,0,0,0,404,515,362,442,420,471,583,579,334,292,324,361,0
1,1773244819904,-2062,555,9930,456927,-133168,109955,0,0,0,340,417,365,443,326,499,560,301,399,375,314,454,0
2,1773244819904,961,1363,9973,441044,105068,-19547,0,0,0,404,516,365,446,418,471,578,564,339,283,303,368,0
1,1773244819920,-2196,559,10050,544891,-166155,147829,0,0,0,357,431,381,462,325,504,564,273,421,359,275,484,0
2,1773244819920,1100,1258,9877,450818,128281,-21991,0,0,0,407,518,361,450,420,472,575,548,346,280,289,376,0
1,1773244819936,-2388,507,10203,649960,-182037,196698,0,0,0,375,432,375,478,326,512,558,251,425,335,251,500,0
2,1773244819936,1182,1191,9839,439822,101403,-29321,0,0,0,414,524,361,447,424,471,577,538,346,284,281,390,0
1,1773244819952,-2536,373,10356,777020,-207694,273667,0,0,0,401,448,344,488,353,518,548,234,445,322,233,517,0
2,1773244819952,1220,1115,9839,415388,50090,-37873,0,0,0,422,533,356,449,426,476,575,527,349,283,265,402,0
1,1773244819984,-2613,220,11567,1159422,-161268,422718,0,0,0,419,491,271,518,400,547,503,200,461,302,190,572,0
2,1773244819984,1191,981,9849,360410,-32986,-59864,0,0,0,434,532,356,458,432,488,566,489,354,279,239,417,0
1,1773244820000,-2354,167,12232,1461189,-113620,465479,0,0,0,431,510,259,527,427,572,478,191,466,300,194,574,0
2,1773244820000,1186,981,9897,354301,-53756,-64751,0,0,0,442,532,357,460,434,494,574,467,364,268,221,428,0
1,1773244820016,-1890,0,12644,1827708,-140499,464257,0,0,0,436,530,235,529,471,576,422,192,479,289,190,584,0
2,1773244820016,1186,990,9978,377514,-74525,-65973,0,0,0,458,535,357,484,454,505,562,440,379,263,205,437,0
1,1773244820032,-2201,-124,13189,2278527,-224798,441044,0,0,0,447,554,216,533,543,558,372,195,482,277,194,583,0
2,1773244820032,1177,971,10078,423940,-86742,-69638,0,0,0,466,546,355,479,448,507,558,413,395,276,202,456,0
1,1773244820048,-3091,-90,13941,2812423,-230907,510683,0,0,0,443,545,195,548,495,600,313,196,471,259,186,590,0
2,1773244820048,1182,875,10122,480140,-70860,-81855,0,0,0,474,551,352,483,447,512,553,382,385,272,195,473,0
1,1773244820064,-3957,-57,15094,3472158,-56199,708603,0,0,0,454,563,223,541,472,581,252,205,487,223,155,594,0
2,1773244820064,1225,760,10136,540004,-31764,-105068,0,0,0,482,560,361,493,463,533,547,351,396,300,205,504,0
1,1773244820080,-5092,38,16487,4173431,150272,966388,0,0,0,456,543,239,503,473,584,267,164,469,202,121,582,0
2,1773244820080,1502,631,10141,590095,25656,-156381,0,0,0,490,565,355,496,473,538,538,322,406,301,199,514,0
1,1773244820096,-6513,201,18760,5001764,350636,1348790,0,0,0,460,507,248,496,440,563,294,149,469,178,106,536,0
2,1773244820096,1603,593,10418,669508,74525,-244346,0,0,0,501,571,358,502,476,544,526,297,403,286,185,545,0
1,1773244820112,-8068,-205,22321,5888740,507018,1794722,0,0,0,431,497,237,469,387,537,273,137,435,178,111,440,0
2,1773244820112,1392,665,10911,845437,24434,-273667,0,0,0,519,579,351,511,486,551,509,269,402,281,176,575,0
1,1773244820128,-9327,-81,25340,6713408,607200,2228436,0,0,0,387,454,241,417,336,493,237,139,390,157,100,378,0
2,1773244820128,1392,607,11280,1075122,-54977,-276111,0,0,0,533,586,332,522,506,549,488,244,409,287,176,589,0
1,1773244820144,-9289,603,27628,7500203,711047,2660928,0,0,0,321,419,215,370,299,421,239,180,336,156,135,312,0
2,1773244820144,1541,406,11667,1368338,-102625,-293215,0,0,0,541,594,323,531,520,546,464,226,416,296,184,606,0
1,1773244820160,-8336,2301,29341,8074416,883311,2962696,0,0,0,264,376,198,318,263,357,271,255,289,163,191,200,0
2,1773244820160,1344,320,12366,1668883,-15882,-326202,0,0,0,543,594,299,536,526,550,423,212,415,301,192,623,0
1,1773244820176,-9710,5025,26776,8471479,1235169,3127630,0,0,0,256,334,199,316,227,323,346,279,271,184,225,134,0
2,1773244820176,1215,268,13232,2081828,98960,-345749,0,0,0,547,592,249,540,541,560,371,206,408,301,200,634,0
1,1773244820192,-12778,9097,18449,8406727,1336573,3343876,0,0,0,264,324,205,330,213,318,373,260,275,199,240,142,0
2,1773244820192,1574,315,14223,2590068,103847,-353080,0,0,0,571,600,238,532,561,566,337,206,418,300,206,639,0
1,1773244820208,-12706,13720,11466,7022506,725707,3428175,0,0,0,259,334,210,312,223,329,336,262,276,193,249,141,0
2,1773244820208,2498,339,15309,3215594,-83077,-427605,0,0,0,569,587,228,530,553,567,283,200,418,285,198,633,0
1,1773244820240,-2569,18602,10978,-1882686,1106887,-717155,0,0,0,261,340,208,323,225,333,357,258,273,200,247,143,0
2,1773244820240,3627,684,18353,4899139,-409279,-823446,0,0,0,573,574,244,512,547,555,275,160,424,277,183,618,0
1,1773244820256,-5915,11677,8021,-3816686,1887573,-2267531,0,0,0,267,338,208,342,223,334,367,255,271,208,245,139,0
2,1773244820256,4752,899,21062,5924171,-475253,-1105666,0,0,0,552,559,252,510,532,551,249,138,426,249,156,531,0
