mean_total,peak_total,mean_fore,mean_heel,heel_fore_ratio,dip_depth,load_first_frac,push_peak,load_slope,unload_slope,fore_early_frac,fore_heel_toff,stance_frac,step_dur,spatial_entropy_ff,spatial_entropy_stance,participation_ff,active_sensors,cop_wander,press_jitter,accel_spec_centroid,accel_hf,accel_spec_entropy,accel_zcr,accel_jerk_ratio,accel_mag_strike,gyro_hf,gyro_peak_norm,source_user,source_recording,surface,tiltA_s2s,tiltB_s2s
3056.846153846154,4772.0,1239.8461538461538,497.4230769230769,0.4011974190342961,0.5398155912419766,0.5085363799861153,1.473414026522581,0.1136625666144695,-0.011876987136983375,0.5216294941438363,-0.6,1.0,0.832,0.9382588034425458,0.9529429770218455,0.7814626203266285,12.0,0.06790921700561492,0.010250074768829765,3.870803955721424,0.14810192842484238,0.4808047445707964,0.11764705882352941,0.49565925557585894,33306.433372548316,0.10933236451202422,1.7948719715741897,Catherine,REC_0811_00000_new.csv,paved,0.30553887216515696,0.9190913426596669
3296.3676470588234,4608.0,1308.1911764705883,546.8235294117648,0.41799970772363704,0.5363694036317792,0.5194733248214879,1.395617807333616,0.2159705601958355,-0.03010735105585227,0.5104022545146549,-0.46,1.0,1.088,0.9761694498093431,0.9561099481108418,0.8956889699782259,12.0,0.07224407107075456,0.012028777558948992,3.4888783372028107,0.17500530952731325,0.5361676821078271,0.08955223880597014,0.5476142440419091,15401.318125407319,0.038602192737725395,2.524337660350149,Catherine,REC_0811_00000_new.csv,paved,0.2493978002836397,0.369052483298788
3329.179104477612,4754.0,1334.44776119403,553.2388059701492,0.41458258768759193,0.5351497775271132,0.47591842551427344,1.3895317298419982,0.1044199312057339,-0.0022558726478637547,0.47787864950839054,-0.46,1.0,1.072,0.9791596122874104,0.9606754904540169,0.9078428598364776,12.0,0.06298822846757253,0.008573448462957588,3.165795932965259,0.14519571426498185,0.5348753412771998,0.09090909090909091,0.5188581293146115,35581.98695969633,0.03786712458846704,2.2237456323787006,Catherine,REC_0811_00000_new.csv,paved,0.4316131664626398,0.32618730910422616
3328.8888888888887,4842.0,1329.111111111111,560.5396825396825,0.42174027276821163,0.5449047032101473,0.4632354785692421,1.3599132176230895,0.17100760197264697,-0.018391869431344743,0.47393309453600596,-0.5,1.0,1.008,0.9776556100368314,0.9612960557510014,0.9013647671318784,12.0,0.07229831479950313,0.008827588000760325,3.7955521306973754,0.1576833005184138,0.5628832200881234,0.0967741935483871,0.5254545499245769,35083.57082738301,0.07259286916621198,1.979287190306701,Catherine,REC_0811_00000_new.csv,paved,0.5299428013208892,0.5432368838201814
2996.8823529411766,4612.0,1247.078431372549,474.72549019607845,0.38067011524945504,0.5344929822307309,0.53028765421727,1.387441851335239,0.1369450365184972,-0.0022472333192989913,0.543263814398756,-0.62,1.0,0.816,0.9610356912708229,0.9526696670741959,0.842978924725109,12.0,0.0755367305011329,0.008845746062159345,4.207387479004963,0.15233538437291708,0.4891554160716989,0.12,0.5007592278878725,36506.1745599289,0.07524050584229065,1.4540893411924471,Catherine,REC_0811_00000_new.csv,paved,0.20913538576119617,0.2660514472862814
3186.435483870968,4459.0,1294.3709677419354,512.5483870967741,0.3959826045778302,0.5072886300897046,0.5831230666128199,1.392151205462235,0.0682805064381995,-0.25133323643634253,0.5163028840584215,-0.52,1.0,0.992,0.942977608782163,0.948455833290623,0.8061769136628665,12.0,0.06341222319015725,0.008989346614646579,4.3699685746096835,0.25823210920797285,0.5128854635235925,0.09836065573770492,0.5148062900784183,13316.278984761471,0.17153016363882403,1.8863950450609106,Catherine,REC_0811_00000_new.csv,paved,0.16789665940380702,0.22846234672776025
3231.203125,4520.0,1285.3125,539.40625,0.4196693411132159,0.5244311002135468,0.580134179133994,1.3821477100727357,0.15306107645933764,-0.23096217892073334,0.5125250600852266,-0.48,1.0,1.024,0.9626139491388758,0.9518945426205173,0.8510744200617527,12.0,0.07063851811697397,0.009989136609860755,4.220031621799811,0.16271957919555516,0.5192552163018047,0.09523809523809523,0.49467022685117445,13176.532700221254,0.12786249294739743,1.8904243790633908,Catherine,REC_0811_00000_new.csv,paved,0.16646225622286054,0.22002886531022064
3197.6825396825398,4791.0,1289.8253968253969,515.5873015873016,0.39973418329015636,0.5430547926665095,0.559414558774334,1.4982725584992385,0.06527686575735214,-0.13528930390343663,0.5170061705310851,-0.5,1.0,1.008,0.941094516408762,0.9479612895456757,0.8003262573286253,12.0,0.06590942623790962,0.009341681105966823,4.617009141729062,0.18074494053063817,0.5423164099678848,0.0967741935483871,0.5367402182372117,13801.063038766253,0.11469592528451762,1.862971434660006,Catherine,REC_0811_00000_new.csv,paved,0.18179219245229788,0.1587441977458248
3211.15,4866.0,1338.9833333333333,475.65,0.3552322035372445,0.5595972053872174,0.5937880292479077,1.4138237080169367,0.06039542703085932,-0.10849314267534449,0.524123447001509,-0.52,1.0,0.96,0.9705691927399948,0.9537198939889766,0.8749026979584632,12.0,0.07100457972486279,0.010177128464822735,5.194095899272533,0.31690589400268926,0.5653866658295299,0.1016949152542373,0.4662916069253462,12911.451157790127,0.24161710297007072,1.8864884224844267,Catherine,REC_0811_00000_new.csv,paved,0.14852962677051315,0.08103483354918396
3283.7384615384617,4603.0,1317.8461538461538,537.9846153846154,0.40823021246758656,0.5228710649078532,0.5743088100376674,1.3475494628538411,0.04718365281672465,-0.16357041075913903,0.48476007570729307,-0.5,1.0,1.04,0.9417333873830908,0.9445593373978728,0.800757900799557,12.0,0.06107692535411145,0.007996566681549477,5.0668686160977305,0.2302999170665741,0.5841683902768616,0.09375,0.5126103962135521,11923.412934223154,0.15967734617205157,2.072465784012009,Catherine,REC_0811_00000_new.csv,paved,0.24266474806120955,0.07075207605800728
