foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std
left,13,brick,13.68,0.9760000000000009,1.0,25383.0,1.422757401933772,36370.34995707355,661.4583333333333,0.17880479072539954,0.2966610617343262,0.48114340619745377,0.19266404811710233,0.382077482981936,0.5042538665542202,4163.0,3215.2741935483873,0.19999999999998863,599.8225806451613,0.18655409913367144,0.5573770491803278,0.0,0.5573770491803278,1.0091486448508136,-0.5355163559504406,9248962.086398453,8664512.0,1148426.0,3025004.0,4199230.2222859375,750635.7799033229,1154246.240985389,0.10135592710198799,0.09104726933437673,0.07024434779555247,0.08764114834936067,0.06860399203399098,0.07680075446332274,0.10410991888516004,0.08367319297506358,0.057984318800884886,0.09099208917114378,0.10899085514203875,0.05855618594711734,2182.596236900756,317.8506056674243,0.024440403706431014
left,14,brick,14.672,0.9439999999999991,1.0,27724.0,1.6098602077821336,39875.01039498297,977.0833333333334,0.26412424204791307,0.3032904148783977,0.5045302813543157,0.1978248044119533,0.3747390021803258,0.5279002272536254,4194.0,3248.75,8.699999999999989,621.5916666666667,0.19133256380659228,0.22033898305084745,0.0,0.22033898305084745,0.9757032023040005,-0.6117278815832874,9759780.294122353,9241169.0,972497.0,2984687.0,4441065.292016541,674299.3257249605,1195234.8478792028,0.09856611517250223,0.0849352314992946,0.0708426317814544,0.08704373476978326,0.06737976144671028,0.07671155572656149,0.10800051301782737,0.08804411953315379,0.05866871873797614,0.09167115557265615,0.10978068487879954,0.05835577786328075,2105.5642949100384,223.64642362650503,0.016000000000000972
left,15,brick,15.632,0.927999999999999,0.0,30059.0,1.7964834677803923,40734.147026788225,1045.8333333333335,0.2827086769894507,0.30352045670789723,0.4804947668886774,0.19832955173893044,0.36923005359699396,0.537143577037309,4204.0,3279.3389830508477,8.5,629.3135593220339,0.19190256407605916,0.0,-1.1206896551724137,-1.1206896551724137,0.8438168820131517,-0.876945003547855,9734027.687597206,9101892.0,2582738.0,2288301.0,4483364.274578801,1081630.4850727415,978839.6634847462,0.09851613336710063,0.08046784955628718,0.06517952667186959,0.08908368263550426,0.06533458065649857,0.07573353455894893,0.11222290560830263,0.08778639763077511,0.05861040618975506,0.09826804699169427,0.11054315410815531,0.0582537820251084,2338.0006415739085,204.97554478116064,0.024440403706432193
left,16,brick,16.576,0.9439999999999991,1.0,27781.0,1.614415893358108,42099.88556991574,722.2222222222222,0.1952304276686777,0.2964788732394366,0.4636150234741784,0.19799523013575765,0.37238065147376576,0.5317011755363553,4260.0,3270.5333333333333,12.199999999999989,627.0583333333333,0.19172968730889967,1.1355932203389831,0.0,1.1355932203389831,0.9657287248372828,-0.6251961058873028,10738781.347395942,9538049.0,1859473.0,4570493.0,4534551.440949872,803442.9840689756,1476350.6438298048,0.10135451914060908,0.08982225121285009,0.07059500998817726,0.08611235680215255,0.06705328386807453,0.07374943943903135,0.10444779648579233,0.08786538383138326,0.05564332015165722,0.0961820702026173,0.11012984630437442,0.0570447225732806,1331.9633378337933,170.4918862641071,0.009237604307034202
left,17,brick,17.536,0.9599999999999973,1.0,27437.0,1.5869219312855594,41079.366925501665,880.2083333333334,0.23793708372120098,0.3119980530542711,0.48649306400584086,0.19585549049225104,0.3767613648120176,0.5198396353347103,4109.0,3169.1147540983607,3.9000000000000057,599.827868852459,0.18927300378654638,0.31666666666666665,0.0,0.31666666666666665,1.0180456787299346,-0.4826448400182435,10170791.496937346,9288816.0,2612059.0,3215594.0,4497563.969233973,941082.3453426149,1233646.510994175,0.09897783939249725,0.0844213619152062,0.06727327277617993,0.08851310807175816,0.06688530695855491,0.07812596991454407,0.10925117424320802,0.08584390324649796,0.058815617951954315,0.09428086656045025,0.11001158724575306,0.05759999172339589,1424.927132639891,161.82058128453141,0.015999999999999223
left,18,brick,18.512,0.9280000000000008,0.017241379310344827,34055.0,2.115861003948719,41390.35137565275,1218.75,0.32945134669089365,0.31478805394990367,0.4901252408477842,0.20019000944855725,0.37576704633946273,0.5327503074006793,4152.0,3264.7796610169494,4.800000000000011,631.5932203389831,0.1934566145092461,9.0,-0.19298245614035087,8.807017543859649,0.8856766109594406,-0.7525814897194203,10109271.456700379,9254608.0,3257133.0,2437352.0,4476318.755768044,1198779.8857390399,986359.1715858742,0.09737724662811101,0.08318883616617,0.06644620033018035,0.08917465294722306,0.06589070822647465,0.07759757452419765,0.11153969951511249,0.09021814745979172,0.059915274475397406,0.09071653289863046,0.10997186198876555,0.057963264839945586,3725.572349764978,253.6762718763149,0.01599999999999832
left,19,brick,19.456,0.9280000000000008,0.034482758620689655,27748.0,1.6117783911825438,39509.60979306174,968.75,0.2618715832671206,0.31935246504782927,0.493009565857248,0.19460448973329314,0.37732594744165626,0.5157463753886757,4077.0,3203.5423728813557,6.199999999999989,602.2372881355932,0.18799104804533118,2.5,-1.7678571428571428,0.7321428571428572,1.0101442429834662,-0.6136637129182789,9801453.877901584,9117774.0,2202780.0,2842966.0,4559328.378963777,770197.6410628464,1096415.555313079,0.10173060542090588,0.08469437963271592,0.06694390214222604,0.09240829801755472,0.06530905935696184,0.07789047082414066,0.10987836558047501,0.08537159606156322,0.05702373961028311,0.09190038569591925,0.10923289367172993,0.057616303985524496,3734.365050893303,175.57053986245154,0.018475208614066062
left,20,brick,20.4,0.9280000000000008,1.0,27891.0,1.6232075672766557,38416.404438729034,796.875,0.21541049591327663,0.3057650206762345,0.47506689369982974,0.19328756916150103,0.3835788005136579,0.5039057656536512,4111.0,3207.3050847457625,12.400000000000006,598.957627118644,0.18674794299031341,0.6724137931034483,0.0,0.6724137931034483,1.0610189784255444,-0.4059831289841336,9660493.244065853,9013927.0,1480737.0,3143512.0,4426430.894668473,846028.3009091401,1187479.5164747243,0.09955028510127834,0.08695721102779143,0.06735154388023104,0.09084663717889775,0.06564463539272107,0.08077957628506957,0.10403686499569309,0.08359623951678108,0.0593507406291781,0.09091533628211022,0.10969132964471995,0.06127960006552838,3600.777554917827,212.13970681683674,0.0
left,21,brick,21.344,0.9439999999999991,0.9830508474576272,23306.0,1.2567546134899248,36189.11933164442,1697.9166666666665,0.4589792265864586,0.29841570111137383,0.49042326791203594,0.19535991595633476,0.3824558848768209,0.5108037911852127,4229.0,3204.6833333333334,9.5,605.125,0.18882520893900073,0.15517241379310345,-2.0,-1.8448275862068966,1.0059363034346949,-0.6211094469110177,9624241.83088772,8707273.0,1731192.0,3716504.0,4217472.796896452,839021.7378026128,1310660.4033164156,0.10394162709784119,0.092448031786812,0.0697884866419459,0.08852148678236539,0.06873794082618667,0.07707989868993817,0.09808561428326251,0.08443892012211296,0.055668526791518666,0.09139228524919259,0.11092099583422178,0.05897618589460217,2606.8511656786245,478.38288857222267,0.009237604307033138
left,22,brick,22.304,0.9760000000000026,0.0,24369.0,1.3417141532664338,35075.41774519585,1708.3333333333335,0.46179505006244925,0.29823725583611244,0.480705097665555,0.18889457751974587,0.38943041340882095,0.485053480713373,4198.0,3244.8548387096776,10.400000000000006,593.3629032258065,0.18286269578141076,0.0,-1.2622950819672132,-1.2622950819672132,1.0853414467131606,-0.3961669037168747,8800917.572331479,8185594.0,1367116.0,2929709.0,4132485.663865789,794037.9592860627,1115308.061242225,0.09942290772985521,0.08993891073212679,0.06775490727255555,0.09063480149715927,0.06835635571947649,0.08086250689677454,0.10288744961005264,0.08335777235424817,0.059637838563283814,0.09111695438436035,0.10553680516549772,0.06049279007460943,2399.8846500057743,523.2496035062466,0.0244404037064324
left,23,brick,23.296,0.9439999999999991,1.0,29633.0,1.7624357124231083,37336.624137701576,558.59375,0.15099853389999293,0.2920962199312715,0.4793814432989691,0.1958678955453149,0.37692268305171533,0.5196500618093111,4074.0,3255.0,-1.0,617.8416666666667,0.1898131080389145,0.2542372881355932,0.0,0.2542372881355932,0.7267868306939593,-1.1714864843000785,9282824.135083083,8807455.0,788016.0,2824640.0,4387086.831666377,720004.7646322462,1085320.6445441747,0.10056835637480799,0.08858166922683051,0.06948796722990272,0.08946748591909881,0.06684075780849974,0.07604710701484894,0.10496671786994369,0.08666666666666667,0.05598566308243727,0.09353814644137223,0.10920122887864823,0.05864823348694317,3387.9835202275326,660.8159507848095,0.01847520861407019
left,24,brick,24.256,0.9759999999999991,0.03278688524590164,28949.0,1.7077674855114127,37063.802192975294,864.0625,0.23357255733341564,0.290703161868806,0.49504483246814535,0.1935731237957494,0.38034663003965236,0.5089387114470177,4238.0,3323.2419354838707,1.1999999999999886,624.2016129032259,0.18782912138846156,28.5,-0.6779661016949152,27.822033898305087,0.8836809493347259,-0.8436816153637099,9539178.00128009,8894197.0,1386664.0,3156951.0,4325830.570896831,774274.6439336184,1194831.28168163,0.10411034696977788,0.09084114326760208,0.06905421736450512,0.08710402298571643,0.06561315466339225,0.07678083488237779,0.10053338898568732,0.0839298974475954,0.06000747424056377,0.09252527409593238,0.10964322634815402,0.059857018748695645,2862.223844029909,595.5397421285771,0.018475208614069174
left,25,brick,25.248,0.9279999999999973,1.0,29624.0,1.7617163936479543,38992.48041610074,741.0714285714286,0.2003257272918987,0.2931075602194133,0.483186262818984,0.18723972738563657,0.38432154300564636,0.48719550281035295,4193.0,3247.898305084746,-1.3000000000000114,587.542372881356,0.18089925166731027,0.4827586206896552,0.0,0.4827586206896552,0.9739864166208296,-0.5591698016047095,10137369.870257324,9153204.0,3246137.0,2906496.0,4561916.80849658,1103560.8511342914,1045712.7363093917,0.0985878742968073,0.08103284522977049,0.0718013213238287,0.08834918017388037,0.0633369167023264,0.08468057570475822,0.10526755241981776,0.08374646446724347,0.06692202519491092,0.08878753405070292,0.10349326291839311,0.06399444751756024,392.3353157695809,153.69670569801468,0.024440403706432027
left,26,brick,26.192,0.9600000000000009,0.016666666666666666,29140.0,1.7230330284063453,38976.27876029214,1367.1875,0.3695768312237589,0.28678362573099414,0.4849122807017544,0.19783269525459093,0.3769373218662181,0.5248424175005031,4275.0,3284.27868852459,7.199999999999989,630.2786885245902,0.19190779720576417,1.0,-1.305084745762712,-0.30508474576271194,0.8072354107104989,-0.8679570056590422,9516412.088972766,9029809.0,1617571.0,2531425.0,4512186.960604276,598532.6236221157,1009633.9173046402,0.09954527530560395,0.08464567911710534,0.07257126599148452,0.08636774299818809,0.06497421895667886,0.07886054277456936,0.10398270948033604,0.08683694301216427,0.06208913801967646,0.08870376008904818,0.11099575224242668,0.060426972012718315,347.9372548798852,331.7335537690095,0.024440403706432412
left,27,brick,27.168,0.9600000000000009,1.0,27666.0,1.6052245978978084,38245.716779791175,817.7083333333333,0.2210421428652577,0.28913662239089183,0.4696394686907021,0.18610895817186288,0.3866339975498162,0.4813569405461729,4216.0,3278.44262295082,-1.0999999999999943,590.6639344262295,0.1801660124509338,1.0166666666666666,0.0,1.0166666666666666,0.9521277814238568,-0.6907738659228504,9308875.934158163,8726820.0,2052507.0,2506990.0,4449911.459611587,758614.9696709547,1092609.9960658823,0.10153261494612095,0.08715153636522739,0.0711803385253894,0.09037677825836936,0.06597994849613721,0.08174113058479386,0.10296772257919343,0.08142110658299372,0.06138460384528839,0.08997174788109107,0.10468785158886915,0.06160462034652598,1019.8607748119429,341.52157195735333,0.018475208614070208
left,28,brick,28.144,0.9440000000000026,1.0,31806.0,1.9361112344685971,38544.10599559938,968.75,0.2618715832671206,0.29524485450674237,0.48095576058670453,0.18699410069968445,0.38284985493107315,0.48842672470961557,4227.0,3280.05,-0.6999999999999886,592.8833333333333,0.18075435841933302,0.6779661016949152,0.0,0.6779661016949152,0.9030269857168893,-0.7700845289849898,10128628.258342735,9374337.0,2232101.0,3119077.0,4569500.535934182,769281.7462588694,1176555.930061591,0.09930742925666783,0.08271215377814363,0.0747905265671763,0.08861653531704293,0.06333744912425116,0.08307800185972775,0.104800231703785,0.08306275818966173,0.06510571485190775,0.0893228253634345,0.1039313425100227,0.061935031478178686,2098.4054263495773,283.8700938446993,0.009237604307033192
left,29,brick,29.104,0.9280000000000008,0.0,34242.0,2.1308068496102495,43963.693975825096,589.5833333333333,0.15937560874106477,0.2848623853211009,0.5022935779816514,0.19283068674797416,0.38152267332405665,0.5054239242657949,4360.0,3313.084745762712,0.8000000000000114,617.8644067796611,0.18649218302365558,0.0,-0.10344827586206896,-0.10344827586206896,0.888575740990887,-0.8842214218900106,10165162.467645561,9478185.0,2625498.0,2569299.0,4789696.120344619,890327.1697637253,963286.0000741859,0.09819309159368095,0.08239031677171155,0.0709155275435868,0.08997196529426209,0.06579458950642547,0.08133645739543259,0.10768805762462143,0.08708152574281738,0.06202934435622493,0.08845768191863795,0.10574916100515674,0.06039228124744209,3324.5920050436293,190.88476532782786,0.016000000000000115
left,30,brick,30.048,0.9280000000000008,0.017241379310344827,30844.0,1.8592240498354815,43219.81148732604,1093.75,0.29566146497900714,0.28910936778957086,0.478772496538994,0.18651282339535097,0.3839404794146052,0.4857857751273869,4334.0,3316.898305084746,-0.5999999999999943,598.0762711864406,0.18031191076000141,1.0,-1.368421052631579,-0.368421052631579,0.9186959985451529,-0.7890635341302983,9991841.381582975,9424428.0,2267531.0,2423913.0,4634213.182786058,786873.9863211866,985263.9293642106,0.09914306300045479,0.08495786854167411,0.07359336116547519,0.08769168663801692,0.0652130589636019,0.08292922221597673,0.10410481509680782,0.08351686535818127,0.06314864305533555,0.08901516119306886,0.10299595803716971,0.06369029673423711,1751.4729039677864,262.5440880083737,0.009237604307035203
left,31,brick,30.992,0.9439999999999991,0.0,29844.0,1.7792997414850493,37393.29635108411,701.3888888888889,0.18959878071669664,0.2737873134328358,0.4832089552238806,0.18819036282022666,0.378374624903901,0.4973651784071803,4288.0,3360.25,7.0,613.0083333333333,0.18242938273441955,0.0,-0.423728813559322,-0.423728813559322,0.8097876554876388,-0.974431909197381,9662731.951573996,8845328.0,2318844.0,3122743.0,4418457.259930878,896010.7872902218,1100255.9817442428,0.09985368152171219,0.08356025097338989,0.0739329910968926,0.08779604692111202,0.06382461622399127,0.08150187238052725,0.10513602658532352,0.08366440989013714,0.06169183840488059,0.09104977308235994,0.10452595293008954,0.06346253998958411,2305.385289562972,264.7740393691741,0.009237604307033168
left,32,brick,31.952,0.9599999999999973,1.0,22799.0,1.2162329891562558,37838.82648814574,570.3125,0.1541663353104823,0.29524253731343286,0.46828358208955223,0.1839921143420404,0.38533760473139483,0.4774828931376974,4288.0,3326.2295081967213,-0.6999999999999886,592.2213114754098,0.1780458353868901,1.9833333333333334,0.0,1.9833333333333334,1.0715048711861612,-0.30722743385456486,9377421.77465688,8544782.0,1374446.0,3610213.0,4346824.109738022,877742.1615043016,1205969.4425964355,0.10158698866436669,0.08839329719073434,0.07687530803351404,0.0886495810744209,0.06723016264169542,0.08117792015771315,0.09983735830458354,0.07827008378511582,0.059886643666830955,0.09018728437654018,0.10572203055692458,0.062183341547560375,4384.709226391188,272.37078821670985,0.01599999999999834
left,33,brick,32.928,0.9760000000000062,0.0,24953.0,1.3883899493430862,38030.11546130251,517.3611111111111,0.139852565974197,0.2968090098545284,0.4727827311121539,0.2033113422989089,0.3633693127476431,0.5595170950496241,4262.0,3305.3548387096776,-6.300000000000011,651.991935483871,0.19725323521948743,0.0,-0.7704918032786885,-0.7704918032786885,0.810294802824129,-0.9333917412483674,9342978.249949478,8946732.0,1524719.0,2218662.0,4175461.510752557,937211.1583395358,981342.3831977063,0.10211679971893116,0.0875558721917514,0.07983135869459138,0.0820125700232272,0.061415493919934415,0.07509808131477758,0.10026740577362248,0.08939550680225636,0.057287295297952484,0.09225987156715397,0.11391583549665255,0.05884390919914898,3610.0235917973373,94.73743742861684,0.016000000000003668
left,34,brick,33.92,0.9279999999999973,1.0,34204.0,2.127769725892933,41693.014091092045,1432.2916666666667,0.3871757279486998,0.3044000961769656,0.4811252704977158,0.19379904838410678,0.3745597231662856,0.5174049327719964,4159.0,3291.4576271186443,-0.8000000000000114,616.6694915254237,0.18735452841459144,0.5,0.0,0.5,0.8534341680754571,-0.9053428953451785,10154117.272329928,9564927.0,1981646.0,2773328.0,4635367.470366215,765997.2477825789,1060524.9608425584,0.09789079074749221,0.08540855630394034,0.07337432284908031,0.08588745391254196,0.06353889884446641,0.07904900203917692,0.10419370120908772,0.0859595460256648,0.060675812066159955,0.0953057735483738,0.10783950235844197,0.060876640095573545,6059.355603802547,513.6324650373106,0.024440403706435097
left,35,brick,34.864,0.9280000000000044,0.9827586206896551,30691.0,1.8469956306578654,40340.438036788844,750.0,0.20273929027131918,0.3001889466225791,0.4624468587623996,0.18762415625080203,0.38246541590739935,0.4905650248284935,4234.0,3301.9491525423728,8.099999999999994,598.1610169491526,0.18115391525293228,0.05263157894736842,-18.0,-17.94736842105263,1.0877845797219003,-0.4011983081462249,9954154.164486403,9356011.0,1920560.0,2803871.0,4563583.593394734,637248.4614272275,1110609.2475235518,0.09884249159458973,0.08615353027230963,0.07212996945820394,0.08722634294073867,0.06548263737391885,0.08188794497343634,0.10536149680466084,0.08440828478299926,0.06171496034699587,0.08964915432589894,0.10321587146780278,0.0639273156584452,4669.8824753234785,475.52439343589145,0.02771281292110518
left,36,brick,35.808,0.9440000000000026,1.0,29944.0,1.7872921723200925,40173.5657366881,2125.0,0.574427989102071,0.3113960803290588,0.4647955480280668,0.1886713699620275,0.37721039611520013,0.500175424391682,4133.0,3274.3,3.9000000000000057,596.7,0.18223742479308555,0.7796610169491526,0.0,0.7796610169491526,1.0575722180337257,-0.3924387145456252,10026054.770918868,9489180.0,2586403.0,1946216.0,4477464.034841693,850530.1039969191,871194.8418036666,0.09722179804334767,0.08369727880768409,0.07292652882549959,0.08706695578698753,0.06196744342302171,0.08225167720326991,0.10666401979048956,0.0831373626932983,0.06222704089423693,0.0939742845799102,0.10553400726872919,0.06333160268352524,2274.7446010486556,687.5065761469994,0.00923760430703516
left,37,brick,36.768,0.9759999999999991,0.0,31557.0,1.9162100816893395,39571.569630228216,510.4166666666667,0.13797535032353667,0.3033946251768034,0.48892032060348894,0.1852127437105771,0.3895186822485811,0.47549129772480486,4242.0,3316.5,-0.8000000000000114,593.5241935483871,0.1789610111709293,0.0,-0.04918032786885246,-0.04918032786885246,1.121442564422856,-0.2941205775399518,9950319.060917445,9282708.0,2353052.0,2702467.0,4310414.797431757,989946.1694136494,1097280.5629102082,0.09412857511076096,0.08557408461115731,0.0713149793554223,0.0876993332457945,0.06557632171498325,0.08456252462030026,0.10390374617625461,0.08030230081265227,0.06610641805634584,0.09218813070522267,0.10491044289792484,0.06373314269318121,807.2312762358381,871.2925756109796,0.024440403706428495
left,38,brick,37.76,0.9440000000000026,1.0,31572.0,1.917408946314596,39628.71148548739,638.8888888888889,0.17270383986075338,0.2984869325997249,0.4828060522696011,0.185684250764526,0.3828565105424111,0.4849969783752975,4362.0,3313.6,3.1999999999999886,593.6333333333333,0.17915057138258492,0.1016949152542373,0.0,0.1016949152542373,1.1828293687449456,-0.2409997148480656,10585227.580743883,9528275.0,3286454.0,3233920.0,4737885.928059559,833767.6198055685,1152292.6555339836,0.09938334942861742,0.0851943505552873,0.07191574118783198,0.08947469016578144,0.06383792048929664,0.08279514727184936,0.10515250281667472,0.08297118944149365,0.06155440206019636,0.09307098020280058,0.10271306132303236,0.061936665057138254,935.6261717872906,897.3953687132923,0.018475208614066044
left,39,brick,38.72,0.9280000000000044,0.0,29222.0,1.7295868216910806,39175.64882679035,556.9196428571429,0.1505459908413516,0.3097261567516525,0.4681303116147309,0.19042692812475873,0.38286626006845254,0.4973719232678307,4236.0,3293.135593220339,1.1999999999999886,605.2627118644068,0.18379525978537792,0.0,-0.8103448275862069,-0.8103448275862069,1.116950147349085,-0.29593236110105625,9803960.096855149,9225286.0,1549154.0,2934596.0,4498236.880295419,875415.8009886435,1190558.6148815437,0.10160837901129725,0.0902081885792223,0.0736251576211431,0.08697084330528321,0.0664093260248591,0.08019249080007206,0.09803649090300831,0.08355335958207878,0.05908541135901592,0.09121181708227179,0.10687356854267993,0.06222496718906817,1352.463801117554,65.04690099242221,0.024440403706428495
left,40,brick,39.664,0.9279999999999973,0.0,32433.0,1.986223775804318,41121.83557430286,709.8214285714286,0.19187825686392707,0.28442641424385845,0.46360153256704983,0.18244316250374185,0.3856628969492179,0.47306381803075914,4437.0,3340.6271186440677,2.1999999999999886,588.1779661016949,0.1760681288908507,0.0,-0.1896551724137931,-0.1896551724137931,1.0625027202789192,-0.4173709168027968,10182439.49251681,9462302.0,2823419.0,2484999.0,4570191.418678557,1062935.2651802406,959918.5202576665,0.09838302967574343,0.08391299715368576,0.07300973632272435,0.09071168003571846,0.0649832316067723,0.08347666377468962,0.10567892966407404,0.07783477171139085,0.06257832437835179,0.0926345910896665,0.10460839079235097,0.062187653794831994,1662.0440226821136,76.51725138321358,0.009237604307035161
left,41,brick,40.608,0.9440000000000026,0.9830508474576272,32926.0,2.025626459821081,40749.792318489184,1302.0833333333335,0.35197793449881803,0.29576152771308806,0.49487657196087564,0.18730454488228626,0.3880548910990809,0.48267538737017623,4294.0,3309.5833333333335,2.0999999999999943,598.8416666666667,0.18094170968148054,0.20689655172413793,-1.0,-0.7931034482758621,1.0602884239640267,-0.4898394771107064,9896462.43390056,9414655.0,2053728.0,2255314.0,4635851.892015047,794840.0512430025,950158.364747728,0.09807881153216669,0.0873423139871585,0.07025053506231901,0.08871710940450711,0.06583406773259473,0.08317260480926601,0.10295354400100717,0.08261865793780687,0.06298879516555457,0.09027823240589199,0.1046858869444794,0.0630794410172479,2011.3505413030343,393.5780408658738,0.009237604307035161
left,42,brick,41.568,0.9440000000000026,1.0,29542.0,1.755162600363219,40478.4134570514,1359.375,0.367464963616766,0.30636385143127515,0.487106695055595,0.18639114376269153,0.38051688258028105,0.48983672550512614,4227.0,3307.65,0.6999999999999886,595.1,0.1799162547427932,0.3389830508474576,0.0,0.3389830508474576,1.1398912302323887,-0.26164296576602775,10241319.963533118,9365785.0,3014009.0,2842966.0,4521265.226088865,932939.7126640932,1039907.5583832827,0.10211681002121344,0.08471775026579796,0.07311837709552099,0.08931819670561678,0.06363027123990346,0.08070684625035901,0.10460095032223281,0.08288865710297845,0.062143818118603845,0.0918577640721761,0.1035024866597131,0.06139807214588404,1828.1313774817565,359.6239566216488,0.009237604307037198
left,43,brick,42.528,0.9280000000000044,0.0,33773.0,2.093322348993897,45193.714297455124,1031.25,0.27876652412306385,0.31561382598331345,0.5032181168057211,0.18935803861215658,0.3788024237991477,0.49988602689725675,4195.0,3336.9661016949153,9.300000000000011,610.1525423728814,0.18284649102757503,0.0,-1.4482758620689655,-1.4482758620689655,1.0270324280332628,-0.4774813491862173,10281845.27836497,9817826.0,2018298.0,2291966.0,4591619.753928671,943955.9423592623,914639.844614858,0.09956267999451446,0.08260319685495299,0.07190130078575382,0.09057755700143741,0.06321585119945551,0.08071880983944617,0.10801448590773106,0.08403045494486518,0.061687008903855624,0.09123785433840745,0.1053275836672914,0.0611232165622889,2238.6836161756637,175.26125505412804,0.00923760430703308
left,44,brick,43.472,0.9279999999999973,0.9827586206896551,32854.0,2.01987190961985,40072.20031393335,1906.25,0.5152956961062696,0.2906789413118527,0.4628308400460299,0.18867023114924067,0.3812234442659944,0.4949072098972216,4345.0,3334.8474576271187,7.400000000000006,607.9830508474577,0.18231210229929457,0.38596491228070173,-2.0,-1.6140350877192984,1.0924541561467747,-0.3974296221764835,10085122.504751839,9507506.0,1521054.0,3000570.0,4502668.183636389,870863.7138045611,1100455.4913457367,0.09987497204659578,0.08652340970542195,0.07451869320376507,0.0867317896277623,0.06531439956087744,0.08116143853300535,0.10272621927666754,0.08295553883998455,0.0614924068389274,0.09060968915814512,0.10571469230925613,0.06237675089959137,2225.431269065245,442.0337998483069,0.009237604307035139
left,45,brick,44.416,0.9280000000000044,1.0,32548.0,1.9954150712646177,40258.49209794127,976.1904761904761,0.263882885749971,0.2915980230642504,0.4843492586490939,0.1878702139353105,0.3819640930649134,0.4918530755801567,4249.0,3330.64406779661,10.800000000000011,604.771186440678,0.18157784924786777,0.08620689655172414,0.0,0.08620689655172414,1.037863506798667,-0.42614799968785366,10044498.87519462,9590584.0,1407433.0,2632829.0,4465485.369418213,814601.9513348722,1093434.193212625,0.0992631343253201,0.08769617521932949,0.07378834449488061,0.08811854988092088,0.06556476072220978,0.08067356036395465,0.10241313330754982,0.08205263907830723,0.05991104687849858,0.09321249007673987,0.10581757485700327,0.06148859079528569,637.550259456735,521.8025279405562,1.4114607652875995e-09
left,46,brick,45.36,0.9279999999999973,1.0,28054.0,1.636235229537776,41682.31653831154,757.8125,0.20485115787831207,0.30491569698408927,0.474709095226787,0.18875904681440162,0.37816447642993106,0.49914536816423133,4211.0,3330.135593220339,4.0,607.1525423728814,0.18232066694489968,0.6551724137931034,0.0,0.6551724137931034,1.1054139566769714,-0.3142946015301433,10423520.396241473,9674883.0,2882062.0,2596177.0,4647031.546667388,844154.8689273639,953215.5970742145,0.09982288093323424,0.08593328515151823,0.07163651910137521,0.08908376510347214,0.06546279990635083,0.07952544305214833,0.10592534533128391,0.08138315740184653,0.058159183216441535,0.09409704903347957,0.10737588941255509,0.061594682356294346,2687.3057139075254,609.8645136039229,1.4114607652875995e-09
left,47,brick,46.304,0.9759999999999991,1.0,29753.0,1.77202662942516,39930.15990451328,906.25,0.24497664241117734,0.2997422076400281,0.4675415983126318,0.18258297668132448,0.3825056068633884,0.47733411852022584,4267.0,3293.7741935483873,1.0,580.9354838709677,0.17637380395075752,0.36065573770491804,0.0,0.36065573770491804,1.14409603468161,-0.2882724155303533,9772700.960503448,9210626.0,1673770.0,2805093.0,4384473.39591166,683548.3850472203,1003653.0393061386,0.0992096526193111,0.08686475951697728,0.07581752475344491,0.0876874259355382,0.0646429725679924,0.08249189575641237,0.10425338125691676,0.08022956310536986,0.06081855308646811,0.09301027353658417,0.10235341357595462,0.06262058428903013,2269.1651181289963,111.51554607695763,0.027712812921101056
left,48,brick,47.296,0.9279999999999973,0.0,33529.0,2.0738208177563915,40398.609617163806,576.3888888888889,0.15580889900481013,0.2897856817145463,0.494984040127679,0.18257907493537445,0.3863472595250213,0.4725776369158106,4386.0,3363.576271186441,-8.5,592.7203389830509,0.1762173030118266,0.0,-0.29310344827586204,-0.29310344827586204,1.13772451807497,-0.28353373676485427,10154237.953343717,9529497.0,2453234.0,2505769.0,4591197.849088077,855821.2156867449,999495.2809189089,0.0964923331200145,0.08434827740852906,0.07611450685559659,0.08878262140276441,0.06456001733425379,0.08523514620737613,0.10387954709222931,0.07990889438702753,0.06342119717209789,0.09172037429894532,0.10267018054834694,0.06286690417281848,2802.391895030632,165.20521112559132,0.02771281292110309
