foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,cop_path_ratio,cop_ml_jitter,cop_speed_cv,cop_anisotropy,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,impact_mag_stepwise_ac,loading_rate_stepwise_ac,cop_path_ratio_stepwise_ac,source_user,source_recording
left,18,concrete,22.128,1.152000000000001,0.0,17769.0,1.3138964068807573,28952.2172726028,703.125,0.3581944971460065,0.33468370208787784,0.4908071050171393,0.2194812726757752,0.3519887244918603,0.6235463166961296,3209.0,2031.3150684931506,-0.09999999999999432,431.14383561643837,0.21224862765196986,0.0,-0.041666666666666664,-0.041666666666666664,0.8683304944578248,-0.8561177104425628,9254221.881228535,8156272.0,2437352.0,3629761.0,4092075.334516623,1178407.1014759575,1400586.0310066554,0.06701913869144761,0.066985420066628,0.06073398702507317,0.07175997734108412,0.0515894959739962,0.07924551205103651,0.143371592732962,0.11369920289170926,0.08240831905911548,0.11374640896645671,0.10578206978406593,0.04365887541642501,2.2681141764960873,0.030920174503202863,1.1757071787885869,9.003493908116578,3.6436492679395385,0.14168490362310646,0.48415248724726045,0.08333333333333333,0.4698372691090793,0.15422792838405033,0.0016085755449149282,395.8067710385969,148.62774115155813,0.00923760430703498,0.15404152233161555,0.48912070565027393,0.13127360728279097,Kristian,REC_20260519_155900.csv
left,19,concrete,23.296,1.1359999999999992,0.0,19109.0,1.4556544457290514,30494.895080980357,1859.375,0.9472254480083283,0.3298653610771114,0.5229498164014688,0.22894280881255177,0.3450783802107945,0.6634516154630513,3268.0,2028.0416666666667,4.0,449.72222222222223,0.22175196378553474,0.0,-0.7887323943661971,-0.7887323943661971,0.694241616411503,-1.1552899512207775,9519257.85944209,8489805.0,2223549.0,3687182.0,4198627.735052502,1331455.4979672388,1369677.353477412,0.06454639464727192,0.06516275279244481,0.058430752162389826,0.07551756963134934,0.04876762613084598,0.0745040029037317,0.1474945041398722,0.11867633664112204,0.08112642875242262,0.1148001287503681,0.11026647217142974,0.040707031276751654,2.306250916237123,0.017099285229559454,1.3393371303986812,16.74960371352354,3.7118579186012126,0.14266812058168446,0.479642462910286,0.056338028169014086,0.46623204063711726,0.17832587641427997,0.0014507671071856238,708.1216938728348,684.6994199775492,0.00923760430703498,0.29559491487805634,0.35884024940087256,0.0880386769231325,Kristian,REC_20260519_155900.csv
left,20,concrete,24.448,1.1679999999999993,0.9863013698630136,17908.0,1.328601158671737,31760.073897898914,2031.25,1.034784102866241,0.36728579988016774,0.4811264230077891,0.24280705060471253,0.33797944583162276,0.7184077422427583,3338.0,2007.8783783783783,5.0,472.3243243243243,0.23523552492546254,2.7222222222222223,-6.0,-3.2777777777777777,0.7111297560566318,-1.0772544235381112,9172211.057844723,8393288.0,2295631.0,2900388.0,4085571.127348579,1230333.0685982008,1146520.124873704,0.059912641419274076,0.056675393551079194,0.049749971396458544,0.07342024323105603,0.04705114313212144,0.07508261375796692,0.15374571788158808,0.12749776219352146,0.08575005215939913,0.11905130465800261,0.11530928841119106,0.036753868208341464,2.4486485517211243,0.01717785483650339,1.4603552488157368,16.579999019584573,3.5419703962214046,0.13971681059359625,0.4735735203381012,0.0547945205479452,0.5063707850632669,0.19515867113752533,0.00213852869076078,736.8086590153507,722.3077707078884,0.01599999999999996,0.37083872413607366,0.3280572981123485,0.10910453786569575,Kristian,REC_20260519_155900.csv
left,21,concrete,25.632,1.1839999999999975,0.013513513513513514,17836.0,1.3209843088231719,29795.184678065012,1437.5,0.7323087497207245,0.3572271386430678,0.5581120943952802,0.24214576029288573,0.32969501411684404,0.7344538131435842,3390.0,2148.733333333333,-3.5,504.70666666666665,0.23488566907635508,4.0,-1.0684931506849316,2.9315068493150687,0.5961031321461882,-1.3025121704083416,9313833.821756646,8377405.0,2550973.0,3171612.0,4062238.444188936,1153061.7028535437,1204759.0505954735,0.06643293723433961,0.06704725264496914,0.05604542210914958,0.06969067047252646,0.05115571964878533,0.06782910862213398,0.14586578139058673,0.12400484006081103,0.07397226272842916,0.12206881573640287,0.11814092023207472,0.03774626911979151,2.487283439722508,0.01997435376267982,1.07250386434154,14.18111947664694,3.568461512326912,0.148962023734704,0.48442403558845815,0.05405405405405406,0.4761695761583163,0.1584100563159341,0.0010198650731487913,715.0890387450588,305.52102866796673,0.02444040370643033,0.32916730832523605,0.25363605726259014,0.22514536273389396,Kristian,REC_20260519_155900.csv
left,22,concrete,26.832,1.152000000000001,0.013888888888888888,18698.0,1.4121749278434925,29939.295933605386,750.0,0.3820741302890736,0.3160480349344978,0.5248362445414847,0.21552952102459197,0.33090906809068715,0.6513255205361334,3664.0,2183.027397260274,9.400000000000006,455.21232876712327,0.20852341539021466,7.0,-1.0704225352112675,5.929577464788732,0.8655115932752182,-0.8358514225908791,9268091.116934814,8344419.0,1786169.0,3616322.0,4146935.9485059157,1138972.2734014296,1313991.9800727316,0.07164864678308996,0.055816667817094524,0.07537603303192124,0.06814716273115756,0.04494198706082416,0.0752630819334718,0.1447342825408977,0.11248674393358475,0.08674016854813912,0.11364763022320391,0.1030427770910072,0.04815481830560802,2.2572172461697697,0.02177160243295976,1.1872912515926453,12.23561259442139,3.541957445205359,0.12945471315219717,0.46845979337722354,0.1111111111111111,0.47728675840807533,0.18349188682072845,0.0016825357572317569,478.24819219034373,641.1963915213493,0.015999999999998096,0.3071974067406227,0.11149532863734128,0.19504718922853273,Kristian,REC_20260519_155900.csv
left,23,concrete,28.0,1.1359999999999992,0.0,17262.0,1.2602610891971116,30885.4665174415,1265.625,0.6447500948628118,0.33853354134165364,0.5160686427457098,0.23420004456576235,0.34736922734109515,0.6742106845735484,3205.0,1994.5555555555557,4.5,452.43055555555554,0.22683276697677007,0.0,-0.7605633802816901,-0.7605633802816901,0.6074082124858323,-1.2594889135585052,9213423.830571836,8258898.0,2200336.0,3440393.0,4028103.5006887442,1307351.8596922066,1398194.3817844042,0.06564397526600188,0.07065762353072251,0.05174502813213748,0.07403487270904127,0.054453790875160155,0.07041390451785416,0.15051389894713385,0.12388585594117318,0.07780903570831708,0.11834995264887749,0.11031418862458915,0.0321778730989917,2.358930919181921,0.024044523631054138,1.2177318728661533,11.881957174449948,3.7836166881220943,0.1394425279446786,0.4904653954930091,0.08450704225352113,0.4779257152004226,0.15697137481344742,0.0012391476000250664,722.7973436586487,357.7863436582411,0.02444040370642994,0.172518396318566,0.36927063176235436,0.3676323760112262,Kristian,REC_20260519_155900.csv
left,24,concrete,29.152,1.1679999999999993,1.0,16568.0,1.1868431198234428,29227.096776792594,864.5833333333334,0.4404465668610154,0.3488296488946684,0.532184655396619,0.24547579118932644,0.3313263155058965,0.740888301655558,3076.0,2006.472972972973,7.799999999999997,478.18918918918916,0.2383232645694004,0.3013698630136986,0.0,0.3013698630136986,0.625778268217843,-1.31943223713481,8753564.42496758,7963239.0,1914451.0,3089756.0,3906642.927398256,1313039.0439597282,1360371.6766053645,0.06561197206338944,0.06945763373945138,0.054613783767401454,0.06877740286505163,0.052451861879457704,0.06780083378794308,0.14764377454050742,0.1270954141663131,0.07283858323399268,0.12132355417264394,0.11838037702301336,0.034004808760834865,2.6031521540161053,0.02733817864779754,1.0224615718145678,10.417190561472713,3.725816715309433,0.14255642618616757,0.4888341262066399,0.0547945205479452,0.4794146048085017,0.15818640760967564,0.0010209454817399683,1086.3265316346328,270.7498535873887,0.01599999999999993,0.2865727103610335,0.15770511027400752,0.12832498891903882,Kristian,REC_20260519_155900.csv
left,25,concrete,30.336,1.1680000000000028,0.0,19238.0,1.4693013017077305,30450.765918117726,1239.5833333333333,0.6314836320055521,0.3452914798206278,0.5012812299807815,0.24436108109577498,0.33355080293855804,0.732605285139785,3122.0,1988.472972972973,-8.799999999999997,471.3918918918919,0.23706225747042073,0.0,-0.1095890410958904,-0.1095890410958904,0.5708288498835689,-1.2651503872681664,9428693.378591277,8486139.0,2267531.0,3426953.0,4063172.0942624127,1178369.3050360242,1230683.313976553,0.06170700048251069,0.06091867316357112,0.048516109740599535,0.0745648908914215,0.052335419682358456,0.07049413171862151,0.15285394877231612,0.1272333109067803,0.07523768748258544,0.12434504271238965,0.11712777018899469,0.03466601425785099,2.452829699446621,0.024588852744566497,1.148666681213752,11.859071203119337,3.5907805476612142,0.14307439456639912,0.4819405556414396,0.0821917808219178,0.4914655353341668,0.14132873935344606,0.0013890904410282852,1385.3466473534093,224.4020152930723,0.018475208614068993,0.250642869415655,0.20491084485639452,0.14931359638254812,Kristian,REC_20260519_155900.csv
left,26,concrete,31.52,1.1680000000000028,0.0,18210.0,1.3605496122032181,30130.607245789124,895.8333333333334,0.45636632228972684,0.34093830334190234,0.5012853470437018,0.25303299822117403,0.32729731710404464,0.7730982962514054,3112.0,2028.3648648648648,28.200000000000003,498.97972972972974,0.24600097269135704,0.0,-0.1506849315068493,-0.1506849315068493,0.5380233931324673,-1.3920658504455539,9025772.873486735,8189259.0,1830152.0,3324328.0,3882600.7635028907,1283707.074687392,1355513.0718692539,0.06493714148661883,0.0660763895828753,0.04972718006115964,0.0706866801244512,0.055556665933817015,0.06452408077335625,0.14931478557485392,0.13000086609504394,0.07045350068954491,0.12231260701270495,0.1230321321261301,0.03337797053944397,2.512193950911949,0.021802483666609886,1.490027520739137,13.265457859356689,3.5787992773965747,0.13359408732586253,0.4731821389093935,0.0547945205479452,0.5293657538190797,0.1528688973887201,0.0010947676665599654,1346.7150156337204,208.07275370248044,2.0350724194510405e-15,0.07039669174481535,0.11069756377206033,0.13750838960210415,Kristian,REC_20260519_155900.csv
left,27,concrete,32.704,1.1199999999999974,0.0,18626.0,1.4045580779949274,30688.28020596788,480.1587301587302,0.24460830563480374,0.35120820920225093,0.49486924859318104,0.23355241561927825,0.3370560301122645,0.6929186685701165,3021.0,1930.8028169014085,-4.599999999999994,436.13380281690144,0.2258821040653016,0.0,-0.2714285714285714,-0.2714285714285714,0.8038414639911093,-0.9514353350020888,9213475.422597544,8401840.0,1797165.0,3326772.0,4052027.139974224,1290546.1605923169,1364037.2808875109,0.06793496101016143,0.06345605345510515,0.04947952759926178,0.07883314975161758,0.051522026158570836,0.06831428217117597,0.1570827284862897,0.1240453142894658,0.07493051857579493,0.12139006616236404,0.10950710132981245,0.03350427101038027,2.520654518436971,0.020282609566512386,1.027220606265688,13.831478507557307,3.7328095895606035,0.1482462609309517,0.48672771028052675,0.05714285714285714,0.47074517522201376,0.1880877907869446,0.002109373680490992,517.1047605015187,380.2795388770535,0.027712812921105136,0.1852973474919886,0.15390813701350956,0.1555130398779219,Kristian,REC_20260519_155900.csv
left,28,concrete,33.84,1.0719999999999956,0.9850746268656716,19411.0,1.4876028992605326,33964.3104596575,945.3125,0.48157260171851984,0.3649155722326454,0.47686053783614757,0.2122624623938459,0.36409611942572073,0.5829846874730222,3198.0,1930.8088235294117,9.400000000000006,393.68382352941177,0.20389580715183367,1.7424242424242424,-22.0,-20.257575757575758,1.2661911378195263,0.20885356551291911,9660359.574853154,8546004.0,1613905.0,4205196.0,4234688.160739895,1308366.3231888302,1502233.1871884072,0.0636581743402262,0.06839559769983625,0.06305647587493812,0.07611866407707833,0.05313987585208881,0.08042195056932862,0.14849765794584716,0.1129289005674245,0.08602003122738872,0.10889980578087513,0.09933356182642142,0.03952930423854679,2.4190860791698614,0.01788157867216706,1.215272349735178,14.323371213909443,4.27642813231302,0.15494045271406637,0.5119288802690456,0.08955223880597014,0.5750902621618629,0.1607510346988364,0.0040416228466274165,609.8745772697852,255.473936457954,0.04800000000000357,0.1376871848662423,0.3017118181247881,0.060538706907254394,Kristian,REC_20260519_155900.csv
left,29,concrete,34.928,1.1840000000000046,0.013513513513513514,18592.0,1.400961232233105,31602.61737578076,927.0833333333334,0.4722860777184382,0.3339155749636099,0.5141193595342067,0.22025814948120778,0.3720152664923508,0.5920675018466016,3435.0,2085.6133333333332,2.5999999999999943,445.02666666666664,0.2133792777184649,7.0,-1.8493150684931507,5.1506849315068495,0.8856052379294203,-0.8026586318603011,9566117.936333735,8355414.0,2976135.0,3583335.0,4057969.306028947,1264392.8086906995,1209100.2983987203,0.06208884996260094,0.0704764705506294,0.053982521528439284,0.07502828904047411,0.06045863407087284,0.07906866725056098,0.14634863605270393,0.11599465544907653,0.08698320557981346,0.10728738468619943,0.10426349403213125,0.03801919179649792,2.57947213749531,0.01839436856191774,1.041641971416822,16.29908659573278,3.880022709307085,0.1653082957222607,0.501093387942493,0.08108108108108109,0.4957904430172167,0.20632321420195662,0.0014373278847343695,463.34688229590176,263.45206174864853,0.056190153348552464,0.28076712946679433,0.22450610752319208,0.26694221105048044,Kristian,REC_20260519_155900.csv
left,30,concrete,36.128,1.152000000000001,1.0,16951.0,1.2273605294345598,30157.9200542743,718.75,0.36615437486036223,0.35272965021248776,0.4936253677672442,0.24350461096692252,0.33598624993097354,0.7247457627107775,3059.0,1984.5479452054794,1.7999999999999972,468.9109589041096,0.23628099287647025,0.9027777777777778,0.0,0.9027777777777778,0.5573449793824319,-1.4533850229603986,9135861.874904962,8142833.0,1887573.0,3687182.0,3967749.1628657873,1286361.8800685215,1292808.332843002,0.06336628195924679,0.06536114639129716,0.049636920868076646,0.07167016400684742,0.05312275664034458,0.06961317576895466,0.1513335910320835,0.12835468551548954,0.07621900712352973,0.12129327958473687,0.115149925451433,0.034879065657960125,2.5056791521914015,0.025633205057203044,1.3826680277680388,11.855757513506655,3.817751870568946,0.1599505530338951,0.49297002815697777,0.08333333333333333,0.5014421969941324,0.19713340242205987,0.0015000461295638923,1252.679927196089,125.87404200323184,0.05768882040742824,0.48935829557954313,0.23945975898375224,0.05819503240456778,Kristian,REC_20260519_155900.csv
left,31,concrete,37.296,1.088000000000001,0.0,21277.0,1.6850062578358438,33992.22294878639,606.7708333333333,0.3091085845741463,0.33820784069695087,0.411014312383323,0.22932724963822684,0.3428427984997489,0.6688991299843623,3214.0,1962.9565217391305,16.299999999999997,434.60869565217394,0.22140515637459024,0.0,-0.4117647058823529,-0.4117647058823529,0.9085899678700325,-0.7192763012342795,9810247.325773852,9018814.0,1976759.0,3315776.0,4157006.7473279745,1426052.2303757626,1275070.2412173143,0.06867044682673282,0.07081155311420217,0.050692537137119395,0.07482797318448953,0.05483447033460323,0.06872212870263725,0.15421871769882756,0.11985027022237973,0.07364667316381678,0.12197661025959068,0.10947697941584714,0.032271639939753696,2.501940800599231,0.019716787626630778,1.250116476391501,13.733793106715144,4.049004518450998,0.1618418701371063,0.49680869293665186,0.058823529411764705,0.46546792268732373,0.23765046629692813,0.0019970599540838035,2183.8949150542935,162.55368815737404,0.04888080741286384,0.4959228445218811,0.3922675490664471,0.12301220098124593,Kristian,REC_20260519_155900.csv
left,32,concrete,38.4,1.1200000000000045,1.0,20062.0,1.5564719166413084,33300.13569041424,1140.625,0.5810710731479661,0.3367194502539588,0.4469674335225575,0.2045113212135082,0.3750733053938466,0.5452569358368059,3347.0,1969.380281690141,16.599999999999994,387.3521126760563,0.19668731137270606,0.9428571428571428,0.0,0.9428571428571428,1.3059229187921373,0.14531166093070924,9898906.339081807,8807455.0,2503325.0,3761708.0,4249532.838095795,1332468.9036597714,1428168.5467609565,0.06949351336661279,0.0756154077210247,0.05460357873356886,0.07821864317079799,0.060117574699984265,0.07845465078025546,0.14698267847181495,0.10817730608041422,0.08266702902178422,0.1098079041093931,0.09633401513309399,0.039527698711255416,2.264891439017319,0.024620166010969582,1.1443772331060311,10.969064085925279,3.8319864532847583,0.14232579118133257,0.47050441122024417,0.05714285714285714,0.4618899212326389,0.1991831864446578,0.0026293104994603565,2231.1739062654888,281.51912920786333,0.031999999999999945,0.331608875807038,0.18452528863080964,0.125456823877324,Kristian,REC_20260519_155900.csv
left,33,concrete,39.536,1.088000000000001,0.0,18028.0,1.3412959084193454,30979.3540604061,437.5,0.2228765760019596,0.3399584692969445,0.39810145357460697,0.2231404958677686,0.3527948102728161,0.6324937027698648,3371.0,1957.0434782608695,19.900000000000006,420.22463768115944,0.21472422168903108,0.0,-0.27941176470588236,-0.27941176470588236,1.1699267266511009,-0.06827501648781986,9455692.682033295,8229576.0,2641381.0,3835011.0,3967220.4027207084,1417909.4402623805,1494472.379183094,0.06699694896175834,0.07579460292070263,0.05781421250629462,0.07334340472170384,0.0596137326342605,0.06935928196925265,0.15108563642287984,0.1175982700909387,0.07468378802689653,0.11537664030332653,0.10554222577682988,0.03279125566515596,2.321405346455871,0.025277538652947667,1.2972255443681426,10.302059985940858,4.042253993608078,0.1829440282084733,0.5386281841294227,0.058823529411764705,0.4686646897541338,0.1836360443390418,0.0039264340932829095,1641.6141446759038,366.9781219431939,0.018475208614069923,0.3436132182103738,0.44903600615099104,0.14448706436068065,Kristian,REC_20260519_155900.csv
left,34,concrete,40.64,1.1360000000000028,1.0,21981.0,1.7594821230218136,35263.67884949045,550.78125,0.28058568943103845,0.33797054009819966,0.38352427714129844,0.22083853893792232,0.36038904337779926,0.6127781712445648,3666.0,2067.75,-25.0,440.0416666666667,0.21281183250715352,1.2394366197183098,0.0,1.2394366197183098,1.1908693111521962,-0.1469834264381884,10277808.404122593,9144652.0,2244318.0,4119675.0,4157357.4316656566,1293902.914263335,1503954.2254337005,0.06784749929472453,0.07168957132685823,0.056502639745294805,0.07430244898507503,0.05902819758459947,0.0744703717137522,0.14922957052082914,0.11822431789787612,0.08089845376751434,0.11207162911914453,0.10261422104004621,0.03312107900428539,2.583182807930686,0.020302145687958174,1.3619159766306654,13.76470839935305,4.238250724844775,0.1814488189358512,0.497621773997018,0.07042253521126761,0.4837966225031337,0.23261592855614097,0.0015854838513397597,1976.7787770343273,377.5210935918294,0.024440403706432218,0.3005402268578595,0.3150354865961272,0.08519033359071178,Kristian,REC_20260519_155900.csv
left,35,concrete,41.792,1.1359999999999957,0.014084507042253521,19937.0,1.5432482189875496,32929.93247791438,1265.625,0.6447500948628118,0.3227445997458704,0.43278271918678524,0.23039756952201024,0.36674176809614684,0.6282283327524324,3935.0,2176.0694444444443,-11.5,483.8541666666667,0.22235235548293625,10.0,-0.12857142857142856,9.871428571428572,0.9670031122687046,-0.6789380258545052,9797011.136997804,8795237.0,2747671.0,3327993.0,4090490.8974049054,1323090.08192041,1217049.586857814,0.05951096842548683,0.07189313045309778,0.048590412121753676,0.0774778684810151,0.05937055215507063,0.07739489523031459,0.1484965885228847,0.12198982620295257,0.08060532177664878,0.11108841757245799,0.10840774331905768,0.035174275739259755,2.544219344010539,0.021311551030875984,1.2762736938539132,12.121136356899322,3.7868584039805064,0.14922023827744674,0.4709756764009533,0.08450704225352113,0.46959275861249755,0.25388440469480705,0.001444941808419824,1976.8841645377195,449.003571652577,0.027712812921100914,0.10132332791170613,0.2835919204805478,0.09878282988839723,Kristian,REC_20260519_155900.csv
left,36,concrete,42.944,1.0879999999999939,0.0,20224.0,1.5736098288005798,34754.58641675944,2171.875,1.1064230022954422,0.3308483290488432,0.43444730077120824,0.2282715138506942,0.3621772083976122,0.6302757560597164,3890.0,2160.7246376811595,1.7999999999999972,475.0652173913044,0.2198638406331746,0.0,-0.9852941176470589,-0.9852941176470589,0.9977857258813155,-0.5433607743300004,10048107.838599961,8978497.0,2447126.0,3789807.0,4166838.8460699883,1388066.8051825392,1435368.2358692675,0.06591320678784626,0.07770474210208599,0.0479374874237038,0.0770138842310014,0.05559058286940773,0.07315044603930511,0.14757529009323228,0.11776108390904823,0.07871755315581191,0.11630558722919042,0.11051042994164599,0.03181970621772084,2.4366523405955736,0.029081787113852314,1.492861409434759,9.315509214469095,4.1027241474510205,0.141639995414779,0.48703818802161897,0.07352941176470588,0.5056572353534406,0.20263163042332935,0.0017316945411042705,1106.5979396329983,812.4280066261382,0.027712812921105136,-0.10275680162612706,0.3164626347303309,0.2746379391957834,Kristian,REC_20260519_155900.csv
left,37,concrete,44.048,1.1199999999999974,1.0,19573.0,1.504740811419804,33203.17155032031,1604.1666666666667,0.8172141120071853,0.370702924576706,0.41046690610569525,0.23938177758877313,0.34806905166914737,0.6877422064400888,3898.0,2119.6619718309857,15.200000000000003,488.59859154929575,0.2305077875823942,3.1285714285714286,0.0,3.1285714285714286,1.150643027556971,-0.1478055647119998,9578608.463064611,8757364.0,2164906.0,3220481.0,4125012.206205298,1142441.6125758684,1189874.2623337908,0.05843344673612588,0.06253322347437805,0.04721720178609399,0.07505182862002978,0.056154316393791204,0.0730119072932171,0.1507747714224963,0.12419599192005104,0.08131777588773124,0.1194716138634914,0.1151857856687221,0.036652136933871995,2.5766462206658014,0.013209218245313615,1.3443879667739786,20.9489820839207,3.8009821706829006,0.14948460162169788,0.47449650925594156,0.08571428571428572,0.4810288068682066,0.23714224638670628,0.0016798029707124481,326.25807780548547,457.92871976352257,0.024440403706432336,-0.1409828595313012,0.31318591718967514,0.07579943025908464,Kristian,REC_20260519_155900.csv
left,38,concrete,45.184,1.152000000000001,0.013888888888888888,17693.0,1.3058563987072718,31348.496518972006,579.8611111111111,0.29539990628831153,0.3548780487804878,0.3795121951219512,0.24601934475767398,0.3315275643426269,0.7420780991322588,4100.0,2121.5616438356165,2.200000000000003,504.05479452054794,0.23758668336841562,6.0,-4.112676056338028,1.887323943661972,0.9727317756078985,-0.5006332890553229,9186142.415307635,8361523.0,1942551.0,3270572.0,4003595.727278211,1264335.9830183587,1323499.9106518277,0.05924816302284437,0.06370985446233712,0.052371605304957575,0.07169053553210997,0.04933688030269767,0.07139351989359091,0.14766842723762544,0.125024213231401,0.07539677415189122,0.12457868977362242,0.12099513152627298,0.0385862055606493,2.45126939585046,0.018425638919801562,1.1797528308546812,14.948184452528821,3.6745023860710386,0.13772515985377684,0.4678222665731476,0.05555555555555555,0.5006302275988594,0.21861350639394214,0.0011827521682513877,1314.2908100315276,806.8460040277417,0.03200000000000357,0.12831729361720864,0.2770154933815387,0.2773375522756968,Kristian,REC_20260519_155900.csv
left,39,concrete,46.352,1.0720000000000027,0.0,19219.0,1.4672912996643592,32381.194434424437,953.125,0.4855525405756977,0.337172473365966,0.4304635761589404,0.21913104723334947,0.3491804962509721,0.6275580955573671,3473.0,2004.4411764705883,-15.200000000000003,422.1470588235294,0.21060586051561972,0.0,-0.26865671641791045,-0.26865671641791045,1.1518627899791625,-0.1212826012442445,9676636.4818366,8785463.0,1998751.0,3529579.0,4289622.247699499,1359375.42447718,1434363.9399927913,0.06835556338131502,0.07046118178750128,0.05734325248345585,0.07980807324910859,0.05435723613740077,0.06939736761015979,0.15335798447564963,0.11517806048333847,0.07515663746680167,0.119939546008129,0.10395298675001101,0.03269211016712888,2.29158552492642,0.014836980556376798,1.3707757517368229,17.467386821654312,4.100069714772433,0.15450319502026968,0.514214096209857,0.05970149253731343,0.5219331962080973,0.1849792266579233,0.003325053360521017,999.0321983466441,518.3922346426081,0.04026578365477621,0.16153403117057408,0.14309628798345742,0.10586905599579995,Kristian,REC_20260519_155900.csv
left,40,concrete,47.44,1.1360000000000028,1.0,20698.0,1.6237540903036332,35013.80814764369,1075.0,0.5476395867476722,0.34681440443213296,0.48476454293628807,0.22237246546970438,0.3725710064245479,0.5968592875851042,3610.0,2105.6388888888887,-1.4000000000000057,451.3958333333333,0.21437476089336835,1.1126760563380282,0.0,1.1126760563380282,1.08822133606778,-0.47683689603020785,10021736.206624927,8866098.0,2992017.0,3588222.0,4264691.984780591,1404462.9407320416,1443687.1447755983,0.05811775259554372,0.07006978615622073,0.05311795047689406,0.07759587351424087,0.05923248420247221,0.07819611361027928,0.14602984050763163,0.1166906322968748,0.0874767489413348,0.10791789243169797,0.10568183317282957,0.039873092093980454,2.342171882195575,0.018840018066382802,1.2658805037381549,15.149946356597267,4.088717310473095,0.15903541786055206,0.48618879384677877,0.056338028169014086,0.5098232343111798,0.22113399021519653,0.0011821761506464045,1502.5612577639986,257.9864226606954,0.04233202097703285,0.08159949412333452,0.15023290821068253,0.17557025164722914,Kristian,REC_20260519_155900.csv
left,41,concrete,48.592,1.1200000000000045,0.0,19617.0,1.5093955529939271,34120.89674964596,520.8333333333334,0.26532925714519,0.36444572085008614,0.41240666283744976,0.24279057709494536,0.3241596681652897,0.7489845311995543,3482.0,2064.492957746479,1.5999999999999943,484.1478873239437,0.2345117649867989,0.0,-1.5857142857142856,-1.5857142857142856,0.7813361310447756,-0.991140007545273,10026728.715294585,8840441.0,2962696.0,3688404.0,4212401.450979909,1442568.09240492,1448858.512259333,0.06383588372140621,0.05801649622387926,0.05149441598046105,0.07762367051214702,0.043662461880624094,0.06968938251727737,0.15474249380879934,0.12434250472441483,0.07516765703136191,0.1288793074041984,0.11844807237053055,0.03409765382489988,2.4879709778567247,0.020764229586964063,1.0755351378026499,13.404998386404598,3.6746604266393,0.13503849507165627,0.4716228457523096,0.05714285714285714,0.4717249779255092,0.21277209858462626,0.0016574032685891514,765.3328252030818,291.21306493667896,0.03330665599145846,0.03720209029719817,0.24049384404593635,0.17432192334648108,Kristian,REC_20260519_155900.csv
left,42,concrete,49.728,1.152000000000001,0.0,19483.0,1.4952197491090977,30901.388350687415,750.0,0.3820741302890736,0.34084259801053246,0.4294909303686366,0.24195088948143434,0.3256324538013558,0.7430183529209002,3418.0,2065.2328767123286,4.5,483.972602739726,0.2343428715458803,0.0,-0.5,-0.5,0.6899588147605862,-1.1878458608115843,9389407.355561586,8481252.0,2243097.0,3346319.0,3962347.450366661,1413673.586518154,1446887.8466047535,0.06373622000238788,0.06660829652034334,0.053037237500165826,0.0709528926387286,0.05013862909751795,0.06634961064459215,0.15563603560578929,0.12526366060413102,0.07158302490017379,0.12899139040341734,0.11668722887730332,0.03101577320544965,2.3057592815972043,0.015972229965052872,1.3592700377192979,17.63710536602915,3.7373790129799986,0.13501071483668492,0.4756365889563105,0.05555555555555555,0.5163778398193364,0.18352806448586104,0.0013877625816638645,666.1759026963755,278.46096541393166,0.015999999999998356,0.11120740335404299,0.5093533145502358,0.21290791640436033,Kristian,REC_20260519_155900.csv
left,43,concrete,50.896,1.1039999999999992,0.0,18841.0,1.4273028379593926,31308.943227135598,2031.25,1.034784102866241,0.3395544852498495,0.47591812161348584,0.23577419260898688,0.3573123853344593,0.6598545202623081,3322.0,1962.2285714285715,22.5,446.76428571428573,0.22768208159818282,0.0,-0.4782608695652174,-0.4782608695652174,0.8760482018743094,-0.7799103673955385,9423633.13994958,8439714.0,1855808.0,3759264.0,4034524.1130035175,1430612.775541044,1417820.4700359043,0.06279303415941058,0.07479105390372463,0.04972480270246658,0.07585398526456799,0.057340050671248435,0.0705466088121378,0.15379015114010308,0.1271440636011532,0.07878068668278052,0.10987506916334197,0.10863012900783364,0.030730364891231543,2.4044461262714916,0.021224142633659886,1.4569417249801957,13.187215342253033,3.6762411628601814,0.13139385538216566,0.4694511590312682,0.057971014492753624,0.495148296277652,0.20536233482913296,0.0018950230328475845,414.78829941710256,813.9899088804841,0.02444040370643161,0.017019773449743272,0.49698052742300824,0.08801047304736664,Kristian,REC_20260519_155900.csv
