foot,step_id,surface,contact_time_sec,stance_duration,time_to_peak_frac,impact_mag,impact_mag_norm,accel_mag_strike,loading_rate,loading_rate_norm,heel_pmax_ratio,fore_pmax_ratio,heel_mean_ratio,fore_mean_ratio,heel_fore_ratio,total_pmax,total_p_mean,midstance_diff,heel_impulse,heel_impulse_norm,rise_slope,fall_slope,slope_asym,heel_skew,heel_kurt,gyro_mag_strike,gyro_x_strike,gyro_y_strike,gyro_z_strike,gyro_x_std,gyro_y_std,gyro_z_std,orient_range_a,orient_range_b,pressure_01_mean_ratio,pressure_02_mean_ratio,pressure_03_mean_ratio,pressure_04_mean_ratio,pressure_05_mean_ratio,pressure_06_mean_ratio,pressure_07_mean_ratio,pressure_08_mean_ratio,pressure_09_mean_ratio,pressure_10_mean_ratio,pressure_11_mean_ratio,pressure_12_mean_ratio,accel_spec_centroid,accel_hf_frac,accel_spec_entropy,accel_zcr,accel_jerk_ratio,gyro_hf_frac,heel_ripple_frac,impact_mag_roll3_std,loading_rate_roll3_std,stance_duration_roll3_std,orient_rest_a_roll3_std,orient_rest_b_roll3_std,source_user,source_recording
right,245,soft,238.32,0.9759999999999991,1.0,13165.0,0.41679623584453357,41523.45248170003,1177.0833333333335,0.29376359160586546,0.2370118237190971,0.4188462916517377,0.15121399514766778,0.390641930717452,0.3870910500310629,5582.0,4420.887096774193,-1.8999999999999773,647.4032258064516,0.1464419270690819,0.4918032786885246,0.0,0.4918032786885246,1.2012658593886063,-0.03986697379435977,9945249.414984321,8914967.0,3068986.0,3164281.0,4482991.615392015,1254030.7247386514,1056958.2912867018,23.11479199915638,20.222005795004094,0.09250442364873493,0.08421167843266023,0.0713110417920794,0.08004888815921488,0.06832667505791788,0.08034075776646783,0.11339134241777488,0.07147157007606851,0.0777139313011912,0.08941425418194422,0.07974242507159927,0.09152301209434686,3.917366062970161,0.27592103035464016,0.514634829864429,0.08196721311475409,0.5086558033215907,0.18371298200295405,0.0017794256670446709,1825.5641137284676,235.4289573979364,0.009237604307029057,1.3338772595024768,1.273979954782472,Sam,REC_20260813_183703.csv
right,246,soft,239.312,0.9759999999999991,1.0,11643.0,0.2958684872879183,37790.08788028946,885.4166666666666,0.2209726131548545,0.24139765874423555,0.41876551968783254,0.15426940141101173,0.39203942104880357,0.3935048189751269,5638.0,4435.1612903225805,6.699999999999989,662.4758064516129,0.14936904502145612,0.4426229508196721,0.0,0.4426229508196721,1.1668340716285341,-0.13167421642174348,9376458.260448238,8458040.0,2625498.0,3079982.0,4505256.314173797,1326246.764920377,921696.1510243989,27.705873964776387,22.89530821030003,0.09126845588770092,0.08446068805004,0.0692123063495527,0.08008582442359445,0.06919775983707906,0.08060949887264528,0.11297548912648193,0.07384537057240527,0.07768564986544477,0.08938468252236527,0.08042403083860644,0.09085024365408394,4.624845770916077,0.3086571345633555,0.5607060376681005,0.08196721311475409,0.49856594215986133,0.2137658357039529,0.001116014306090949,1689.6875450804127,205.184537537413,0.0,1.064490772573906,1.3169780989010904,Sam,REC_20260813_183703.csv
right,247,soft,240.304,0.9439999999999884,0.0,16951.0,0.7176059967087552,39314.503608719264,557.2916666666667,0.13908276239746728,0.24170952296506473,0.4186912573151268,0.1545278629029222,0.39520822823410706,0.3910036579787432,5639.0,4427.033333333334,-5.0,661.7083333333334,0.1494699234250175,0.0,-0.6610169491525424,-0.6610169491525424,1.13175017347986,-0.18632081043601456,9956297.1872875,8998044.0,2885727.0,3136182.0,4529122.34961964,1377582.8338161798,1011466.743355434,26.02542130002091,22.487464747125586,0.09134785522283545,0.08578355708488,0.06411366528374908,0.07931195458207528,0.07258434918794376,0.07939101429851442,0.11368787223949822,0.07424460323316592,0.07813735308069361,0.08933371482783806,0.08028325966975626,0.09178080128904985,4.073328246773801,0.27396876853399305,0.5170583536283162,0.0847457627118644,0.48943762065242474,0.2580521353806777,0.0013841809231467416,2733.286910174856,310.07449915003576,0.018475208614074177,2.234090062592252,1.3435120575478021,Sam,REC_20260813_183703.csv
right,248,soft,241.264,0.9759999999999991,0.01639344262295082,13864.0,0.47233401261265057,38678.18664311966,2270.8333333333335,0.5667297607971563,0.2297879675917945,0.4045854163075332,0.15097804825038033,0.3922589292182858,0.38489384690661055,5801.0,4452.580645161291,-0.30000000000001137,651.1209677419355,0.14623451423603565,9.0,-0.6333333333333333,8.366666666666667,1.229752820834962,0.06400746306017835,9418720.79683117,8972388.0,1631010.0,2355496.0,4526033.118326139,1048138.7533627403,910777.5331145225,30.977592849565937,19.31173197397291,0.09204882996450046,0.08676374701151923,0.07320872274143302,0.0778816199376947,0.07020212997174527,0.08051872781279432,0.11230891835108309,0.0730276026950663,0.07689270448453234,0.08745562558864013,0.07795044555531405,0.09174092588567702,3.7674971006376308,0.24455687649711594,0.505174543735936,0.09836065573770492,0.5079532071208404,0.23115504228441197,0.002225287380369858,2665.747987588702,909.5118103782881,0.018475208614074177,2.232001788734421,1.667920558394218,Sam,REC_20260813_183703.csv
right,249,soft,242.256,0.9759999999999991,1.0,15759.0,0.6228977994160578,38611.46147195157,830.7291666666666,0.20732430469528995,0.23376852505292872,0.4172547635850388,0.15010781103665577,0.38762242179162343,0.38725265257555974,5668.0,4443.258064516129,-3.6999999999999886,645.8306451612904,0.14535069441923612,0.47540983606557374,0.0,0.47540983606557374,1.1527641785261995,-0.22865114712747214,9691615.8557853,8925962.0,2141693.0,3109304.0,4507662.351561293,1180889.3763094605,1107691.310764504,20.89392128493654,73.84695968342344,0.09186081123267582,0.08446286871737538,0.07555121568741334,0.07685075612925708,0.06771041302154043,0.08096354752760616,0.11294748840214607,0.07105364415823902,0.07763483639584437,0.09139617107469818,0.07905416687841674,0.09051408077478747,4.4453424227532095,0.28731579948997304,0.5466708773380206,0.09836065573770492,0.4790481651994722,0.2371423002914478,0.0019621882853540747,1556.7839713117662,920.5879571103562,0.018475208614074177,3.1191499111885683,3.0424791872891173,Sam,REC_20260813_183703.csv
right,250,soft,243.248,0.960000000000008,0.0,18674.0,0.854503835580666,37996.373445369754,947.9166666666667,0.23657067996578543,0.2387436456063907,0.42538126361655776,0.1561584568930551,0.385036880135803,0.4055675311878823,5508.0,4365.049180327869,0.19999999999998863,660.8032786885246,0.1513850706806676,0.0,-1.4666666666666666,-1.4666666666666666,1.0050618024007405,-0.5475801052295037,9674707.138973717,8999266.0,2663372.0,2349387.0,4367103.736138328,1027867.8477143182,963570.6858811212,29.71681981454515,21.269130652621456,0.0916970871452822,0.0820188682079709,0.06679360644163024,0.07787266964111346,0.06622650863040244,0.079637808523743,0.11592080159838958,0.07411705499722084,0.0792810251325732,0.09079573963074795,0.08204140189583427,0.09359742815509185,4.082978263515031,0.2476455820185724,0.49260353894941505,0.08333333333333333,0.4254430843695549,0.24619756292700606,0.001114471801000358,2422.9579030597934,799.7646974737198,0.009237604307028876,2.7123091911916553,1.4638236583413566,Sam,REC_20260813_183703.csv
right,251,soft,244.224,0.9759999999999991,0.01639344262295082,13606.0,0.4518350907154057,38279.13371538076,713.5416666666666,0.1780779294247945,0.22769738047261404,0.4372595713500641,0.15576722376563626,0.387771751113463,0.4016982240667831,5459.0,4389.096774193548,-14.399999999999977,663.7903225806451,0.1512362011435963,4.0,-0.26666666666666666,3.7333333333333334,0.8800894992228449,-0.8896218590792389,9731225.801559122,9090896.0,2411695.0,2497217.0,4513135.175085941,1047456.4111941747,928323.9871368736,11.129022210695336,5.566127567065777,0.09280328085725625,0.08580647057958872,0.070574444003469,0.07753818112331143,0.06890241213564405,0.0788427334597463,0.11201511075833076,0.07474901148006056,0.0766819538151725,0.0911826961238259,0.0810182122855757,0.08988549337801885,4.3840516502124505,0.2729941235850607,0.5067361147895537,0.09836065573770492,0.4148999559559665,0.22415907607801921,0.0009908601759948067,2543.529634189448,117.18749999998889,0.009237604307028876,1.8183120567647566,3.4431562035971486,Sam,REC_20260813_183703.csv
right,252,soft,245.216,0.9439999999999884,1.0,19329.0,0.9065456721802606,37742.51409220112,1000.0,0.2495690689748945,0.23060069381048018,0.43052766112835494,0.15183816849373144,0.392806310944219,0.3865471716293419,5477.0,4402.933333333333,-9.899999999999977,647.8,0.1471291866028708,0.6440677966101694,0.0,0.6440677966101694,1.1211386088551707,-0.24795601186066607,9447587.587978108,8805011.0,2133141.0,2679254.0,4369194.717475469,885625.3040550894,951810.8415298089,6.200645705357807,6.737214387612099,0.09274877354490946,0.08636666464781055,0.07012749076373326,0.07936754285022106,0.07086563503119132,0.07981421476591363,0.11065350372478953,0.07154699897038337,0.07639225364908243,0.09044727757252741,0.08029116952334807,0.09137847495608988,3.9404508408170447,0.2719041936615638,0.5064796929049183,0.0847457627118644,0.4666654692742179,0.23323049304924434,0.0018362036372812102,3132.261642966616,152.5902415906773,0.016000000000005343,1.8037882446557556,2.6685513689866505,Sam,REC_20260813_183703.csv
right,253,soft,246.176,0.9759999999999991,0.01639344262295082,12309.0,0.3487843089296435,37940.871813915925,833.3333333333334,0.20797422414574543,0.2294904228406216,0.42500903505601734,0.15500280340486264,0.38428491331289644,0.4033538607292751,5534.0,4430.096774193548,-0.8999999999999773,666.6451612903226,0.1504809477692907,7.0,-0.8166666666666667,6.183333333333334,1.0333599150615957,-0.4956998322700783,9082869.834905101,8454374.0,2342057.0,2353052.0,4362114.970459002,1134644.9614862448,937048.4180405417,18.74019192740614,10.926887614115373,0.09464586079092425,0.08414583530542549,0.07113366780016456,0.07735577028099583,0.06755841640392332,0.07859727814873337,0.11097842470491433,0.07242978745094042,0.07662761317381837,0.09514828919487668,0.08257301595392222,0.08880604079136115,4.910202357343799,0.31279533324346676,0.5707440829372474,0.11475409836065574,0.45706327611118286,0.21318399828003506,0.0006042700735287968,3735.312079777703,143.8669512180446,0.018475208614074205,2.270107839475179,2.298492683101765,Sam,REC_20260813_183703.csv
right,254,soft,247.168,0.9759999999999991,0.01639344262295082,16147.0,0.6537256354475736,38286.72486645992,1343.75,0.3353584364350145,0.2273391812865497,0.4464546783625731,0.15112680806276474,0.39415860921384704,0.3834162302432019,5472.0,4352.145161290323,-7.5,638.0403225806451,0.14660364002920323,5.0,-0.7,4.3,0.9792109806075036,-0.5833411583118835,9516124.015370755,9117774.0,1665218.0,2156354.0,4442760.132747234,1041217.8239674071,796911.7967702755,20.26683474849184,74.82345674920192,0.09334291950947438,0.08332561250847746,0.06581848773130046,0.08008286606901306,0.06849051079741914,0.08087965519413859,0.11423732456741761,0.07350842928774463,0.08137996464479881,0.08842876890521174,0.0776183787750201,0.09288708200998394,4.145280977974826,0.2847982939614556,0.499309556205763,0.09836065573770492,0.4275781397233922,0.24325414339540025,0.0008513137610501253,3515.104740023153,260.27774072097077,0.018475208614074205,1.4001088670631303,3.2745474877055485,Sam,REC_20260813_183703.csv
right,255,soft,248.16,0.9759999999999991,1.0,16247.0,0.6616709540123971,39536.107863572004,821.1805555555555,0.20494126671028662,0.22768341163715214,0.42428623057462955,0.1550349716652931,0.3931996703400894,0.3942906959487272,5534.0,4422.935483870968,-4.699999999999989,665.741935483871,0.15052038129690543,0.7213114754098361,0.0,0.7213114754098361,0.9318691958901834,-0.6292506224428438,9407673.335757678,8833111.0,1850921.0,2656042.0,4342738.616319959,1001546.0477727652,1035819.9963475985,17.218142179774265,9.005409110472485,0.09156085215628212,0.08539796223497749,0.07001261751427676,0.07921319223111202,0.06939268184171948,0.08118604634201486,0.11243809759975494,0.0741260730357156,0.07800978769026555,0.08855963416501958,0.0809088986295775,0.08919415655928409,4.20196912987507,0.2625746243055361,0.5056408476940314,0.09836065573770492,0.425729300298968,0.23242042647021202,0.0009065244713714735,2245.294635454308,298.25930773008855,0.0,2.495313580936109,3.322092206752202,Sam,REC_20260813_183703.csv
right,256,soft,249.152,0.9440000000000168,0.01694915254237288,17214.0,0.7385021845342413,39329.928082822626,1328.125,0.33145891973228175,0.23535911602209944,0.43922651933701656,0.15342634883844236,0.39274054885207654,0.390655737704692,5430.0,4400.7,-10.800000000000011,654.2666666666667,0.14867331712379092,2.0,-0.7586206896551724,1.2413793103448276,1.019289288718531,-0.5176130722047039,9686586.504448561,9098226.0,1753183.0,2824640.0,4502300.498864258,898465.2424606238,1040507.0145223374,23.78936617546161,12.704935617390518,0.09357223472023392,0.08736110164292045,0.06873148968724672,0.07844206603494899,0.0682845910877815,0.08113481946054038,0.11169435165617592,0.07311715560403269,0.07751797062588528,0.09091735405730908,0.08030919323440969,0.08891767218851547,4.321445722646434,0.2755364308568544,0.5031470938574654,0.1016949152542373,0.47801331423334,0.2469492057436079,0.0008533196304903089,589.2902510647174,297.29772805641943,0.0184752086140578,1.6412090804093709,3.339174837600393,Sam,REC_20260813_183703.csv
right,257,soft,250.112,0.9279999999999973,0.9827586206896551,18626.0,0.8506900826695506,42005.96855209983,1235.4166666666665,0.3083217872960676,0.23449684366877088,0.45618269587820276,0.15008665913557515,0.3984463254979032,0.37667974211567673,5386.0,4381.0847457627115,-11.199999999999989,636.2542372881356,0.1452275576051129,0.24561403508771928,0.0,0.24561403508771928,1.1324518474271936,-0.2565746066090844,9878762.577552767,8982162.0,1964542.0,3612657.0,4549890.763510741,1005148.3438777841,1183712.0267593616,15.470032473255078,8.64327763808339,0.09383172652852789,0.08667074170935146,0.06660760433914673,0.08113848439361818,0.07069683229909782,0.081150090527847,0.11200306401943641,0.07160984819176429,0.07879017656798874,0.08952198201822938,0.07847681094381084,0.08950263846118135,3.8960422955604734,0.27352043201389686,0.4827437560346251,0.08620689655172414,0.47182864393282076,0.21523118393514257,0.002112914243914363,1196.4164548071305,269.9318002048472,0.02444040370643001,1.6968743147742698,1.3236136835425374,Sam,REC_20260813_183703.csv
right,258,soft,251.056,0.9599999999999795,1.0,18664.0,0.8537093037241836,38198.866488418214,1300.0,0.32443978966736287,0.24416681976851,0.436523975748668,0.15555152475364808,0.3929118759763384,0.3958941794951654,5443.0,4428.55737704918,-15.100000000000023,667.5327868852459,0.15073368820842373,0.9166666666666666,0.0,0.9166666666666666,1.019718194478492,-0.5003258177575454,9524002.289958881,8790350.0,1977981.0,3086091.0,4460287.980758952,820999.1456622733,1158417.987564575,18.658881617297276,7.824388422943414,0.09404313287086051,0.08541803940149996,0.06736086946864983,0.07965810573698277,0.0699520992663118,0.08038735183718193,0.11060849479162811,0.07309118907833657,0.07749627973436193,0.0913852714498301,0.08246033567531151,0.08813883068904502,4.540284093666617,0.2974039771195813,0.5552898880301714,0.1,0.4722613841480632,0.2653934395850687,0.0008599308670125001,826.4066795470259,47.5339486382827,0.015999999999991136,2.3005311008905105,1.7622008324747733,Sam,REC_20260813_183703.csv
right,259,soft,252.032,0.9439999999999884,0.0,18635.0,0.8514051613403848,38023.38730307967,1078.125,0.26906665248855816,0.23702269927855008,0.4172092204821397,0.15272037273615388,0.39866235815736073,0.38308199811476923,5683.0,4435.666666666667,-9.399999999999977,655.9083333333333,0.14787142105658674,0.0,-1.9152542372881356,-1.9152542372881356,1.1090646606946173,-0.28723994603132663,9999148.43508046,9162978.0,2307848.0,3270572.0,4510168.058695569,1122234.259614705,1089133.2854806762,15.312729621710067,69.32226986790526,0.09316900879236491,0.08747651611933568,0.06346659652814307,0.0804275944991358,0.07135718043135192,0.07985646652137972,0.11116329751258734,0.0716991057338243,0.07954460058615766,0.09064777936424437,0.08102126700232959,0.09017058690914555,4.57066205590169,0.26443557181759325,0.5062015723983798,0.0847457627118644,0.46544777887611244,0.20339219282510623,0.0014952936343128988,19.857828010131435,114.11995952520994,0.015999999999991136,1.026575202492607,3.486859190266605,Sam,REC_20260813_183703.csv
right,260,soft,252.992,0.9759999999999991,0.01639344262295082,19712.0,0.9369762422835349,38746.89103657221,1046.875,0.2612676190830927,0.23068371317398556,0.44228274967574577,0.15518924273768245,0.3908758486058098,0.3970295000090884,5397.0,4428.5161290322585,-8.800000000000011,667.233870967742,0.15066759418431863,3.0,-0.06666666666666667,2.933333333333333,0.860011843005476,-0.8172991248238706,9283981.150568811,8712160.0,1238834.0,2959031.0,4332789.0174683705,958451.8182902626,1150947.409975972,13.974948209435958,7.7099925243954175,0.09342312286938026,0.08549066169400658,0.0697240756388217,0.07981265114652836,0.06924332041607179,0.0793828851140701,0.11189942018006467,0.0740982197488418,0.076946330235133,0.09128157687713061,0.08109102298884065,0.08760671309111039,4.220662635351624,0.28397320328994335,0.5159807138887811,0.08196721311475409,0.45800127606532615,0.2697727722604687,0.0007923499577876371,613.6060082278252,138.00805758480803,0.01600000000000536,2.0451602449994426,3.2848381296913582,Sam,REC_20260813_183703.csv
right,261,soft,253.984,0.9279999999999973,0.0,17760.0,0.7818836238981782,41718.10533809032,625.0,0.15598066810930905,0.22337569357436907,0.423841059602649,0.15054175121559019,0.397189785213829,0.37901717722790806,5587.0,4426.949152542373,-7.0,645.5084745762712,0.14581339254948505,0.0,-0.4482758620689655,-0.4482758620689655,0.9926477577457321,-0.5536392674772661,9887106.422548257,9097005.0,2513099.0,2946813.0,4586913.092643075,1210809.846493178,1126508.4874049444,15.479868952875748,9.11972388961523,0.0941881389027145,0.08627818829204793,0.06594433171254643,0.081484742907462,0.07154561813239405,0.08053907117424099,0.11147823423561393,0.07215437038171446,0.07734216470768407,0.08916497568819633,0.07838738083387572,0.09149278303150962,4.449475087490931,0.2871027777239441,0.52773221990859,0.08620689655172414,0.44930097847857303,0.20209345905614085,0.0010207196874526068,977.7404222661972,253.073554442836,0.024440403706433116,2.6918862041480525,4.8523969504230395,Sam,REC_20260813_183703.csv
right,262,soft,254.928,0.9279999999999973,1.0,20655.0,1.0119005963498215,38547.63243053975,1225.0,0.3057221094942458,0.23383995605200514,0.4343526826588537,0.15051195199845155,0.39215329526758924,0.3838089691319838,5461.0,4378.389830508475,7.600000000000023,637.728813559322,0.14565373076550855,0.7586206896551724,0.0,0.7586206896551724,1.103470200977917,-0.35517413201314785,9897558.921492713,9192300.0,2328618.0,2835636.0,4564275.021158985,1084849.0235744778,924607.7973620113,15.278528619160905,9.998173246200523,0.09570502274266911,0.08551243588502855,0.06882802671053904,0.07957417981225201,0.07003580760669698,0.08010839059324494,0.11186296332139746,0.07192490080325172,0.07692248137036678,0.08983257524436272,0.07858705119519983,0.09110616471499079,3.965852841994668,0.22005656029508971,0.46696452501151436,0.08620689655172414,0.42968998741403386,0.18060072213246237,0.0013469401767212015,1476.5149282460009,308.14148028948955,0.027712812921103086,1.65640358424735,2.2738545974473205,Sam,REC_20260813_183703.csv
right,263,soft,255.872,0.9599999999999795,0.0,11256.0,0.265120104442051,35872.40259586748,656.25,0.16377970151477453,0.2340036563071298,0.43455210237659964,0.1545179276983863,0.39011114803736935,0.3960869318287094,5470.0,4439.508196721312,0.19999999999998863,665.2049180327868,0.14983752446364607,0.0,-0.4166666666666667,-0.4166666666666667,1.0281518276542785,-0.40196876207453336,9179347.246207707,8519126.0,2008524.0,2765997.0,4444788.656854207,1047534.334267559,1084092.811551866,11.64701868744174,9.822431557903613,0.09531775045234665,0.08694656770429451,0.07115320704553008,0.07867877847937667,0.07079502234038623,0.0788597171448617,0.10899154388685794,0.07257486798862671,0.07483106236845019,0.0911930874044533,0.08194305970975961,0.0887153354750563,4.509628999527921,0.29790756365219445,0.563479459249878,0.08333333333333333,0.5012507714880745,0.19985285429567531,0.0006854393634217812,4813.596057003529,337.75067850906066,0.0184752086140578,2.258098123682512,2.4229377686410696,Sam,REC_20260813_183703.csv
right,264,soft,256.848,0.9759999999999991,0.0,16874.0,0.7114881014138411,36866.80573361354,890.625,0.22227245205576543,0.22822931785195935,0.4281567489114659,0.1582234609182233,0.3833221395759781,0.41276890787773035,5512.0,4490.790322580645,-1.1999999999999886,690.6693548387096,0.15379683869137195,0.0,-0.8360655737704918,-0.8360655737704918,0.7488914021544126,-0.948080453035093,9732310.896751089,9106778.0,2001194.0,2789210.0,4427273.1786818635,1272873.5026449568,1072394.1544413432,15.226790148636425,11.050140743332747,0.09403115336405331,0.08348627477741184,0.070829547209522,0.07715072783366675,0.06673514612342824,0.07938828211141799,0.10997417654051841,0.07396858804219389,0.07656170873005326,0.09404192810375356,0.08425487287602944,0.08957759428795133,4.383043690513566,0.31629544747119825,0.529446385266419,0.09836065573770492,0.4845044868157077,0.24673752408823799,0.0005845364580169333,4729.324934209242,285.8364461686632,0.02444040370643001,2.3727627578712482,0.9557829482435257,Sam,REC_20260813_183703.csv
right,265,soft,257.84,0.9279999999999973,1.0,14946.0,0.5583023594840419,38106.76063377731,1000.8680555555555,0.249785708791713,0.2395057241504634,0.4323096492822097,0.15281569767891534,0.3889150998120548,0.39292816800549696,5503.0,4382.813559322034,0.6000000000000227,648.457627118644,0.14795464564980315,2.103448275862069,0.0,2.103448275862069,1.1266894088161148,-0.1852197993945519,9607985.41558099,8989492.0,2222327.0,2561968.0,4710710.402843009,962156.7155646402,1140443.1905127892,10.364095936522277,4.145176786299757,0.09558135397894704,0.08553827353375665,0.07048718801481905,0.07887511311517251,0.06916461061310357,0.07876683192438878,0.11061310357095898,0.07240531196584502,0.07657027062563325,0.08942866203120045,0.08041038571307031,0.09215889491310435,4.261938266404557,0.27454382663582594,0.5377433241712692,0.08620689655172414,0.47255325410493954,0.1750516659737969,0.0019628757691502272,2854.6806009312536,175.99563258695872,0.02444040370643001,3.597288752003937,2.1511252745631717,Sam,REC_20260813_183703.csv
right,266,soft,258.784,0.9600000000000364,0.016666666666666666,14371.0,0.5126167777363062,36370.9015697989,964.0625,0.24060018055860924,0.2385759829968119,0.4195890896209706,0.15226441652454328,0.3920594609489622,0.388370723552764,5646.0,4402.393442622951,-8.899999999999977,649.2131147540983,0.147468217735509,6.0,-1.8983050847457628,4.101694915254237,1.1127601702508332,-0.34400697540565695,9627240.12426578,8664512.0,2420248.0,3428175.0,4481545.129628563,1283812.8827055104,1277093.2764882697,29.693327550095262,13.663363253609631,0.09549201998912664,0.08703536824231231,0.06498700408868499,0.08017993192972526,0.07005131336903175,0.07856382146820284,0.11302719087232728,0.07271752325486136,0.07622902593969004,0.08992872729439277,0.07954689326968192,0.09224118028196286,4.876400660222228,0.31789133121278024,0.5959223222525579,0.1,0.463366679533988,0.2621800256575822,0.001052645061619884,1311.03127346372,56.126711739621406,0.02444040370643622,3.678265632748759,3.438585420850912,Sam,REC_20260813_183703.csv
right,267,soft,259.76,0.9279999999999973,0.0,18056.0,0.8054017668500562,40177.524537980185,1494.7916666666665,0.3730537645614308,0.22466246624662467,0.41872187218721874,0.15649402694553644,0.3936300141215984,0.39756629660131426,5555.0,4440.847457627118,-0.30000000000001137,674.1355932203389,0.15180336628372962,0.0,-0.6551724137931034,-0.6551724137931034,0.888484195664796,-0.6957738444187607,9753141.59413904,9210626.0,1880243.0,2598620.0,4536591.637351721,919008.8463590527,972560.5609089707,16.192538719563352,11.932523507772174,0.09321018281744974,0.08752337697034465,0.07006984466241747,0.0793519331323232,0.07166520361818252,0.07938628296629902,0.10929735506278386,0.07500477081027443,0.07570321743444908,0.08869127132552193,0.08148925613526202,0.0886073050646922,4.614252360033566,0.3154535821311513,0.537603113717012,0.08620689655172414,0.46561448516769294,0.21544003316212645,0.0004529101220287107,1982.504728872017,296.36369291898694,0.018475208614090605,3.4130704915940537,4.038320720378567,Sam,REC_20260813_183703.csv
right,268,soft,260.704,0.9279999999999973,1.0,18612.0,0.8495777380704753,41036.035249521854,1317.7083333333333,0.3288592419304599,0.22482014388489208,0.43219424460431655,0.14979319852941175,0.39943704044117645,0.3750107860900459,5560.0,4425.762711864407,-16.80000000000001,642.1016949152543,0.1450827205882353,0.6896551724137931,0.0,0.6896551724137931,1.1448878598053374,-0.19686772076832737,9685445.415980516,9093339.0,2157576.0,2542421.0,4544544.069943543,1077680.9739195723,1022794.4537890202,12.249612186167877,74.45966612760743,0.09403722426470588,0.08828507965686275,0.06824448529411764,0.08051853553921569,0.07317708333333334,0.0809015012254902,0.10926776960784314,0.07075291053921569,0.07655484068627451,0.08963311887254902,0.07904028799019608,0.08958716299019608,4.066672859161362,0.24606817792140423,0.47338285620950793,0.08620689655172414,0.47603459279870763,0.19164315293655157,0.0015399734004946286,2304.865939702335,270.2151398204643,0.018475208614090605,3.438187624099386,3.6423417805987373,Sam,REC_20260813_183703.csv
right,269,soft,261.648,0.9119999999999777,0.017543859649122806,21536.0,1.0818988529059175,38487.56226367162,1125.0,0.2807652025967563,0.22640480087288598,0.43935260956537553,0.15001788241148203,0.396631886672161,0.3782295056256916,5499.0,4435.103448275862,-20.0,644.0258620689655,0.14521101245548831,4.0,-0.23214285714285715,3.767857142857143,1.0561223921939211,-0.4597349518352294,9551716.880851422,8861211.0,1800830.0,3077539.0,4507670.686969101,1075106.7600747212,1015664.3526641736,22.958958897328802,14.280805327750116,0.09539489029529304,0.08718453093657186,0.06910774541666018,0.08028814007370663,0.07104759831438834,0.08024537778537995,0.10940925842417079,0.07088432412259559,0.07786623956211416,0.09038392759955838,0.07913355828888646,0.08905440918067455,4.319053331282146,0.2686292559329497,0.520026131288115,0.08771929824561403,0.43474677140412027,0.21852860871444102,0.0012809411587993065,1869.4612414632436,184.95084275587905,0.009237604307045302,2.096919287262384,2.5709799210660442,Sam,REC_20260813_183703.csv
right,270,soft,262.576,0.9279999999999973,0.0,21454.0,1.0753836916827622,40184.25578507085,1312.5,0.32755940302954906,0.2233375156838143,0.4418354543825058,0.14815767450074094,0.40058582802914555,0.3698525113321723,5579.0,4415.016949152542,-18.69999999999999,633.042372881356,0.14338390546900795,0.0,-0.08620689655172414,-0.08620689655172414,1.1272949648414883,-0.2537338345493678,9589277.608684452,9024923.0,1665218.0,2780658.0,4569216.43480988,917174.234987512,977217.4767407202,15.00582046292575,11.260444929359124,0.09428913646030881,0.08712176470136591,0.06659091083589905,0.08101778982363736,0.07226492018764925,0.08161283139976813,0.11023625070061348,0.07022258393925201,0.07856852191672489,0.08804311939989098,0.07793509056148891,0.09209708007340127,4.480929834087365,0.260605170461522,0.5186288489092865,0.10344827586206896,0.4443227141207215,0.22042511682372806,0.0013764018058324225,1665.0057056959215,109.78758162334354,0.009237604307045302,2.0958904147368136,0.5985949985556994,Sam,REC_20260813_183703.csv
right,271,soft,263.52,0.9120000000000346,0.0,15506.0,0.6027961434470541,41040.95941861009,854.1666666666667,0.21317357974938908,0.22627737226277372,0.4363138686131387,0.15215614858396956,0.39333271073132386,0.38683827821230066,5480.0,4430.793103448276,-12.800000000000011,653.5258620689655,0.14749636166950728,0.0,-1.4912280701754386,-1.4912280701754386,0.9081680998677206,-0.6843496109927059,9227498.571201026,8800124.0,1955990.0,1969429.0,4544074.771733663,952714.5063963362,776041.0939213786,21.107932521380334,15.412391534169643,0.09273656930727743,0.08511358595409867,0.0728366525802962,0.07931171347855524,0.07004272606289837,0.08044796214579782,0.1115158024172523,0.072509786525336,0.07841672308997376,0.08857291836909402,0.07964636205863353,0.08884919801078657,4.660994917767139,0.3372459315257396,0.5600539718414306,0.08771929824561403,0.4819252915416836,0.23319638448263333,0.0004776853865754737,3457.993830725163,230.4258336532885,0.0092376043070289,2.116714871837133,0.8982935491113165,Sam,REC_20260813_183703.csv
