sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,transition,asphalt,concrete
1,1778969580016,-1407,-1617,15266,3301115,-21991,246789,0,0,0,653,629,281,515,528,475,432,223,423,363,239,613,0,,,
2,1778969580016,-6326,-50385,13472,1469741,631634,1589471,0,0,0,372,319,267,294,225,302,415,432,274,316,502,255,0,,,
1,1778969580032,-1057,-1593,15702,4006054,24434,364075,0,0,0,646,626,288,519,523,484,377,216,424,341,215,599,0,,,
2,1778969580032,-4130,-18171,20397,3040887,-199142,1568701,0,0,0,368,301,232,289,226,286,449,623,250,391,648,245,0,,,
1,1778969580048,-1172,-1407,16147,4726875,125838,434936,0,0,0,632,618,302,526,531,488,341,213,435,320,202,576,0,,,
2,1778969580048,-1186,22172,17908,3666413,-1683544,775798,0,0,0,364,316,231,287,223,290,462,682,256,451,699,247,0,,,
1,1778969580064,-2368,-2077,17008,5404935,243124,563217,0,0,0,593,593,287,528,531,493,335,219,447,302,200,525,0,,,
2,1778969580064,-1631,20784,12557,4572937,-2409252,-401949,0,0,0,373,303,241,295,216,299,538,728,283,546,753,250,0,,,
1,1778969580080,-3230,-3311,21057,6189286,381179,779464,0,0,0,541,541,268,510,516,470,333,229,448,286,203,482,0,,,
2,1778969580080,-1497,-6302,22076,5541769,-1138652,-861319,0,0,0,390,303,318,302,204,315,595,751,285,621,775,258,0,,,
1,1778969580096,-4819,-3441,28016,7094588,478918,990823,0,0,0,483,483,279,474,465,407,356,226,415,273,206,438,0,,,
2,1778969580096,550,-10653,28107,4500855,-147829,-663399,0,0,0,404,318,381,303,205,315,619,759,275,641,777,261,0,,,
1,1778969580112,-7269,-2522,32768,7894822,454483,1265712,0,0,0,461,455,259,390,405,381,370,233,396,258,216,403,0,,,
2,1778969580112,1301,-1727,20200,2511877,-107512,-316428,0,0,0,403,331,379,321,221,334,621,747,292,643,770,280,0,,,
1,1778969580128,-7666,-244,35151,8535009,-31764,1750739,0,0,0,437,339,272,310,253,320,429,242,380,315,284,348,0,,,
2,1778969580128,210,2215,11462,1467298,-19547,-150272,0,0,0,423,333,398,324,226,327,659,742,304,673,782,279,0,,,
1,1778969580144,-7092,6996,33055,8636412,-338419,2282192,0,0,0,443,371,282,334,294,345,445,253,391,319,295,340,0,,,
2,1778969580144,86,1268,8662,1182635,278554,-163711,0,0,0,428,353,397,326,214,325,670,747,286,658,783,272,0,,,
1,1778969580160,-7705,16424,23579,6819699,507018,2592512,0,0,0,444,373,283,340,292,341,443,247,387,324,293,328,0,,,
2,1778969580160,1407,-320,10260,864985,274889,-123394,0,0,0,447,362,405,329,245,329,670,749,273,674,784,286,0,,,
1,1778969580176,-9145,18736,19870,1942551,1086118,1687209,0,0,0,440,373,282,333,296,340,446,255,375,322,299,329,0,,,
2,1778969580176,1646,-81,11036,461814,17104,-48869,0,0,0,448,372,408,347,249,345,672,741,263,647,777,277,0,,,
1,1778969580192,-7695,15841,17803,-2063502,1086118,317649,0,0,0,441,372,286,326,294,342,446,258,372,326,302,335,0,,,
2,1778969580192,909,995,10552,327423,-111177,-32986,0,0,0,448,381,390,360,260,341,674,719,251,633,758,288,0,,,
1,1778969580208,-6197,11217,13448,-3457497,1091005,-841772,0,0,0,441,371,293,327,287,358,441,257,382,330,307,343,0,,,
2,1778969580208,693,1196,10203,455705,-42760,-62308,0,0,0,432,385,387,347,262,340,646,695,252,604,743,298,0,,,
1,1778969580224,-6058,9863,9662,-3247359,471587,-1249830,0,0,0,437,369,299,325,283,371,440,255,394,332,308,347,0,,,
2,1778969580224,698,1115,10035,596204,6108,-86742,0,0,0,423,392,382,344,262,349,632,669,248,568,738,312,0,,,
1,1778969580240,-3919,9399,8834,-3666413,-422718,-1517389,0,0,0,438,373,302,322,282,371,443,256,398,333,307,344,0,,,
2,1778969580240,689,1143,9992,709825,18325,-98960,0,0,0,414,397,404,337,251,367,629,636,272,538,711,314,0,,,
1,1778969580256,-670,8231,9964,-4710992,-747699,-1836260,0,0,0,440,377,300,325,283,370,446,256,397,334,308,341,0,,,
2,1778969580256,603,1091,10059,829554,52534,-100181,0,0,0,406,400,391,343,263,361,552,538,310,522,667,311,0,,,
1,1778969580272,-713,6010,10500,-5539325,-444709,-1890017,0,0,0,435,374,297,327,284,372,449,255,396,334,307,340,0,,,
2,1778969580272,674,952,10054,921184,95294,-97738,0,0,0,410,416,378,350,286,366,540,497,300,512,631,325,0,,,
1,1778969580288,-1770,3766,10715,-6134308,-588874,-1533271,0,0,0,435,372,294,328,282,363,454,256,391,336,308,336,0,,,
2,1778969580288,909,655,9825,972497,74525,-96516,0,0,0,418,424,391,365,294,388,574,502,284,512,603,330,0,,,
1,1778969580304,-1407,2053,11586,-6459289,-1176526,-883311,0,0,0,443,371,291,333,282,346,457,256,384,338,306,330,0,,,
2,1778969580304,1024,392,9523,968832,7330,-112399,0,0,0,436,423,412,398,294,405,568,464,295,503,562,323,0,,,
1,1778969580320,110,1172,13486,-6607118,-1308473,-507018,0,0,0,442,370,289,329,280,348,460,256,393,337,306,335,0,,,
2,1778969580320,1072,224,9384,922406,-59864,-156381,0,0,0,462,440,427,419,304,415,565,392,304,478,509,328,0,,,
1,1778969580336,583,531,15305,-6759834,-1143539,-442266,0,0,0,442,373,291,335,284,351,463,259,389,341,309,339,0,,,
2,1778969580336,1057,-138,9557,845437,-96516,-212581,0,0,0,475,470,428,418,318,428,574,322,319,462,470,351,0,,,
1,1778969580352,229,-229,16558,-6883229,-1077566,-640186,0,0,0,437,374,292,337,288,353,464,262,393,352,309,339,0,,,
2,1778969580352,1048,-349,9715,781907,-118507,-248011,0,0,0,495,496,405,446,354,459,572,275,347,459,443,392,0,,,
1,1778969580368,-162,-918,17803,-6847799,-1131322,-1050688,0,0,0,441,378,292,337,291,348,463,260,381,350,312,337,0,,,
2,1778969580368,1148,-277,9925,778242,-156381,-287106,0,0,0,531,500,403,484,401,496,571,251,374,463,409,418,0,,,
1,1778969580384,-1167,-1335,19463,-6753726,-1106887,-1469741,0,0,0,439,375,282,333,290,343,467,261,385,347,306,338,0,,,
2,1778969580384,1277,-224,10203,864985,-211359,-357967,0,0,0,547,502,443,486,445,526,565,222,386,445,368,442,0,,,
1,1778969580400,-3062,-1871,22148,-6715852,-1145983,-1651779,0,0,0,439,379,282,340,297,352,466,251,386,347,306,339,0,,,
2,1778969580400,1373,-335,10600,996932,-254119,-445931,0,0,0,580,512,395,531,486,499,567,192,392,450,353,466,0,,,
1,1778969580416,-3991,-4733,25608,-6838025,-1380555,-1249830,0,0,0,439,378,285,345,299,356,461,246,386,349,299,336,0,,,
2,1778969580416,1206,-555,11337,1243721,-284663,-522900,0,0,0,588,525,349,510,486,500,507,175,381,423,323,500,0,,,
1,1778969580432,-3062,-11021,27590,-6927211,-1519832,-700051,0,0,0,442,376,279,347,300,355,461,249,389,349,293,337,0,,,
2,1778969580432,847,-823,11945,1569923,-271224,-565661,0,0,0,607,529,316,538,519,517,494,169,407,405,300,532,0,,,
1,1778969580448,-607,-19999,26896,-6725626,-1588249,-343306,0,0,0,444,377,282,352,296,363,464,258,398,349,288,354,0,,,
2,1778969580448,244,-971,12624,1969429,-183259,-548556,0,0,0,651,543,310,540,543,511,467,193,409,378,279,527,0,,,
1,1778969580464,2053,-30141,24407,-5914397,-1517389,-106290,0,0,0,443,380,291,356,292,371,468,267,405,351,287,369,0,,,
2,1778969580464,272,-775,14036,2483778,-67195,-466701,0,0,0,666,585,245,527,560,506,422,190,385,367,291,551,0,,,
1,1778969580480,3871,-39085,19865,-4504520,-940732,226020,0,0,0,438,383,287,357,296,364,467,276,406,354,294,355,0,,,
2,1778969580480,655,-445,15395,3167947,-42760,-408057,0,0,0,670,580,250,512,576,512,357,186,383,334,274,557,0,,,
1,1778969580496,4446,-43890,14424,-2913827,-411723,364075,0,0,0,434,362,266,352,282,347,467,289,396,365,322,331,0,,,
2,1778969580496,1110,-454,15874,3981619,-109955,-406836,0,0,0,677,564,275,501,582,509,303,173,377,321,255,564,0,,,
1,1778969580512,4804,-47499,10169,-1160643,-127059,141720,0,0,0,429,315,239,339,240,331,492,360,373,407,400,314,0,,,
2,1778969580512,1789,-976,16271,4852713,-155159,-502131,0,0,0,653,571,277,530,587,540,256,146,381,311,221,532,0,,,
1,1778969580528,3168,-47752,11471,504574,171042,-464257,0,0,0,421,302,225,332,226,327,547,547,358,479,514,278,0,,,
2,1778969580528,2881,-1167,17745,5755572,-186924,-691499,0,0,0,601,596,314,509,576,553,245,137,389,290,205,459,0,,,
1,1778969580544,3058,-30858,15477,3073873,1489289,-952949,0,0,0,411,306,212,319,226,323,599,599,360,534,576,246,0,,,
2,1778969580544,4192,-1727,22263,6808703,-283441,-1023810,0,0,0,514,575,295,478,531,489,245,145,359,280,206,385,0,,,
1,1778969580560,3531,-2292,18348,4572937,2948035,-978606,0,0,0,420,327,222,315,223,339,638,638,362,594,622,232,0,,,
2,1778969580560,5642,-2890,28982,7722558,-445931,-1317025,0,0,0,459,497,249,415,420,404,246,167,323,275,224,339,0,,,
1,1778969580576,4221,9873,21718,4370129,3240029,-296880,0,0,0,427,281,247,331,200,359,652,652,356,634,653,224,0,,,
2,1778969580576,7245,-2694,35850,8494692,-365297,-1596801,0,0,0,412,397,245,338,301,333,277,196,294,263,254,291,0,,,
1,1778969580592,2885,851,23622,3806912,2153910,366519,0,0,0,443,317,367,350,234,361,670,670,357,677,679,263,0,,,
2,1778969580592,6551,1009,39846,8940623,-6108,-1865582,0,0,0,374,350,258,300,242,297,317,209,274,263,275,257,0,,,
1,1778969580608,914,-5312,21957,2893057,1029918,378736,0,0,0,464,368,440,358,265,374,687,687,368,685,685,287,0,,,
2,1778969580608,8102,10078,35108,8620530,0,-2064724,0,0,0,379,375,260,292,230,299,331,206,274,278,285,263,0,,,
1,1778969580624,526,-2852,16645,1850921,498466,43982,0,0,0,482,409,466,357,290,385,695,695,373,695,695,310,0,,,
2,1778969580624,11127,23010,23799,6371324,-202807,-2168571,0,0,0,380,393,280,289,242,303,335,208,277,278,300,263,0,,,
1,1778969580640,894,277,12275,1165530,146607,-31764,0,0,0,498,434,497,369,330,387,699,699,368,697,697,341,0,,,
2,1778969580640,8480,28083,20392,1331686,-603534,-1109331,0,0,0,382,379,287,285,241,295,338,214,273,280,306,258,0,,,
1,1778969580656,397,875,10662,777020,-222354,-10995,0,0,0,505,452,517,380,356,389,696,696,367,695,695,378,0,,,
2,1778969580656,6408,22746,16094,-2687807,-1665218,740368,0,0,0,391,376,278,287,242,299,336,216,276,283,306,260,0,,,
1,1778969580672,-373,397,10787,607200,-420275,-12217,0,0,0,503,459,523,399,361,397,692,682,372,690,690,410,0,,,
2,1778969580672,9145,16779,9279,-3119077,-1332907,1563815,0,0,0,382,359,278,279,237,293,328,211,280,278,309,261,0,,,
1,1778969580688,-358,794,11016,620639,-406836,-28099,0,0,0,502,463,519,418,358,411,689,651,387,674,677,430,0,,,
2,1778969580688,8413,14319,6719,-3358537,125838,1704314,0,0,0,381,359,307,281,238,314,322,215,281,275,316,273,0,,,
1,1778969580704,-201,1210,11012,759916,-420275,-19547,0,0,0,513,471,508,421,364,421,681,615,408,650,661,445,0,,,
2,1778969580704,2938,13170,9227,-4267504,1210734,1638340,0,0,0,371,371,277,285,247,307,328,226,275,269,319,266,0,,,
1,1778969580720,-268,1172,10777,948062,-466701,0,0,0,0,527,481,492,421,372,418,667,579,417,627,632,458,0,,,
2,1778969580720,186,9853,11706,-5510004,553443,1612684,0,0,0,375,364,289,289,246,320,334,226,282,270,311,276,0,,,
1,1778969580736,-387,1014,10562,1070235,-472809,10995,0,0,0,528,497,470,423,373,417,649,536,420,615,589,465,0,,,
2,1778969580736,531,6278,12658,-6384763,12217,1193630,0,0,0,378,347,305,289,235,328,328,215,283,268,306,279,0,,,
1,1778969580752,-382,928,10437,1152091,-450818,17104,0,0,0,530,506,451,424,386,423,630,489,426,593,545,479,0,,,
2,1778969580752,885,2948,13433,-6961420,101403,173485,0,0,0,379,351,308,289,236,330,333,219,288,274,311,277,0,,,
1,1778969580768,-315,784,10380,1232726,-433714,9773,0,0,0,543,507,434,434,386,429,614,438,429,570,503,476,0,,,
2,1778969580768,-957,1612,15046,-7152010,414166,-713490,0,0,0,393,348,310,291,233,327,334,218,290,275,310,278,0,,,
1,1778969580784,-464,435,10160,1243721,-375071,-6108,0,0,0,542,505,446,453,390,442,589,382,427,536,464,508,0,,,
2,1778969580784,-2340,1655,17276,-7230200,436157,-906524,0,0,0,391,351,295,294,234,321,335,218,283,274,311,276,0,,,
1,1778969580800,-741,110,9777,1165530,-287106,1221,0,0,0,545,512,436,445,384,443,611,336,417,516,425,521,0,,,
2,1778969580800,-2005,1545,19033,-7382917,476474,-469144,0,0,0,385,351,289,288,233,316,337,218,284,272,311,267,0,,,
1,1778969580816,-1263,-196,9504,1020144,-144164,80634,0,0,0,575,542,425,458,399,428,596,292,413,508,414,532,0,,,
2,1778969580816,-751,751,20339,-7478212,690277,400727,0,0,0,381,367,287,286,240,317,335,219,283,274,314,267,0,,,
1,1778969580832,-1545,-445,9700,921184,109955,243124,0,0,0,596,551,417,474,422,435,600,280,419,509,388,568,0,,,
2,1778969580832,622,-71,21962,-7453777,941954,1194852,0,0,0,380,384,283,286,245,317,332,220,281,277,316,268,0,,,
1,1778969580848,-1330,-670,9920,902858,349414,368962,0,0,0,615,571,431,478,452,434,594,249,407,496,361,593,0,,,
2,1778969580848,1737,-1502,24771,-7391469,1202182,1486845,0,0,0,381,379,287,281,236,312,339,218,282,269,308,262,0,,,
1,1778969580864,-861,-770,10093,939510,482583,445931,0,0,0,631,593,443,483,466,450,588,236,404,493,349,611,0,,,
2,1778969580864,1517,-4737,28351,-7435451,1326799,1180191,0,0,0,381,369,285,282,235,312,343,221,280,265,314,260,0,,,
1,1778969580880,-550,-765,10524,1049466,521678,478918,0,0,0,639,600,409,491,488,448,581,227,406,486,337,626,0,,,
2,1778969580880,-287,-10198,30988,-7580837,1221730,627969,0,0,0,381,365,273,290,241,319,336,220,284,272,328,271,0,,,
1,1778969580896,-579,-971,11227,1237612,564439,508239,0,0,0,645,611,381,507,510,458,568,223,415,472,326,634,0,,,
2,1778969580896,-3053,-18573,31997,-7536855,1155757,437379,0,0,0,385,361,276,290,234,322,336,203,293,275,321,280,0,,,
1,1778969580912,-430,-1143,11801,1481959,569326,548556,0,0,0,648,620,358,537,529,460,559,221,413,463,316,638,0,,,
2,1778969580912,-4757,-30782,30260,-6696304,780685,507018,0,0,0,388,366,287,289,233,325,344,196,291,280,319,287,0,,,
1,1778969580928,287,-1196,12189,1761735,511905,554665,0,0,0,649,630,336,533,535,461,541,219,398,460,306,638,0,,,
2,1778969580928,-2134,-42129,24249,-5207015,9773,311541,0,0,0,383,356,290,294,235,337,348,207,297,279,315,299,0,,,
1,1778969580944,1263,-1177,12696,2095267,359188,461814,0,0,0,651,640,322,509,532,466,506,219,394,446,295,632,0,,,
2,1778969580944,-105,-50461,15596,-3040887,53756,-87964,0,0,0,374,342,280,296,234,335,352,206,295,285,316,288,0,,,
1,1778969580960,947,-1153,13998,2538755,221133,317649,0,0,0,658,643,309,515,533,453,466,217,399,422,287,627,0,,,
2,1778969580960,-3689,-53854,11816,-939510,572991,95294,0,0,0,376,342,308,286,231,345,358,252,305,295,351,295,0,,,
1,1778969580976,-9,-1287,15104,3116634,186924,243124,0,0,0,660,653,302,516,540,450,419,212,388,406,282,623,0,,,
2,1778969580976,-6757,-50270,13701,836885,597426,873537,0,0,0,377,335,288,281,229,309,396,496,278,320,532,259,0,,,
1,1778969580992,-488,-1445,15568,3775147,228463,272445,0,0,0,648,645,289,517,550,472,363,216,385,355,244,590,0,,,
2,1778969580992,-5647,-30552,19803,2630385,106290,1312138,0,0,0,357,313,216,295,242,286,412,627,240,422,658,247,0,,,
1,1778969581008,-909,-1478,16190,4503298,299323,371406,0,0,0,635,635,297,509,554,479,328,218,392,327,228,564,0,,,
2,1778969581008,-1397,8796,17386,3952298,-989601,729373,0,0,0,363,324,224,295,230,293,441,672,239,474,716,245,0,,,
1,1778969581024,-1861,-1813,17501,5215567,420275,538783,0,0,0,599,599,299,506,534,504,342,223,407,309,225,526,0,,,
2,1778969581024,-129,16156,13974,4990769,-1532050,-376292,0,0,0,370,329,248,303,223,302,518,711,249,554,759,262,0,,,
1,1778969581040,-3177,-2986,21191,6032905,670730,797790,0,0,0,567,567,288,478,516,480,332,217,406,293,223,497,0,,,
2,1778969581040,-263,-2373,22344,5736024,-494800,-860098,0,0,0,375,329,286,295,209,308,566,732,259,589,776,274,0,,,
1,1778969581056,-5388,-3393,27925,7038389,1005484,1095892,0,0,0,509,509,275,429,481,459,326,217,396,293,226,461,0,,,
2,1778969581056,1206,-8451,27714,4905247,343306,-806342,0,0,0,399,336,317,324,217,302,599,738,263,625,779,272,0,,,
1,1778969581072,-7154,-2708,31816,7898487,1042136,1431868,0,0,0,476,476,277,375,412,399,358,221,373,272,237,420,0,,,
2,1778969581072,2579,-2708,20708,3025004,127059,-494800,0,0,0,418,330,343,333,210,309,636,736,267,658,782,273,0,,,
1,1778969581088,-7164,-454,35233,8802568,335975,1935221,0,0,0,449,381,295,313,301,344,409,249,360,303,303,371,0,,,
2,1778969581088,1861,751,12687,1718974,-81855,-229685,0,0,0,423,336,378,325,214,325,665,723,276,678,786,274,0,,,
1,1778969581104,-6216,7250,35051,8841663,224798,2368935,0,0,0,446,380,301,310,303,343,434,270,370,309,335,344,0,,,
2,1778969581104,909,808,9102,1121548,25656,-117286,0,0,0,424,340,387,336,231,340,673,717,289,687,790,294,0,,,
1,1778969581120,-7561,16089,25848,7150788,1546710,2355496,0,0,0,449,391,306,318,302,343,428,270,371,306,335,332,0,,,
2,1778969581120,1430,-19,9968,858876,102625,-92851,0,0,0,426,350,401,345,238,359,673,708,299,682,786,317,0,,,
1,1778969581136,-10969,19698,18320,2765997,2062281,1193630,0,0,0,451,385,314,323,287,342,426,266,365,307,332,331,0,,,
2,1778969581136,1708,268,10772,646295,-87964,-79412,0,0,0,429,368,441,355,243,377,671,691,297,679,758,326,0,,,
1,1778969581152,-8255,15506,16759,-1321912,785572,-821002,0,0,0,451,385,315,320,284,340,432,269,364,309,342,333,0,,,
2,1778969581152,1387,823,10681,575435,-204028,-85521,0,0,0,434,386,465,362,253,386,662,661,291,668,738,327,0,,,
1,1778969581168,-5537,11112,13630,-2756223,454483,-2315179,0,0,0,451,388,316,322,285,336,430,271,362,311,350,334,0,,,
2,1778969581168,1014,1014,10260,651182,-152716,-105068,0,0,0,439,408,467,353,260,388,644,626,290,640,731,329,0,,,
1,1778969581184,-5489,9399,9557,-2620611,465479,-2965139,0,0,0,452,386,322,325,281,335,425,267,359,312,345,331,0,,,
2,1778969581184,885,928,10069,737925,-61086,-114842,0,0,0,441,422,466,353,264,394,620,605,302,605,698,343,0,,,
1,1778969581200,-4216,9404,8638,-3185051,-194255,-2885727,0,0,0,451,389,319,313,275,331,423,269,356,311,343,329,0,,,
2,1778969581200,899,847,10064,795346,17104,-111177,0,0,0,436,422,463,358,270,401,598,568,319,544,655,345,0,,,
1,1778969581216,-1689,8365,9236,-4272391,-529009,-2663372,0,0,0,445,394,310,314,281,334,428,280,356,309,348,332,0,,,
2,1778969581216,1000,847,10064,845437,63529,-106290,0,0,0,430,428,442,354,265,389,586,528,313,517,629,339,0,,,
1,1778969581232,-679,5963,9935,-5287649,-284663,-2219884,0,0,0,449,397,317,313,284,336,428,277,359,311,348,334,0,,,
2,1778969581232,1148,713,9997,894306,63529,-105068,0,0,0,441,427,430,358,274,399,569,464,327,480,594,327,0,,,
1,1778969581248,-1426,3809,10102,-5739689,-378736,-1467298,0,0,0,445,396,324,315,281,341,431,269,362,311,346,334,0,,,
2,1778969581248,1277,435,9739,906524,3665,-113620,0,0,0,448,449,434,373,301,424,547,450,320,478,563,324,0,,,
1,1778969581264,-1253,2349,10969,-6068335,-797790,-642630,0,0,0,442,398,332,312,277,342,446,265,366,313,340,334,0,,,
2,1778969581264,1258,220,9413,829554,-73303,-136833,0,0,0,440,437,434,389,336,412,547,378,317,468,531,322,0,,,
1,1778969581280,-167,1698,12878,-6352998,-1141096,-59864,0,0,0,454,395,331,316,277,346,446,263,369,316,334,333,0,,,
2,1778969581280,1253,-33,9332,735481,-124616,-163711,0,0,0,484,456,405,406,355,426,528,329,318,480,484,337,0,,,
1,1778969581296,148,1162,15142,-6751282,-1218065,74525,0,0,0,448,395,330,317,278,349,440,259,367,314,334,335,0,,,
2,1778969581296,1268,-239,9499,676838,-164933,-200363,0,0,0,485,468,410,423,345,451,530,294,348,460,453,370,0,,,
1,1778969581312,19,349,16688,-7133684,-1352455,-34208,0,0,0,447,399,330,316,279,346,447,257,367,314,331,333,0,,,
2,1778969581312,1349,-234,9782,678060,-195476,-250454,0,0,0,490,475,407,424,359,492,530,262,387,443,419,403,0,,,
1,1778969581328,95,-732,17793,-7286400,-1486845,-350636,0,0,0,450,403,330,318,277,351,453,263,378,318,336,333,0,,,
2,1778969581328,1450,-129,10088,752585,-238237,-327423,0,0,0,506,489,403,424,402,504,530,230,392,420,385,431,0,,,
1,1778969581344,-124,-1517,19372,-7075041,-1401324,-869872,0,0,0,445,402,322,358,304,345,456,260,380,320,336,334,0,,,
2,1778969581344,1397,-287,10093,847880,-268780,-404392,0,0,0,539,525,405,440,448,513,535,207,394,420,367,452,0,,,
1,1778969581360,-1253,-1832,21971,-6868568,-1248608,-1317025,0,0,0,441,400,306,339,297,347,457,263,383,322,339,333,0,,,
2,1778969581360,1349,-497,10256,951728,-259006,-478918,0,0,0,581,551,410,477,491,517,513,193,395,424,355,489,0,,,
1,1778969581376,-2555,-2967,25599,-6906442,-1257160,-1358564,0,0,0,435,402,290,324,298,352,459,263,386,327,336,335,0,,,
2,1778969581376,1191,-670,10906,1116661,-233350,-533896,0,0,0,604,566,379,490,522,511,482,188,417,402,327,524,0,,,
1,1778969581392,-2211,-8781,28552,-7171557,-1424537,-977384,0,0,0,432,404,282,331,307,354,460,260,387,328,328,337,0,,,
2,1778969581392,847,-789,11701,1417207,-212581,-536339,0,0,0,621,584,332,499,540,513,468,187,445,382,302,545,0,,,
1,1778969581408,-282,-18109,28556,-7138571,-1634675,-665843,0,0,0,431,406,281,335,307,355,462,260,392,328,329,337,0,,,
2,1778969581408,521,-933,12376,1777617,-168598,-492357,0,0,0,642,594,303,524,558,521,453,186,439,381,289,555,0,,,
1,1778969581424,2211,-29131,26388,-6477614,-1671327,-483805,0,0,0,432,405,280,339,310,354,468,262,397,334,335,336,0,,,
2,1778969581424,516,-885,13515,2201558,-96516,-426383,0,0,0,651,590,277,522,576,520,415,177,429,364,269,566,0,,,
1,1778969581440,2388,-38229,21689,-5068959,-889419,-246789,0,0,0,435,400,280,341,301,354,466,256,395,336,332,334,0,,,
2,1778969581440,914,-693,15175,2901609,-94073,-382401,0,0,0,657,585,276,498,566,523,351,172,445,336,270,584,0,,,
1,1778969581456,1483,-44426,14864,-3292563,-240680,20769,0,0,0,434,389,277,340,285,351,474,271,393,352,353,327,0,,,
2,1778969581456,1344,-684,15807,3720169,-158824,-386066,0,0,0,664,590,293,479,554,513,293,179,406,322,274,559,0,,,
1,1778969581472,3115,-47882,10887,-1472185,-483805,-18325,0,0,0,432,322,228,327,228,322,510,418,375,459,478,304,0,,,
2,1778969581472,1976,-1038,16085,4557054,-205250,-471587,0,0,0,667,570,278,498,564,514,279,150,392,324,226,541,0,,,
1,1778969581488,5178,-51112,12792,560774,-39095,-371406,0,0,0,432,311,226,330,220,326,550,555,366,505,527,280,0,,,
2,1778969581488,2814,-1124,17401,5489235,-262672,-647517,0,0,0,616,580,256,508,560,511,225,134,367,293,202,479,0,,,
1,1778969581504,6293,-39085,16199,3560122,2045176,-753807,0,0,0,427,298,215,323,220,329,610,610,341,545,596,251,0,,,
2,1778969581504,4087,-1201,20741,6502049,-403171,-932180,0,0,0,539,568,271,453,513,507,217,142,354,267,188,394,0,,,
1,1778969581520,4149,-6393,20545,4598593,3479488,-660956,0,0,0,439,292,227,334,207,342,642,642,350,593,629,238,0,,,
2,1778969581520,5819,-2703,27384,7483099,-778242,-1257160,0,0,0,445,501,248,412,454,445,220,147,338,250,188,346,0,,,
1,1778969581536,3105,9509,23900,4246735,3143512,-174707,0,0,0,440,315,301,339,212,357,660,660,353,654,658,230,0,,,
2,1778969581536,8021,-3484,34022,8240572,-1031140,-1567480,0,0,0,415,412,221,382,361,312,251,163,270,268,234,282,0,,,
1,1778969581552,3316,1612,23651,3573561,1613905,251676,0,0,0,459,353,403,347,231,372,665,665,366,676,676,270,0,,,
2,1778969581552,7312,-966,39459,8752477,-855211,-1883908,0,0,0,376,347,253,281,223,287,317,176,274,255,257,242,0,,,
1,1778969581568,2081,-4469,19363,2495995,456927,223576,0,0,0,477,380,461,352,261,380,674,674,365,680,680,288,0,,,
2,1778969581568,8499,6384,37635,8677951,-742812,-2023185,0,0,0,366,347,267,270,220,295,323,183,288,260,280,252,0,,,
1,1778969581584,555,-1765,14146,1543045,20769,72082,0,0,0,490,420,488,360,302,383,689,689,384,684,684,317,0,,,
2,1778969581584,12505,19640,25048,7031058,-675616,-2083050,0,0,0,365,344,281,274,228,309,340,191,296,259,282,262,0,,,
1,1778969581600,-47,1244,11045,1037249,-135612,6108,0,0,0,500,443,520,374,329,388,701,690,385,695,695,361,0,,,
2,1778969581600,10404,25785,20492,2855184,-577878,-1248608,0,0,0,367,341,275,282,234,307,335,193,290,269,292,258,0,,,
1,1778969581616,-239,894,10691,790459,-290771,-8552,0,0,0,504,447,523,385,351,403,700,679,386,699,699,396,0,,,
2,1778969581616,6135,23881,17597,-1365894,-1142317,410501,0,0,0,370,347,269,290,241,313,323,192,285,271,301,252,0,,,
1,1778969581632,-378,574,10748,659734,-344527,-19547,0,0,0,511,463,531,392,364,415,699,658,397,694,694,409,0,,,
2,1778969581632,6331,16735,11241,-3136182,-1898569,1881464,0,0,0,377,353,273,284,233,308,317,190,286,273,303,256,0,,,
1,1778969581648,-325,890,11002,689055,-306654,-14660,0,0,0,518,482,530,400,367,416,691,630,404,678,679,416,0,,,
2,1778969581648,7796,13893,6953,-3152064,-828333,1949881,0,0,0,385,352,279,287,234,306,321,191,288,279,302,258,0,,,
1,1778969581664,-134,1186,11045,829554,-357967,-4886,0,0,0,520,492,505,412,378,423,673,598,408,648,653,431,0,,,
2,1778969581664,4570,12792,7288,-3802025,471587,1688431,0,0,0,388,349,283,294,237,312,323,193,290,279,300,258,0,,,
1,1778969581680,-148,1162,10873,977384,-460592,-1221,0,0,0,525,502,486,426,394,429,657,563,414,616,620,448,0,,,
2,1778969581680,-57,10677,10107,-5123937,466701,1447750,0,0,0,386,344,285,294,235,314,320,191,291,279,301,268,0,,,
1,1778969581696,-368,1005,10595,1084896,-525344,0,0,0,0,536,513,463,444,404,429,644,524,422,593,579,459,0,,,
2,1778969581696,392,6575,10653,-6174625,-315206,900415,0,0,0,386,343,281,297,240,315,319,189,292,284,307,274,0,,,
1,1778969581712,-507,871,10409,1156978,-487470,4886,0,0,0,546,520,443,458,401,444,625,471,427,570,537,482,0,,,
2,1778969581712,1072,3651,10839,-6664539,-288328,24434,0,0,0,387,349,278,294,237,311,318,186,290,285,306,267,0,,,
1,1778969581728,-564,631,10289,1224173,-425162,6108,0,0,0,552,520,446,462,392,441,614,414,424,561,498,502,0,,,
2,1778969581728,-378,2498,12261,-6784269,91629,-719599,0,0,0,388,345,295,299,239,322,325,191,294,286,305,274,0,,,
