foot,step_id,contact_time_sec,peak_time_sec,walk_time_s,contact_pressure,peak_pressure,pressure_rise,time_to_peak_sec,loading_rate,n_sensors,contact_timestamp,lat,lon
right,84,97.616,97.71199999999999,94.064,122.5,239.5,117.0,0.09599999999999653,1251.7857142857542,2,1777057844560,42.33776816166937,-71.0911446902901
right,85,98.768,98.872,95.216,136.5,248.0,111.5,0.1039999999999992,1072.916666666671,2,1777057845712,42.33777235262096,-71.09114049933851
right,86,99.856,99.888,96.304,147.0,166.0,19.0,0.03200000000001069,593.7499999998017,2,1777057846800,42.33778199180961,-71.0911407507956
right,87,101.04,101.144,97.488,139.0,250.0,111.0,0.1039999999999921,1073.660714285801,2,1777057847984,42.337792217731476,-71.09114209190011
right,88,102.19999999999999,102.312,98.648,139.0,242.0,103.0,0.11200000000000188,936.1979166666464,2,1777057849144,42.33780772425234,-71.09114209190011
right,89,103.328,103.4,99.776,128.0,243.0,115.0,0.07199999999999562,1620.3125000001155,2,1777057850272,42.33782649971545,-71.09114066697657
right,90,104.448,104.536,100.896,146.0,238.5,92.5,0.08800000000000807,1113.839285714175,2,1777057851392,42.33784183859825,-71.09113907441497
right,91,105.544,105.59200000000001,101.992,142.5,210.5,68.0,0.048000000000008924,1445.3124999996683,2,1777057852488,42.337860530242324,-71.09115164726973
right,92,106.632,106.72,103.08,125.5,239.5,114.0,0.08800000000000097,1312.4999999999948,2,1777057853576,42.33790805563331,-71.09113505110145
right,93,107.744,107.792,104.192,127.5,211.5,84.0,0.04800000000000182,1649.9999999997688,2,1777057854688,42.33793546445668,-71.09113505110145
right,94,108.84,108.96799999999999,105.288,150.0,249.0,99.0,0.1280000000000001,802.0833333333233,2,1777057855784,42.33795457519591,-71.09113119542599
right,95,110.008,110.048,106.456,149.0,206.5,57.5,0.04000000000000625,1882.812499999498,2,1777057856952,42.33797745779157,-71.09113563783467
right,96,111.152,111.232,107.6,157.5,244.0,86.5,0.0799999999999983,1589.8437500001337,2,1777057858096,42.338007129728794,-71.09113438054919
right,97,112.256,112.376,108.704,153.0,246.5,93.5,0.11999999999999744,840.625000000018,2,1777057859200,42.3380293417722,-71.09113781712949
right,98,113.384,113.464,109.832,147.5,252.0,104.5,0.0799999999999983,1306.2500000000277,2,1777057860328,42.338052140548825,-71.09114686958492
right,99,114.512,114.576,110.96,136.0,252.0,116.0,0.06399999999999295,1812.5000000001996,2,1777057861456,42.33807527460158,-71.09114527702332
right,100,115.608,115.744,112.056,149.0,300.5,151.5,0.13600000000000279,1134.3749999999948,2,1777057862552,42.33810377307236,-71.09114519320428
right,101,116.73599999999999,116.78399999999999,113.184,137.0,200.0,63.0,0.04800000000000182,937.4999999999534,2,1777057863680,42.33811383135617,-71.09114569611847
right,102,117.768,117.832,114.216,157.0,220.5,63.5,0.06400000000000006,786.4583333333367,2,1777057864712,42.33812749385834,-71.09115223400295
right,103,118.912,119.03200000000001,115.36,154.0,308.5,154.5,0.11999999999999744,1284.0401785714566,2,1777057865856,42.338149789720774,-71.09115784987807
right,104,120.032,120.096,116.48,149.0,272.0,123.0,0.06400000000000716,1921.874999999785,2,1777057866976,42.33816563151777,-71.09116279520094
right,105,121.152,121.26400000000001,117.6,133.0,281.5,148.5,0.11200000000000188,1375.6944444444382,2,1777057868096,42.338194381445646,-71.09117989428341
right,106,122.272,122.336,118.72,159.5,242.0,82.5,0.06399999999999295,1223.958333333468,2,1777057869216,42.33821994625032,-71.09119003638625
right,107,123.456,123.56,119.904,145.5,280.0,134.5,0.1039999999999992,1304.3154761904757,2,1777057870400,42.338244672864676,-71.09119766391814
right,108,124.576,124.656,121.024,143.5,264.0,120.5,0.0800000000000054,1819.9404761903852,2,1777057871520,42.3382867500186,-71.09122046269476
right,109,125.712,125.776,122.16,136.5,292.0,155.5,0.06399999999999295,2429.6875000002674,2,1777057872656,42.338311057537794,-71.09123169444501
right,110,126.856,126.952,123.304,128.0,240.0,112.0,0.09599999999999653,1203.1250000000719,2,1777057873800,42.33832689933479,-71.09123513102531
right,111,127.96000000000001,128.032,124.408,146.0,233.5,87.5,0.07200000000000983,1237.4999999998386,2,1777057874904,42.33833561651409,-71.0912414174527
right,112,129.016,129.088,125.464,156.0,220.0,64.0,0.07200000000000273,705.3571428571043,2,1777057875960,42.338357074186206,-71.09124493785203
right,113,130.24,130.328,126.688,122.5,242.5,120.0,0.08799999999999386,1582.0312500000216,2,1777057877184,42.33837543055415,-71.09125013463199
right,114,131.36,131.456,127.808,131.5,261.5,130.0,0.09599999999997522,1354.1666666670162,2,1777057878304,42.338400995358825,-71.09124795533717
right,115,132.496,132.656,128.944,123.0,269.0,146.0,0.1599999999999966,912.5000000000194,2,1777057879440,42.338414657860994,-71.09125616960227
right,116,133.616,133.752,130.064,136.5,263.0,126.5,0.13599999999999568,987.5000000000377,2,1777057880560,42.3384453356266,-71.09128039330244
right,117,134.736,134.808,131.184,138.5,257.0,118.5,0.07200000000000273,1812.4999999999313,2,1777057881680,42.33844466507435,-71.09128617681563
right,118,135.864,135.936,132.312,136.0,265.5,129.5,0.07200000000000273,1806.2499999999673,2,1777057882808,42.338450867682695,-71.09129648655653
right,119,136.99200000000002,137.04,133.44,146.0,210.0,64.0,0.04799999999998761,1175.0000000004002,2,1777057883936,42.33846084214747,-71.09130092896521
right,120,138.12,138.192,134.568,147.0,232.5,85.5,0.07200000000001694,1199.9999999996958,2,1777057885064,42.338474756106734,-71.09130864031613
right,121,139.24,139.344,135.688,134.5,235.0,100.5,0.10400000000001342,1184.0277777774738,2,1777057886184,42.33848766423762,-71.09131635166705
right,122,140.296,140.344,136.744,141.5,222.0,80.5,0.04800000000000182,1609.374999999865,2,1777057887240,42.33849864453077,-71.09132959507406
right,123,141.472,141.59199999999998,137.92,135.0,244.0,109.0,0.11999999999999034,1062.500000000158,2,1777057888416,42.33850618824363,-71.09133906662464
right,124,142.55200000000002,142.672,139.0,135.5,263.5,128.0,0.11999999999999034,1076.4508928572227,2,1777057889496,42.33851817436516,-71.09135088510811
right,125,143.624,143.672,140.072,163.0,226.5,63.5,0.04800000000000182,1078.1250000000423,2,1777057890568,42.33854005113244,-71.09136119484901
right,126,144.768,144.856,141.216,131.5,231.5,100.0,0.08800000000000807,1164.5833333332018,2,1777057891712,42.33855572529137,-71.09137485735118
right,127,145.904,145.984,142.352,147.5,257.5,110.0,0.0800000000000125,1374.9999999997851,2,1777057892848,42.338573494926095,-71.09138139523566
right,128,147.05599999999998,147.144,143.504,142.5,236.0,93.5,0.08799999999999386,1206.4732142858256,2,1777057894000,42.338589588180184,-71.09138743020594
right,129,148.176,148.304,144.624,139.5,237.0,97.5,0.12800000000001432,784.3749999999292,2,1777057895120,42.33859905973077,-71.09139371663332
right,130,151.52800000000002,151.656,147.976,148.5,249.0,100.5,0.1280000000000001,826.0416666666549,2,1777057898472,42.338640885427594,-71.09136773273349
right,131,152.656,152.752,149.104,140.5,236.0,95.5,0.09600000000000364,994.791666666629,2,1777057899600,42.33866007998586,-71.09137745574117
right,132,153.76,153.856,150.208,145.5,232.0,86.5,0.09600000000000364,1035.1562500000437,2,1777057900704,42.338670222088695,-71.09138525091112
right,133,154.92000000000002,155.0,151.368,139.0,229.5,90.5,0.0799999999999983,1151.0416666667156,2,1777057901864,42.33867206610739,-71.09139522537589
right,134,156.08,156.144,152.528,146.0,264.0,118.0,0.06399999999999295,1843.750000000203,2,1777057903024,42.338681537657976,-71.09140193089843
right,135,157.192,157.296,153.64,147.5,250.5,103.0,0.10400000000001342,997.7678571427431,2,1777057904136,42.33868799172342,-71.09141659922898
right,136,158.352,158.48000000000002,154.8,152.5,279.5,127.0,0.1280000000000001,1060.4166666666497,2,1777057905296,42.33870266005397,-71.09142623841763
right,137,159.472,159.54399999999998,155.92,147.5,266.0,118.5,0.07199999999998852,1667.1875000002492,2,1777057906416,42.338716238737106,-71.09143353067338
right,138,160.592,160.696,157.04,139.5,246.5,107.0,0.103999999999985,1056.2500000001685,2,1777057907536,42.33874297700822,-71.0914486180991
right,139,161.712,161.808,158.16,151.5,255.5,104.0,0.09599999999998943,1114.2857142858654,2,1777057908656,42.33873954042792,-71.09145892784
right,140,162.864,163.00799999999998,159.312,124.5,261.5,137.0,0.14399999999999125,969.5312500000709,2,1777057909808,42.3387267999351,-71.09146798029542
right,141,165.104,165.216,161.552,131.0,244.0,113.0,0.11199999999998056,1073.611111111308,2,1777057912048,42.33873954042792,-71.09151156619191
right,142,166.216,166.336,162.664,127.5,249.5,122.0,0.12000000000000455,1046.8749999999604,2,1777057913160,42.338740630075336,-71.09153059311211
right,143,167.352,167.45600000000002,163.8,134.0,248.5,114.5,0.1039999999999992,1096.0937499999775,2,1777057914296,42.3387426417321,-71.09155003912747
right,144,168.448,168.54399999999998,164.896,125.5,229.5,104.0,0.09599999999998943,1625.0000000006842,2,1777057915392,42.338743479922414,-71.09156621620059
right,145,169.54399999999998,169.648,165.992,138.5,246.0,107.5,0.1039999999999992,1049.8511904761863,2,1777057916488,42.33874037861824,-71.0915828961879
right,146,170.704,170.784,167.152,127.0,255.0,128.0,0.0799999999999983,1645.8333333334099,2,1777057917648,42.33873258344829,-71.09161717817187
right,147,171.808,171.92000000000002,168.256,145.5,260.5,115.0,0.11199999999999477,1022.1354166667061,2,1777057918752,42.338736187666655,-71.09163612127304
right,148,172.944,173.05599999999998,169.392,127.5,257.5,130.0,0.11200000000000898,1244.4444444443063,2,1777057919888,42.33873291872442,-71.09165565110743
right,149,174.064,174.168,170.512,127.5,260.5,133.0,0.10400000000001342,1339.0624999998145,2,1777057921008,42.33872948214412,-71.09166914597154
right,150,175.216,175.28,171.664,144.0,265.5,121.5,0.06399999999999295,1898.4375000002092,2,1777057922160,42.33872713521123,-71.09168632887304
right,151,176.352,176.464,172.8,130.5,276.0,145.5,0.11199999999999477,1413.1944444446056,2,1777057923296,42.338729817420244,-71.09170996583998
right,152,177.504,177.57600000000002,173.952,150.0,251.0,101.0,0.07200000000001694,1421.8749999996362,2,1777057924448,42.33873057179153,-71.09172413125634
right,153,178.656,178.72,175.104,133.5,270.0,136.5,0.06399999999999295,2132.8125000002346,2,1777057925600,42.338743479922414,-71.09176377765834
right,154,179.776,179.928,176.224,129.5,268.0,138.5,0.1519999999999868,915.2777777778658,2,1777057926720,42.33875487931073,-71.09178045764565
right,155,180.912,180.992,177.36,117.5,282.5,165.0,0.07999999999998408,2062.50000000041,2,1777057927856,42.338766446337104,-71.09179772436619
right,156,182.032,182.176,178.48,143.0,263.0,120.0,0.14399999999997704,833.3333333334663,2,1777057928976,42.33876627869904,-71.09181767329574
right,157,183.168,183.24,179.616,119.5,263.0,143.5,0.07199999999998852,1996.875000000307,2,1777057930112,42.338775247335434,-71.09182303771377
right,158,184.296,184.368,180.744,138.0,266.0,128.0,0.07199999999998852,1798.4375000002697,2,1777057931240,42.3387838806957,-71.09183016233146
right,159,185.44,185.584,181.888,124.0,254.5,130.5,0.14400000000000546,899.9999999999629,2,1777057932384,42.338799219578505,-71.09184298664331
right,160,186.56,186.64,183.008,137.5,251.5,114.0,0.0799999999999983,1429.6875000000534,2,1777057933504,42.33882587403059,-71.09187408350408
right,161,187.712,187.776,184.16,143.5,267.5,124.0,0.06400000000000716,2008.333333333155,2,1777057934656,42.33883853070438,-71.09188456088305
right,162,188.848,188.99200000000002,185.296,141.0,283.5,142.5,0.14399999999999125,990.6250000000655,2,1777057935792,42.338852444663644,-71.0918955411762
right,163,189.984,190.112,186.432,135.0,263.0,128.0,0.1279999999999859,1029.7619047619974,2,1777057936928,42.33886593952775,-71.09190442599356
right,164,191.136,191.248,187.584,145.0,257.5,112.5,0.11199999999999477,1004.4642857143326,2,1777057938080,42.33887683600187,-71.09191532246768
right,165,192.256,192.336,188.704,130.0,260.5,130.5,0.0799999999999983,1734.375000000101,2,1777057939200,42.33888169750571,-71.09192756004632
right,166,193.376,193.512,189.824,123.5,236.5,113.0,0.13599999999999568,832.1428571428855,2,1777057940320,42.338892593979836,-71.09193552285433
right,167,194.488,194.608,190.936,123.0,242.0,119.0,0.11999999999999034,1071.8750000001394,2,1777057941432,42.338905753567815,-71.0919454973191
right,168,195.608,195.72,192.056,125.0,239.0,114.0,0.11199999999999477,1017.8571428571904,2,1777057942552,42.338935593143106,-71.09196209348738
right,169,196.72,196.848,193.168,119.0,251.0,132.0,0.1280000000000001,1026.7857142857174,2,1777057943664,42.33895529061556,-71.09196905046701
right,170,197.824,197.89600000000002,194.272,122.5,227.0,104.5,0.07199999999998852,1703.1250000006266,2,1777057944768,42.33896803110838,-71.09197885729373
right,171,198.952,199.064,195.4,149.5,238.5,89.0,0.11199999999999477,992.1875000000857,2,1777057945896,42.33898311853409,-71.09198665246367
right,172,200.072,200.2,196.52,120.5,245.0,124.5,0.1279999999999859,1001.4880952381855,2,1777057947016,42.338996697217226,-71.09199486672878
right,173,201.192,201.28,197.64,139.5,263.5,124.0,0.08800000000000807,1434.3749999998442,2,1777057948136,42.33900583349168,-71.09200593084097
right,174,202.32,202.464,198.768,137.0,249.0,112.0,0.14400000000000546,782.8124999999616,2,1777057949264,42.339009353891015,-71.09201615676284
right,175,203.392,203.488,199.84,135.5,234.5,99.0,0.09600000000000364,1031.249999999961,2,1777057950336,42.33900859951973,-71.09202629886568
right,176,204.536,204.696,200.984,119.5,262.0,142.5,0.1599999999999966,890.625000000019,2,1777057951480,42.339016143232584,-71.09202973544598
right,177,205.68,205.8,202.128,124.0,242.0,118.0,0.11999999999999034,1143.7500000001687,2,1777057952624,42.33899845741689,-71.09205479733646
right,178,206.816,206.88799999999998,203.264,137.5,275.0,137.5,0.07199999999998852,1943.750000000287,2,1777057953760,42.33898085542023,-71.09207206405699
right,179,207.94400000000002,208.024,204.392,136.5,215.5,79.0,0.0799999999999983,937.5000000002235,2,1777057954888,42.338958056643605,-71.0920921806246
right,180,209.072,209.192,205.52,117.5,250.5,133.0,0.11999999999999034,1278.125000000186,2,1777057956016,42.33893467113376,-71.09211087226868
right,181,210.184,210.24,206.632,124.5,246.5,122.0,0.056000000000011596,2226.5624999996357,2,1777057957128,42.33891773968935,-71.0921307373792
right,182,211.296,211.416,207.744,139.0,247.0,108.0,0.12000000000000455,946.8749999999236,2,1777057958240,42.33890583738685,-71.09215177595615
right,183,212.432,212.56,208.88,135.0,278.0,143.0,0.12800000000001432,1195.8333333332357,2,1777057959376,42.33889712020755,-71.09217214398086
right,184,213.568,213.648,210.016,134.0,303.0,169.0,0.07999999999998408,2112.50000000042,2,1777057960512,42.33887323178351,-71.09220542013645
right,185,214.72,214.8,211.168,131.5,264.0,132.5,0.0800000000000125,1656.249999999741,2,1777057961664,42.33885923400521,-71.09222277067602
right,186,215.848,215.952,212.296,135.0,242.5,107.5,0.1039999999999992,1503.1249999999618,2,1777057962792,42.338845655322075,-71.09223953448236
right,187,218.096,218.16,214.544,129.0,236.0,107.0,0.06399999999999295,1671.8750000001842,2,1777057965040,42.33882528729737,-71.0922705475241
right,188,219.232,219.32,215.68,124.0,233.5,109.5,0.08799999999999386,1295.7589285715362,2,1777057966176,42.338812379166484,-71.09228638932109
right,189,220.392,220.47199999999998,216.84,130.5,257.5,127.0,0.0799999999999983,1635.4166666667434,2,1777057967336,42.3387994710356,-71.09229669906199
right,190,221.552,221.632,218.0,139.5,259.5,120.0,0.0800000000000125,1499.9999999997656,2,1777057968496,42.33878865838051,-71.0923096910119
right,191,222.712,222.816,219.16,144.5,278.0,133.5,0.1039999999999992,1289.4345238095264,2,1777057969656,42.338770385831594,-71.09233642928302
right,192,223.88,224.0,220.328,145.0,265.0,120.0,0.11999999999999034,1103.125000000149,2,1777057970824,42.33875697478652,-71.09235084615648
right,193,225.088,225.208,221.536,132.0,244.5,112.5,0.12000000000000455,948.1026785714103,2,1777057972032,42.33874708414078,-71.09236526302993
right,194,226.272,226.344,222.72,137.5,232.5,95.0,0.07200000000001694,1317.187499999679,2,1777057973216,42.33873937278986,-71.09237699769437
right,195,227.48000000000002,227.56,223.928,167.0,251.5,84.5,0.0799999999999983,1083.3333333333824,2,1777057974424,42.33873417600989,-71.09239334240556
right,196,228.72,228.8,225.168,183.0,229.0,46.0,0.0799999999999983,736.1111111113607,2,1777057975664,42.33872218988836,-71.09241278842092
right,197,230.224,230.264,226.672,227.0,243.5,16.5,0.04000000000000625,432.2916666665716,2,1777057977168,42.33871556818485,-71.0924190748483
right,198,234.336,234.43200000000002,230.784,201.5,239.5,38.0,0.09600000000000364,349.9999999999575,2,1777057981280,42.338709365576506,-71.09243634156883
right,199,237.208,237.288,233.656,145.5,233.5,88.0,0.0799999999999983,1098.9583333333726,2,1777057984152,42.33869628980756,-71.09246836043894
right,200,238.37599999999998,238.488,234.824,133.0,246.0,113.0,0.11200000000000898,1231.2499999997153,2,1777057985320,42.33869494870305,-71.09248495660722
right,201,239.44799999999998,239.51999999999998,235.896,134.5,230.5,96.0,0.07200000000000273,1335.9374999999723,2,1777057986392,42.33870014548302,-71.09250549226999
right,202,240.50400000000002,240.56,236.952,132.0,240.0,108.0,0.055999999999997385,1945.3125000000614,2,1777057987448,42.33870844356716,-71.09252787195146
right,203,241.584,241.664,238.032,143.5,241.5,98.0,0.07999999999998408,1225.0000000002437,2,1777057988528,42.33873073942959,-71.09256542287767
right,204,242.696,242.784,239.144,128.5,253.0,124.5,0.08800000000000807,1422.9166666665233,2,1777057989640,42.33874616213143,-71.09257732518017
right,205,243.808,243.856,240.256,123.5,229.5,106.0,0.04800000000001603,2460.9374999991783,2,1777057990752,42.33876083046198,-71.09259199351072
right,206,246.05599999999998,246.128,242.504,123.5,253.0,129.5,0.07199999999998852,1793.7500000002792,2,1777057993000,42.338790921494365,-71.09261378645897
right,207,247.144,247.24,243.592,135.0,237.5,102.5,0.09600000000000364,1067.708333333293,2,1777057994088,42.33880257233977,-71.09261848032475
right,208,248.24,248.336,244.688,130.5,241.0,110.5,0.09599999999998943,1265.6250000001394,2,1777057995184,42.338815899565816,-71.09262501820922
right,209,249.408,249.536,245.856,126.5,244.5,118.0,0.12800000000001432,972.9166666665842,2,1777057996352,42.338829981163144,-71.09262635931373
right,210,250.56,250.61599999999999,247.008,137.5,196.0,58.5,0.055999999999997385,824.999999999982,2,1777057997504,42.338859820738435,-71.09263013117015
right,211,251.832,251.92,248.28,139.0,242.5,103.5,0.08799999999997965,1193.7500000002672,2,1777057998776,42.33886987902224,-71.09262987971306
right,212,253.272,253.344,249.72,157.0,229.0,72.0,0.07200000000000273,944.196428571312,2,1777058000216,42.338882451877,-71.09262895770371
right,213,255.232,255.36,251.68,183.0,246.5,63.5,0.1280000000000001,482.29166666666436,2,1777058002176,42.338906675577164,-71.09262795187533
right,214,266.272,266.344,262.72,228.0,248.5,20.5,0.07200000000000273,239.58333333332425,2,1777058013216,42.338941376656294,-71.09264597296715
right,215,267.024,267.144,263.472,139.5,232.0,92.5,0.12000000000000455,893.7500000000846,2,1777058013968,42.33894213102758,-71.09264454804361
right,216,268.144,268.216,264.592,126.0,232.5,106.5,0.07200000000000273,1509.3749999998258,2,1777058015088,42.33894841745496,-71.09264429658651
right,217,269.2,269.32,265.648,135.0,243.5,108.5,0.12000000000000455,1018.7500000000828,2,1777058016144,42.33896082267165,-71.0926447995007
right,218,270.28,270.392,266.728,126.5,249.0,122.5,0.11199999999999477,1121.0937500000264,2,1777058017224,42.338973730802536,-71.09264387749135
right,219,271.344,271.424,267.792,136.0,258.5,122.5,0.07999999999998408,1632.812500000572,2,1777058018288,42.338988399133086,-71.09264278784394
right,220,272.448,272.504,268.896,133.0,223.5,90.5,0.056000000000011596,1682.2916666664225,2,1777058019392,42.33900373801589,-71.09264052473009
right,221,273.568,273.648,270.016,135.5,266.5,131.0,0.08000000000004093,1637.4999999991624,2,1777058020512,42.33903366141021,-71.09262853860855
right,222,274.712,274.8,271.16,112.0,233.0,121.0,0.08799999999999386,1378.125000000115,2,1777058021656,42.33904732391238,-71.09262032434344
right,223,275.888,275.968,272.336,115.5,236.0,120.5,0.08000000000004093,1506.2499999992294,2,1777058022832,42.33906081877649,-71.09260791912675
right,224,277.008,277.112,273.456,123.5,242.5,119.0,0.10400000000004184,1196.8749999994739,2,1777058023952,42.33907213434577,-71.09259886667132
right,225,278.144,278.248,274.592,126.0,238.5,112.5,0.103999999999985,1092.261904762025,2,1777058025088,42.33908445574343,-71.09258855693042
right,226,279.264,279.368,275.712,120.0,240.5,120.5,0.103999999999985,1206.2500000001955,2,1777058026208,42.33909786678851,-71.0925808455795
right,227,280.376,280.504,276.824,135.5,263.5,128.0,0.1279999999999859,1000.00000000011,2,1777058027320,42.3391102720052,-71.09257573261857
right,228,281.496,281.592,277.944,132.5,250.5,118.0,0.09599999999997522,1278.5714285717327,2,1777058028440,42.3391224257648,-71.0925710387528
right,229,282.608,282.68,279.056,141.0,232.0,91.0,0.07200000000000273,1285.9374999998604,2,1777058029552,42.33914262615144,-71.09256139956415
right,230,283.76,283.832,280.208,149.5,248.5,99.0,0.07200000000000273,1385.9374999998804,2,1777058030704,42.33915469609201,-71.09255695715547
right,231,284.864,284.928,281.312,129.5,223.0,93.5,0.06400000000002137,1786.4583333318224,2,1777058031808,42.33916785567999,-71.09255645424128
right,232,286.00800000000004,286.048,282.456,133.5,241.5,108.0,0.03999999999999204,2869.791666667659,2,1777058032952,42.33917975798249,-71.09255796298385
right,233,287.11199999999997,287.2,283.56,128.0,241.0,113.0,0.08799999999999386,1285.416666666772,2,1777058034056,42.339190570637584,-71.09256274066865
right,234,288.248,288.28,284.696,130.5,184.5,54.0,0.03200000000001069,1229.166666666435,2,1777058035192,42.33920448459685,-71.09256617724895
right,235,289.36,289.432,285.808,136.5,238.0,101.5,0.07200000000000273,1531.2499999999418,2,1777058036304,42.33922166749835,-71.09257774427533
right,236,290.456,290.512,286.904,132.5,241.0,108.5,0.056000000000011596,1979.1666666663418,2,1777058037400,42.33923583291471,-71.09257916919887
right,237,291.552,291.616,288.0,133.5,180.5,47.0,0.06399999999996453,580.3571428576979,2,1777058038496,42.33924756757915,-71.09257648698986
right,238,292.672,292.79999999999995,289.12,123.5,233.5,110.0,0.12799999999995748,937.5000000004086,2,1777058039616,42.33927112072706,-71.09257715754211
right,239,293.832,293.91200000000003,290.28,137.5,243.5,106.0,0.0800000000000125,1424.4791666663282,2,1777058040776,42.33928612433374,-71.09258436597884
right,240,296.064,296.144,292.512,130.0,228.0,98.0,0.07999999999998408,1225.0000000002437,2,1777058043008,42.33930674381554,-71.09258587472141
right,241,297.2,297.296,293.648,151.0,247.0,96.0,0.09600000000000364,1027.3437499998668,2,1777058044144,42.33931512571871,-71.09258788637817
right,242,298.344,298.432,294.792,121.5,234.0,112.5,0.08800000000002228,1296.8749999995957,2,1777058045288,42.33932719565928,-71.09259316697717
right,243,299.496,299.576,295.944,135.0,237.0,102.0,0.07999999999998408,1315.1041666670656,2,1777058046440,42.339342534542084,-71.09259618446231
right,244,300.656,300.736,297.104,128.0,236.0,108.0,0.07999999999998408,1350.0000000002685,2,1777058047600,42.33936734497547,-71.09260833822191
right,245,301.81600000000003,301.904,298.264,131.0,239.5,108.5,0.08799999999999386,1241.666666666778,2,1777058048760,42.33938687480986,-71.09260817058384
right,246,302.976,303.08799999999997,299.424,138.0,236.0,98.0,0.11199999999999477,894.5312500000222,2,1777058049920,42.339400788769126,-71.09261303208768
right,247,304.144,304.24,300.592,142.0,243.5,101.5,0.09600000000000364,1057.2916666666265,2,1777058051088,42.33941562473774,-71.09262166544795
right,248,305.296,305.4,301.744,122.5,241.0,118.5,0.103999999999985,1197.6562500001965,2,1777058052240,42.3394279461354,-71.09262895770371
right,249,306.448,306.568,302.896,141.0,241.0,100.0,0.12000000000003297,940.6249999996287,2,1777058053392,42.33943674713373,-71.09263884834945
right,250,307.584,307.72,304.032,136.5,251.0,114.5,0.1360000000000241,872.3214285712658,2,1777058054528,42.33944688923657,-71.09266852028668
right,251,308.744,308.816,305.192,142.0,258.5,116.5,0.0719999999999743,1634.3750000006416,2,1777058055688,42.339453091844916,-71.09268251806498
right,252,309.904,309.976,306.352,159.0,237.0,78.0,0.07200000000000273,1112.499999999855,2,1777058056848,42.3394609708339,-71.09269752167165
right,253,311.03200000000004,311.13599999999997,307.48,142.5,242.5,100.0,0.103999999999985,1046.0069444447795,2,1777058057976,42.339475974440575,-71.09270598739386
right,254,312.176,312.248,308.624,125.0,237.5,112.5,0.07200000000000273,1718.749999999935,2,1777058059120,42.33948854729533,-71.09271353110671
right,255,313.36,313.472,309.808,134.0,238.0,104.0,0.11199999999996635,1067.1875000004593,2,1777058060304,42.33949575573206,-71.09272199682891
right,256,314.552,314.672,311.0,143.0,243.5,100.5,0.12000000000000455,950.0000000000803,2,1777058061496,42.339500365778804,-71.09272669069469
right,257,315.744,315.824,312.192,128.5,242.0,113.5,0.07999999999998408,1418.7500000002824,2,1777058062688,42.3395127709955,-71.09273775480688
right,258,316.864,316.98400000000004,313.312,128.0,250.0,122.0,0.12000000000003297,1103.1249999995855,2,1777058063808,42.33952324837446,-71.09274446032941
right,259,317.96000000000004,318.05600000000004,314.408,147.5,232.5,85.0,0.09600000000000364,885.4166666666331,2,1777058064904,42.33953104354441,-71.09275099821389
right,260,319.12,319.224,315.568,124.0,236.5,112.5,0.103999999999985,1153.125000000192,2,1777058066064,42.33954219147563,-71.09276139177382
right,261,320.304,320.424,316.752,142.5,265.0,122.5,0.12000000000003297,1209.3749999994957,2,1777058067248,42.339549819007516,-71.09276985749602
right,262,321.464,321.52,317.912,150.0,244.5,94.5,0.055999999999983174,1731.7708333336886,2,1777058068408,42.33955895528197,-71.09277723357081
right,263,322.592,322.696,319.04,129.5,246.0,116.5,0.10400000000004184,1174.999999999482,2,1777058069536,42.33957789838314,-71.09278259798884
right,264,323.72,323.824,320.168,120.5,246.0,125.5,0.10400000000001342,1227.6785714284442,2,1777058070664,42.33958971686661,-71.09277807176113
right,265,324.864,324.99199999999996,321.312,124.5,238.0,113.5,0.12800000000001432,955.2083333332569,2,1777058071808,42.33959876932204,-71.09277497045696
right,266,326.0,326.10400000000004,322.448,144.0,234.0,90.0,0.10400000000001342,985.2430555553262,2,1777058072944,42.33960413374007,-71.09278083778918
right,267,327.136,327.24,323.584,128.5,233.5,105.0,0.103999999999985,1082.8125000001814,2,1777058074080,42.33960874378681,-71.09278913587332
right,268,328.256,328.352,324.704,138.0,248.5,110.5,0.09600000000003206,1200.89285714238,2,1777058075200,42.339618131518364,-71.09280003234744
right,269,329.352,329.48,325.8,127.0,236.0,109.0,0.12800000000001432,916.6666666665931,2,1777058076296,42.33963003382087,-71.09280506148934
right,270,330.472,330.544,326.92,142.0,257.0,115.0,0.0719999999999743,1600.000000000607,2,1777058077416,42.33964537270367,-71.09280765987933
right,271,331.584,331.672,328.032,142.5,233.0,90.5,0.08799999999999386,1038.5416666667634,2,1777058078528,42.33966926112771,-71.09282517805696
right,272,332.712,332.8,329.16,131.5,239.5,108.0,0.08799999999999386,1225.0000000000957,2,1777058079656,42.33967906795442,-71.092833224684
right,273,333.84799999999996,334.0,330.296,121.5,241.0,119.5,0.15200000000001523,784.7222222221444,2,1777058080792,42.33968862332404,-71.09283791854978
right,274,334.96799999999996,335.112,331.416,135.0,243.5,108.5,0.14400000000003388,767.187499999801,2,1777058081912,42.33970086090267,-71.09284143894911
right,275,336.08,336.18399999999997,332.528,120.5,235.5,115.0,0.10400000000001342,1120.5357142855933,2,1777058083024,42.33971192501485,-71.0928538441658
right,276,337.184,337.256,333.632,135.0,208.5,73.5,0.0719999999999743,1013.3928571432884,2,1777058084128,42.339724246412516,-71.09285979531705
right,277,338.304,338.448,334.752,134.0,240.0,106.0,0.14400000000000546,736.1111111110831,2,1777058085248,42.33973505906761,-71.0928715299815
